variant,building_id,weather_key,seed,sample_id,run_dir,timeseries_csv,n_total_zones,n_residential_zones,annual_heat_demand_kWh,peak_heat_demand_kW,peak_timestamp,peak_zone_heat_demand_kW,peak_zone_number,peak_zone_name,overheating_threshold_C,overheating_hours_mean_zone,overheating_hours_max_zone,overheated_zone_number,overheated_zone_name,mean_indoor_temp_C
V3,DESHPDHK0000lce9_3,TRY_B,2,8,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0008\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0008\seed_2\timeseries.csv,11,10,226646911.20725158,83244.3125,2021-01-01T03:00:00,10575.3818359375,4,Storey_2_Zone_2,26.0,68.10178965423154,137.0,10,Storey_5_Zone_2,21.859604845393164
V3,DESHPDHK0000lce9_3,TRY_B,3,8,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0008\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0008\seed_3\timeseries.csv,11,10,226800698.3821086,83248.42578125,2021-01-01T04:00:00,10549.98828125,4,Storey_2_Zone_2,26.0,69.47170355171416,177.0,6,Storey_3_Zone_2,21.8561800395963
V3,DESHPDHK0000lce9_3,TRY_B,1,11,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0011\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0011\seed_1\timeseries.csv,11,10,231097963.13748643,78377.77490234375,2021-01-01T04:00:00,9469.4267578125,8,Storey_4_Zone_2,26.0,24.976237915854355,110.0,6,Storey_3_Zone_2,21.384128358624746
V3,DESHPDHK0000lce9_3,TRY_B,2,11,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0011\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0011\seed_2\timeseries.csv,11,10,226939828.62202463,78247.439453125,2021-01-01T04:00:00,9444.3408203125,8,Storey_4_Zone_2,26.0,27.57358723644892,79.0,6,Storey_3_Zone_2,21.386242956193755
V3,DESHPDHK0000lce9_3,TRY_B,3,11,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0011\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0011\seed_3\timeseries.csv,11,10,225969773.88373214,78360.7109375,2021-01-01T04:00:00,9444.3271484375,8,Storey_4_Zone_2,26.0,27.637432780450006,118.0,6,Storey_3_Zone_2,21.391366129093946
V3,DESHPDHK0000lce9_3,TRY_B,1,12,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0012\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0012\seed_1\timeseries.csv,11,10,248831695.44765437,89005.2646484375,2021-01-01T03:00:00,10005.9560546875,8,Storey_4_Zone_2,26.0,54.10178965423154,155.0,4,Storey_2_Zone_2,22.28948441452826
V3,DESHPDHK0000lce9_3,TRY_B,2,12,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0012\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0012\seed_2\timeseries.csv,11,10,244879761.5822114,88981.29736328125,2021-01-01T03:00:00,9980.740234375,8,Storey_4_Zone_2,26.0,60.929736407123926,160.0,4,Storey_2_Zone_2,22.296703100281984
V3,DESHPDHK0000lce9_3,TRY_B,3,12,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0012\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0012\seed_3\timeseries.csv,11,10,244135754.9516514,88806.27685546875,2021-01-01T03:00:00,9980.9287109375,8,Storey_4_Zone_2,26.0,60.896488295420674,160.0,4,Storey_2_Zone_2,22.29539409972658
V3,DESHPDHK0000lce9_3,TRY_B,1,16,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0016\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0016\seed_1\timeseries.csv,11,10,208175696.62528068,74467.40771484375,2021-01-01T04:00:00,8665.599609375,6,Storey_3_Zone_2,26.0,76.23478210104457,200.0,4,Storey_2_Zone_2,21.10317563671101
V3,DESHPDHK0000lce9_3,TRY_B,2,16,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0016\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0016\seed_2\timeseries.csv,11,10,204759229.28951204,74314.9052734375,2021-01-01T04:00:00,8732.17578125,6,Storey_3_Zone_2,26.0,83.11392636119457,194.0,4,Storey_2_Zone_2,21.12145973914911
V3,DESHPDHK0000lce9_3,TRY_B,3,16,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0016\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0016\seed_3\timeseries.csv,11,10,203334676.03951788,74449.912109375,2021-01-01T04:00:00,8665.5556640625,6,Storey_3_Zone_2,26.0,84.66589086312284,196.0,4,Storey_2_Zone_2,21.117780139445237
V3,DESHPDHK0000lce9_3,TRY_B,1,17,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0017\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0017\seed_1\timeseries.csv,11,10,239580159.19410038,85534.4619140625,2021-01-01T03:00:00,10345.8720703125,2,Storey_1_Zone_2,26.0,33.855382176004355,86.0,6,Storey_3_Zone_2,22.0062534897879
V3,DESHPDHK0000lce9_3,TRY_B,2,17,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0017\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0017\seed_2\timeseries.csv,11,10,235374228.17621598,85512.30224609375,2021-01-01T03:00:00,10393.6865234375,2,Storey_1_Zone_2,26.0,42.96196185926632,96.0,8,Storey_4_Zone_2,22.02148787510934
V3,DESHPDHK0000lce9_3,TRY_B,3,17,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0017\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0017\seed_3\timeseries.csv,11,10,234045601.42906404,85392.9599609375,2021-01-01T04:00:00,10393.69140625,2,Storey_1_Zone_2,26.0,40.76512386845218,90.0,8,Storey_4_Zone_2,22.022057452071856
V3,DESHPDHK0000lce9_3,TRY_B,1,18,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0018\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0018\seed_1\timeseries.csv,11,10,219792947.16591355,75550.0078125,2021-01-01T04:00:00,8813.1904296875,10,Storey_5_Zone_2,26.0,14.730853097188046,61.0,4,Storey_2_Zone_2,21.15307066980758
V3,DESHPDHK0000lce9_3,TRY_B,2,18,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0018\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0018\seed_2\timeseries.csv,11,10,216369946.63398194,75405.541015625,2021-01-01T04:00:00,8671.5703125,6,Storey_3_Zone_2,26.0,20.716065710819574,62.0,4,Storey_2_Zone_2,21.164188206981077
V3,DESHPDHK0000lce9_3,TRY_B,3,18,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0018\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0018\seed_3\timeseries.csv,11,10,215493943.1290624,75536.09814453125,2021-01-01T04:00:00,8748.12890625,10,Storey_5_Zone_2,26.0,17.903929003856526,62.0,4,Storey_2_Zone_2,21.164265726505448
V4,DESHPDHK0000lce9_4,TRY_A,1,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0002\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0002\seed_1\timeseries.csv,11,10,89533009.51005217,45386.356201171875,2021-11-22T05:00:00,7034.15283203125,11,Storey_5_Zone_3,26.0,1938.9972278468913,2196.0,6,Storey_3_Zone_2,23.12441419731951
V4,DESHPDHK0000lce9_4,TRY_A,2,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0002\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0002\seed_2\timeseries.csv,11,10,85196240.8041052,44528.939453125,2021-12-21T04:00:00,7056.279296875,11,Storey_5_Zone_3,26.0,1963.0622750822763,2161.0,8,Storey_4_Zone_2,23.16974197494141
V4,DESHPDHK0000lce9_4,TRY_A,3,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0002\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0002\seed_3\timeseries.csv,11,10,85009482.44324414,44587.06005859375,2021-12-21T04:00:00,6978.30908203125,11,Storey_5_Zone_3,26.0,1962.5858102800803,2222.0,6,Storey_3_Zone_2,23.167745636585515
V4,DESHPDHK0000lce9_4,TRY_A,1,4,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0004\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0004\seed_1\timeseries.csv,11,10,106965442.74766862,50437.380615234375,2021-11-22T05:00:00,8187.64453125,11,Storey_5_Zone_3,26.0,1735.3688484070524,2197.0,6,Storey_3_Zone_2,23.126037969738608
V4,DESHPDHK0000lce9_4,TRY_A,2,4,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0004\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0004\seed_2\timeseries.csv,11,10,102742103.06873024,50242.50732421875,2021-12-21T04:00:00,8222.935546875,11,Storey_5_Zone_3,26.0,1763.9134896557377,2303.0,8,Storey_4_Zone_2,23.150804641915112
V4,DESHPDHK0000lce9_4,TRY_A,3,4,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0004\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0004\seed_3\timeseries.csv,11,10,102499577.25716773,50287.0830078125,2021-12-21T04:00:00,8146.04248046875,11,Storey_5_Zone_3,26.0,1776.0325236176927,2295.0,8,Storey_4_Zone_2,23.160600890385552
V4,DESHPDHK0000lce9_4,TRY_A,1,5,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0005\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0005\seed_1\timeseries.csv,11,10,101678484.445827,50054.69140625,2021-11-22T05:00:00,7827.44384765625,11,Storey_5_Zone_3,26.0,1981.5027581012992,2402.0,6,Storey_3_Zone_2,23.572399214145054
V4,DESHPDHK0000lce9_4,TRY_A,2,5,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0005\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0005\seed_2\timeseries.csv,11,10,96793664.56637275,48898.7431640625,2021-12-21T04:00:00,7842.30810546875,11,Storey_5_Zone_3,26.0,2000.5626180884624,2374.0,8,Storey_4_Zone_2,23.591420783169703
V4,DESHPDHK0000lce9_4,TRY_A,3,5,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0005\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0005\seed_3\timeseries.csv,11,10,97122555.87312496,49121.71826171875,2021-12-21T04:00:00,7777.9345703125,11,Storey_5_Zone_3,26.0,2007.3522435920197,2403.0,6,Storey_3_Zone_2,23.597451138291337
V4,DESHPDHK0000lce9_4,TRY_A,1,6,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0006\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0006\seed_1\timeseries.csv,11,10,109180480.38451916,49633.111083984375,2021-11-22T05:00:00,7051.74267578125,11,Storey_5_Zone_3,26.0,1743.5584739106093,2135.0,5,Storey_2_Zone_3,23.318307463989274
V4,DESHPDHK0000lce9_4,TRY_A,2,6,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0006\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0006\seed_2\timeseries.csv,11,10,105092057.63071364,48540.4755859375,2021-12-21T04:00:00,7064.64111328125,11,Storey_5_Zone_3,26.0,1765.3345957066192,2120.0,8,Storey_4_Zone_2,23.34370301202007
V4,DESHPDHK0000lce9_4,TRY_A,3,6,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0006\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0006\seed_3\timeseries.csv,11,10,103791126.85887319,48352.63818359375,2021-12-21T04:00:00,6992.412109375,11,Storey_5_Zone_3,26.0,1775.7134896557377,2147.0,6,Storey_3_Zone_2,23.34861387112585
V4,DESHPDHK0000lce9_4,TRY_A,1,9,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0009\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0009\seed_1\timeseries.csv,11,10,123740268.52864063,53925.227294921875,2021-11-22T05:00:00,8276.1396484375,11,Storey_5_Zone_3,26.0,1987.8892543937518,2354.0,6,Storey_3_Zone_2,24.107184274893033
V4,DESHPDHK0000lce9_4,TRY_A,2,9,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0009\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0009\seed_2\timeseries.csv,11,10,119037448.43135953,51832.9921875,2021-12-21T04:00:00,8291.6044921875,11,Storey_5_Zone_3,26.0,2009.7086313618927,2345.0,9,Storey_4_Zone_3,24.125317261438475
V4,DESHPDHK0000lce9_4,TRY_A,3,9,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0009\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0009\seed_3\timeseries.csv,11,10,118777910.924999,51903.7490234375,2021-12-21T04:00:00,8228.6962890625,11,Storey_5_Zone_3,26.0,2012.8550016933186,2373.0,6,Storey_3_Zone_2,24.130042036000805
V4,DESHPDHK0000lce9_4,TRY_A,1,10,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0010\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0010\seed_1\timeseries.csv,11,10,110945522.62249734,50469.457763671875,2021-11-22T05:00:00,7854.90478515625,11,Storey_5_Zone_3,26.0,1788.9892684455617,2156.0,5,Storey_2_Zone_3,23.432913696430862
V4,DESHPDHK0000lce9_4,TRY_A,2,10,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0010\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0010\seed_2\timeseries.csv,11,10,106841659.92141986,48943.927734375,2021-12-21T04:00:00,7869.71826171875,11,Storey_5_Zone_3,26.0,1811.444627196876,2174.0,8,Storey_4_Zone_2,23.472124738679966
V4,DESHPDHK0000lce9_4,TRY_A,3,10,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0010\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0010\seed_3\timeseries.csv,11,10,105750223.6096133,48927.461669921875,2021-12-21T04:00:00,7795.93896484375,11,Storey_5_Zone_3,26.0,1823.767119324312,2164.0,8,Storey_4_Zone_2,23.468600460984124
V4,DESHPDHK0000lce9_4,TRY_A,1,13,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0013\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0013\seed_1\timeseries.csv,11,10,107884802.19535741,50453.182373046875,2021-11-22T05:00:00,8258.8515625,11,Storey_5_Zone_3,26.0,1889.4595029291681,2294.0,6,Storey_3_Zone_2,23.46795421252055
V4,DESHPDHK0000lce9_4,TRY_A,2,13,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0013\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0013\seed_2\timeseries.csv,11,10,103729956.6876696,49046.58251953125,2021-12-21T04:00:00,8270.9599609375,11,Storey_5_Zone_3,26.0,1910.2515435278378,2241.0,9,Storey_4_Zone_3,23.495356803652
V4,DESHPDHK0000lce9_4,TRY_A,3,13,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0013\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0013\seed_3\timeseries.csv,11,10,103050406.53878716,49100.5859375,2021-12-21T04:00:00,8211.7548828125,11,Storey_5_Zone_3,26.0,1920.991683540674,2311.0,6,Storey_3_Zone_2,23.49850128422938
V4,DESHPDHK0000lce9_4,TRY_A,1,14,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0014\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0014\seed_1\timeseries.csv,11,10,91244152.88623485,47487.104736328125,2021-11-22T05:00:00,7398.94189453125,11,Storey_5_Zone_3,26.0,1963.8892543937513,2376.0,6,Storey_3_Zone_2,23.216409346052583
V4,DESHPDHK0000lce9_4,TRY_A,2,14,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0014\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0014\seed_2\timeseries.csv,11,10,87502650.34679201,46576.325439453125,2021-12-21T04:00:00,7421.439453125,11,Storey_5_Zone_3,26.0,1983.9086313618925,2331.0,8,Storey_4_Zone_2,23.25152420696941
V4,DESHPDHK0000lce9_4,TRY_A,3,14,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0014\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0014\seed_3\timeseries.csv,11,10,86994395.54333472,46533.293212890625,2021-12-21T04:00:00,7343.74169921875,11,Storey_5_Zone_3,26.0,1996.4664192601297,2399.0,6,Storey_3_Zone_2,23.25525028635594
V4,DESHPDHK0000lce9_4,TRY_A,1,15,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0015\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0015\seed_1\timeseries.csv,11,10,41730387.86625957,32618.919921875,2021-11-22T02:00:00,4694.64013671875,3,Storey_1_Zone_3,26.0,2290.9764507503864,2612.0,6,Storey_3_Zone_2,23.717670580928893
V4,DESHPDHK0000lce9_4,TRY_A,2,15,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0015\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0015\seed_2\timeseries.csv,11,10,37890573.243059926,30373.596801757812,2021-11-22T01:00:00,4550.13134765625,3,Storey_1_Zone_3,26.0,2313.4767937565725,2518.0,8,Storey_4_Zone_2,23.758635747284618
V4,DESHPDHK0000lce9_4,TRY_A,3,15,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0015\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0015\seed_3\timeseries.csv,11,10,37038355.960023895,29794.690063476562,2021-01-01T09:00:00,4583.138671875,3,Storey_1_Zone_3,26.0,2328.0446271968754,2624.0,6,Storey_3_Zone_2,23.76839612693357
V4,DESHPDHK0000lce9_4,TRY_A,1,19,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0019\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0019\seed_1\timeseries.csv,11,10,47061183.115518115,33493.329833984375,2021-11-22T02:00:00,4722.8076171875,7,Storey_3_Zone_3,26.0,2172.8266222534794,2474.0,6,Storey_3_Zone_2,23.63774802451066
V4,DESHPDHK0000lce9_4,TRY_A,2,19,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0019\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0019\seed_2\timeseries.csv,11,10,42884269.591206044,31318.38623046875,2021-11-22T01:00:00,5011.86669921875,7,Storey_3_Zone_3,26.0,2187.7314664955147,2421.0,8,Storey_4_Zone_2,23.664851158423723
V4,DESHPDHK0000lce9_4,TRY_A,3,19,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0019\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0019\seed_3\timeseries.csv,11,10,41581975.38093817,30788.741088867188,2021-01-01T09:00:00,5141.13623046875,7,Storey_3_Zone_3,26.0,2191.4736926490878,2480.0,6,Storey_3_Zone_2,23.677714872554603
V4,DESHPDHK0000lce9_4,TRY_B,1,0,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0000\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0000\seed_1\timeseries.csv,11,10,215744548.47079852,77894.25927734375,2021-01-01T04:00:00,11055.0849609375,11,Storey_5_Zone_3,26.0,59.73841093009595,119.0,5,Storey_2_Zone_3,21.373434695883493
V4,DESHPDHK0000lce9_4,TRY_B,2,0,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0000\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0000\seed_2\timeseries.csv,11,10,210772314.97112453,77769.6181640625,2021-01-01T04:00:00,11041.1845703125,11,Storey_5_Zone_3,26.0,61.11557579647398,173.0,8,Storey_4_Zone_2,21.3902536968997
V4,DESHPDHK0000lce9_4,TRY_B,3,0,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0000\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0000\seed_3\timeseries.csv,11,10,209170410.9700793,77865.9921875,2021-01-01T04:00:00,10960.1669921875,11,Storey_5_Zone_3,26.0,63.60900247169825,175.0,8,Storey_4_Zone_2,21.387783064352398
V4,DESHPDHK0000lce9_4,TRY_B,1,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0001\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0001\seed_1\timeseries.csv,11,10,222420917.9307539,74634.1005859375,2021-01-01T04:00:00,10583.8115234375,9,Storey_4_Zone_3,26.0,30.346370331426,131.0,6,Storey_3_Zone_2,21.110981245887377
V4,DESHPDHK0000lce9_4,TRY_B,2,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0001\seed_2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0001\seed_2\timeseries.csv,11,10,216669539.64939347,74497.83984375,2021-01-01T04:00:00,10574.5185546875,9,Storey_4_Zone_3,26.0,30.39135458629767,97.0,6,Storey_3_Zone_2,21.109542730530748
V4,DESHPDHK0000lce9_4,TRY_B,3,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0001\seed_3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0001\seed_3\timeseries.csv,11,10,216531932.678073,74604.9072265625,2021-01-01T04:00:00,10607.3681640625,9,Storey_4_Zone_3,26.0,33.01523279028783,137.0,6,Storey_3_Zone_2,21.12184501963271
V4,DESHPDHK0000lce9_4,TRY_B,1,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0003\seed_1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_B\sample_0003\seed_1\timeseries.csv,11,10,207758580.00756705,75949.0556640625,2021-01-01T04:00:00,11033.984375,11,Storey_5_Zone_3,26.0,40.62387820399017,102.0,6,Storey_3_Zone_2,21.231281782747878
