base_building_group,sample_id,pair,delta,kpi
DESHPDHK0000lce9,31,V5 - V2,0.517823091177565,mean_interzone_spread_C
DESHPDHK0000lce9,35,V5 - V2,1.3514954630417746,mean_interzone_spread_C
DESHPDHK0000lce9,34,V5 - V2,1.3264139151684766,mean_interzone_spread_C
DESHPDHK0000lce9,33,V5 - V2,0.3084381124415696,mean_interzone_spread_C
DESHPDHK0000lce9,32,V5 - V2,1.7837102554960476,mean_interzone_spread_C
DESHPDHK0000lce9,42,V5 - V2,0.89786155778188,mean_interzone_spread_C
DESHPDHK0000lce9,36,V5 - V2,0.8878140335771132,mean_interzone_spread_C
DESHPDHK0000lce9,43,V5 - V2,0.5112367291902773,mean_interzone_spread_C
DESHPDHK0000lce9,50,V5 - V2,1.4622471581554723,mean_interzone_spread_C
DESHPDHK0000lce9,45,V5 - V2,1.6220420982831998,mean_interzone_spread_C
DESHPDHK0000lce9,46,V5 - V2,0.5081653618918693,mean_interzone_spread_C
DESHPDHK0000lce9,47,V5 - V2,0.43523699844581554,mean_interzone_spread_C
DESHPDHK0000lce9,48,V5 - V2,0.6831146534576842,mean_interzone_spread_C
DESHPDHK0000lce9,49,V5 - V2,0.39561217784500613,mean_interzone_spread_C
DESHPDHK0000lce9,51,V5 - V2,0.424324729700853,mean_interzone_spread_C
DESHPDHK0000lce9,52,V5 - V2,1.0974934193358932,mean_interzone_spread_C
DESHPDHK0000lce9,53,V5 - V2,0.9242575978214997,mean_interzone_spread_C
DESHPDHK0000lce9,54,V5 - V2,0.570162221566548,mean_interzone_spread_C
DESHPDHK0000lce9,55,V5 - V2,0.5335321764929111,mean_interzone_spread_C
DESHPDHK0000lce9,56,V5 - V2,0.8247722429358895,mean_interzone_spread_C
DESHPDHK0000lce9,57,V5 - V2,0.2655391164082346,mean_interzone_spread_C
DESHPDHK0000lce9,30,V5 - V2,0.6634993973884287,mean_interzone_spread_C
DESHPDHK0000lce9,44,V5 - V2,0.7757146683148646,mean_interzone_spread_C
DESHPDHK0000lce9,29,V5 - V2,0.38300241888991327,mean_interzone_spread_C
DESHPDHK0000lce9,15,V5 - V2,1.1193719843644692,mean_interzone_spread_C
DESHPDHK0000lce9,27,V5 - V2,0.7969131373934593,mean_interzone_spread_C
DESHPDHK0000lce9,0,V5 - V2,1.0958884162672065,mean_interzone_spread_C
DESHPDHK0000lce9,1,V5 - V2,0.5803780060981376,mean_interzone_spread_C
DESHPDHK0000lce9,2,V5 - V2,1.1801204248155561,mean_interzone_spread_C
DESHPDHK0000lce9,3,V5 - V2,0.9251318614704136,mean_interzone_spread_C
DESHPDHK0000lce9,4,V5 - V2,0.38708786604652357,mean_interzone_spread_C
DESHPDHK0000lce9,5,V5 - V2,0.278769555912076,mean_interzone_spread_C
DESHPDHK0000lce9,6,V5 - V2,0.9054038591301072,mean_interzone_spread_C
DESHPDHK0000lce9,7,V5 - V2,1.7732316639689794,mean_interzone_spread_C
DESHPDHK0000lce9,8,V5 - V2,0.7105754534004349,mean_interzone_spread_C
DESHPDHK0000lce9,9,V5 - V2,0.7564937999539412,mean_interzone_spread_C
DESHPDHK0000lce9,10,V5 - V2,1.2203816201721889,mean_interzone_spread_C
DESHPDHK0000lce9,11,V5 - V2,0.14082494134189005,mean_interzone_spread_C
DESHPDHK0000lce9,12,V5 - V2,0.1922304040016014,mean_interzone_spread_C
DESHPDHK0000lce9,13,V5 - V2,0.2656805506308748,mean_interzone_spread_C
DESHPDHK0000lce9,14,V5 - V2,1.327486869638716,mean_interzone_spread_C
DESHPDHK0000lce9,58,V5 - V2,1.381803056472867,mean_interzone_spread_C
DESHPDHK0000lce9,16,V5 - V2,0.20612401824034965,mean_interzone_spread_C
DESHPDHK0000lce9,17,V5 - V2,1.1285898386921849,mean_interzone_spread_C
DESHPDHK0000lce9,18,V5 - V2,0.9206107097896212,mean_interzone_spread_C
DESHPDHK0000lce9,19,V5 - V2,1.3323553786567883,mean_interzone_spread_C
DESHPDHK0000lce9,20,V5 - V2,1.11065728777879,mean_interzone_spread_C
DESHPDHK0000lce9,21,V5 - V2,1.3885416484371658,mean_interzone_spread_C
DESHPDHK0000lce9,22,V5 - V2,1.9195980006273414,mean_interzone_spread_C
DESHPDHK0000lce9,23,V5 - V2,1.2134554135501414,mean_interzone_spread_C
DESHPDHK0000lce9,24,V5 - V2,0.5906680363686823,mean_interzone_spread_C
DESHPDHK0000lce9,25,V5 - V2,0.32577834158179897,mean_interzone_spread_C
DESHPDHK0000lce9,26,V5 - V2,0.6645870611501907,mean_interzone_spread_C
DESHPDHK0000lce9,28,V5 - V2,0.7829846609755977,mean_interzone_spread_C
DESHPDHK0000lce9,59,V5 - V2,1.0099610928571505,mean_interzone_spread_C
