base_building_group,variant,sample_id,annual_heating_kWh_mean,annual_heating_kWh_std,annual_heating_kWh_min,annual_heating_kWh_max,peak_heating_kW_mean,peak_heating_kW_std,peak_heating_kW_min,peak_heating_kW_max,overheating_hours_any_zone_gt_26C_mean,overheating_hours_any_zone_gt_26C_std,overheating_hours_any_zone_gt_26C_min,overheating_hours_any_zone_gt_26C_max,mean_interzone_spread_C_mean,mean_interzone_spread_C_std,mean_interzone_spread_C_min,mean_interzone_spread_C_max
DESHPDHK0000lce9,V3,9,260399.46693315072,2307.962963222423,258425.7409588364,263311.61213561235,90.54046716308594,0.14624249274793982,90.389515625,90.676359375,147.0,12.727922061357852,131.0,162.0,7.609734481987436,0.015938091397612934,7.587667562090473,7.625755457229888
DESHPDHK0000lce9,V3,10,104788.16822256603,1732.9828350364044,103082.94519923266,107049.93285041732,49.60887548828125,0.6619966144764213,49.02001000976563,50.281615234375,2377.75,35.81782610191002,2326.0,2405.0,4.483610673305067,0.11975191354386504,4.310004389431636,4.583822319379968
DESHPDHK0000lce9,V3,11,218196.401152533,2337.5439395394806,215959.6324032301,221318.80763540723,78.70338891601563,0.15048838180997884,78.49464013671874,78.8223115234375,240.0,22.28601953392904,218.0,267.0,7.004402406220297,0.03143060336623126,6.95930430971043,7.032020940694648
DESHPDHK0000lce9,V3,12,243168.67172614337,2234.448916576067,240955.9131772353,245886.0609840682,88.89006433105469,0.14217685227004587,88.75791845703125,89.0172060546875,210.25,23.243278598338918,180.0,229.0,6.9849059609242365,0.025493015409672904,6.951212267858801,7.008262488847726
DESHPDHK0000lce9,V3,13,236510.53860508837,2077.674462115311,234533.4177351354,239064.25313298023,80.95149011230468,0.14743807215570723,80.73536669921874,81.05926025390625,106.5,7.32575365861197,100.0,117.0,6.966411508282169,0.022111050553404284,6.9364220791518365,6.989451740719037
DESHPDHK0000lce9,V3,0,88363.08479063507,1671.1497482963755,86692.47687683535,90550.99793667844,47.55587902832031,0.5792013258697128,46.99540380859375,48.1208701171875,2571.75,35.82713124621245,2524.0,2609.0,4.267019316480934,0.13497815942741956,4.066044267842304,4.35363720764432
DESHPDHK0000lce9,V3,15,77733.26058028129,2104.597987718005,75532.00720291985,80380.99918389092,71.87453979492187,0.15188285624405098,71.65366357421875,71.99084912109375,402.5,33.11092468254749,367.0,435.0,8.141022960748623,0.02421439727345599,8.112787360565918,8.171914313022114
DESHPDHK0000lce9,V3,14,217271.6010456203,1874.5265617625532,215474.79697824825,219701.66904101628,75.68956127929687,0.16762709293225336,75.456021484375,75.81748779296875,124.5,11.474609652039005,114.0,140.0,6.4721843186966215,0.027733354727259588,6.433489737343593,6.497936634124248
DESHPDHK0000lce9,V3,27,228279.7139228883,1983.1495362432515,226579.551166052,230672.12231694584,80.324275390625,0.17270558402338929,80.08179052734376,80.45163427734374,197.75,27.25649769626807,162.0,220.0,7.054852083657055,0.03355777533603361,7.006509844237114,7.08313285758841
DESHPDHK0000lce9,V3,26,96834.62459748867,1651.516979259625,95383.66836640712,98981.8705862449,47.827694702148435,0.6321439991560978,47.27652685546875,48.50564990234375,2367.5,37.06300941190106,2322.0,2402.0,4.247530993472605,0.1298290754544425,4.05321877928796,4.324505108756137
DESHPDHK0000lce9,V3,25,211596.15762401576,2171.020508584893,209647.4565134197,214272.19682443404,79.1452052001953,0.15931431516168248,78.92262353515625,79.27865380859375,198.5,16.441816606851365,181.0,217.0,7.349795320265074,0.014770862095264266,7.327650941244181,7.357718272753988
DESHPDHK0000lce9,V3,23,113173.28214833271,1861.0275471926536,111354.2702643298,115584.93419037244,51.009686706542965,0.7474259323182628,50.35663842773437,51.85379248046875,2339.5,32.15068687705859,2309.0,2380.0,4.86849964090902,0.10158406486748313,4.719247066243955,4.94484158670395
DESHPDHK0000lce9,V3,22,36991.13223866484,1796.2274581378472,35105.08398817438,39215.83699275491,30.747802276611328,0.5966268418281719,29.950623046875,31.380052490234377,2749.75,21.219095173922966,2731.0,2777.0,5.064603724771951,0.0155156394861471,5.044318169658146,5.079592992693116
DESHPDHK0000lce9,V3,24,37461.7096734324,1160.6200622330753,36513.77416916402,39147.38057863854,30.367481414794923,0.9320029116070048,29.483780883789063,31.380481201171875,2732.5,39.534794801541594,2678.0,2765.0,5.373010360844912,0.02005606819830138,5.346113138990221,5.393650131129789
DESHPDHK0000lce9,V3,20,33352.52953519723,1481.5779803396997,31943.86842747545,35320.54019559796,29.715751373291013,1.2333203870988763,28.54346203613281,31.005533447265623,2763.25,48.36234761326901,2719.0,2809.0,4.623444607589579,0.035070672619236125,4.589303936156601,4.662502536571213
DESHPDHK0000lce9,V3,19,74896.17258909185,2311.543233628412,72427.2855039998,77864.4919284818,72.32031909179688,0.1596090243524431,72.09126611328125,72.44498876953125,461.25,5.4390562906935775,457.0,469.0,8.130734176644454,0.00836713764228483,8.1189432831037,8.13767614365713
DESHPDHK0000lce9,V3,18,88869.95825026109,1436.2064765455366,87582.68218646159,90822.13212286992,46.93841778564453,0.5450301282782374,46.43715893554688,47.4436767578125,2475.75,36.08670115153226,2432.0,2517.0,4.10761833038521,0.11180275194821962,3.9454963300043273,4.199428429901287
DESHPDHK0000lce9,V3,17,111179.32900329372,1788.9775070325509,109319.76914155977,113323.78509774542,49.93546435546875,0.797763007712664,49.22602490234375,50.87945703125,2292.0,22.788886180182953,2264.0,2317.0,4.857790153302257,0.11544318501115641,4.6865875205823855,4.934295236295578
DESHPDHK0000lce9,V3,16,214340.1074468178,2058.2940228806274,212075.19876526212,216854.84210425615,73.87570458984375,0.17500857791722127,73.6312607421875,74.0237548828125,87.0,6.683312551921141,80.0,96.0,6.538226669828803,0.04594652579179655,6.472686596894265,6.579797360494577
DESHPDHK0000lce9,V3,21,103075.16149803114,1865.4724736391593,101275.27727299248,105255.38366330552,48.753556640625,0.63455442970933,48.1356142578125,49.366142578125,2218.25,35.1887766198258,2185.0,2267.0,4.858897370816422,0.09154258457874018,4.723113877821454,4.915928381162344
DESHPDHK0000lce9,V5,38,229545.54139248384,1849.1265531752083,227886.22146686388,231379.22008463752,92.27494122314454,0.2235136850198781,91.989759765625,92.50187939453124,463.25,29.98193900778712,419.0,485.0,8.014179681264817,0.011864578706129104,7.9993111895938,8.02711592884236
DESHPDHK0000lce9,V5,41,218618.62141088088,1638.3490461947201,216973.7360936289,220123.20653418792,86.87200708007813,0.22049796104876482,86.56690869140625,87.0683056640625,307.75,9.979144919948475,297.0,321.0,6.6766161893059355,0.01089616959247467,6.666769939693005,6.690026622781363
DESHPDHK0000lce9,V5,40,70983.77224951441,917.8716588709877,69814.12698013696,71724.0987072919,44.14667541503906,0.7680042851600742,43.04267395019532,44.804274291992186,2914.75,25.289984842489172,2885.0,2942.0,4.228399900469713,0.02726013825509315,4.207434415735621,4.26740804375504
DESHPDHK0000lce9,V5,39,92807.71384639191,1782.933362292706,90668.70175420283,94315.47086588624,50.790899124145504,0.7914669449279416,49.700609375,51.56189093017578,2833.25,9.287087810503355,2825.0,2846.0,5.616613090453309,0.0497752967736648,5.544021608186986,5.657123957114629
DESHPDHK0000lce9,V5,37,80022.96258557233,1337.9045883005758,78767.29627810915,81274.40354954966,47.718444793701174,0.7471442956417431,46.66916003417969,48.43687487792969,2989.0,6.928203230275553,2979.0,2995.0,5.211278171929007,0.06266095155895489,5.1509252207938605,5.271705623087228
DESHPDHK0000lce9,V5,31,69321.55557522611,1573.2706944189813,67505.6539615328,70982.73915652873,84.01090972900391,0.3261915458932997,83.55926440429687,84.31764501953126,1107.75,48.21738967080929,1047.0,1165.0,9.31302044906242,0.02780163883146846,9.275901328536316,9.3383842706
DESHPDHK0000lce9,V5,35,28249.509029874585,978.9583887793013,27148.65292423011,29229.302842791625,28.844465332031252,0.5267228379957541,28.059407836914065,29.16610278320313,3173.75,33.27035717672217,3134.0,3210.0,5.789300927940591,0.022849839412954105,5.763162927069142,5.816435733024913
DESHPDHK0000lce9,V5,34,73972.97879433256,1419.8027718606465,72212.14987907046,75278.37379374332,46.67680520629883,0.6709140456258712,45.73731909179688,47.32050402832032,2909.0,10.832051206181308,2893.0,2917.0,5.425500724974487,0.059070246297438726,5.365811763676781,5.4804766049410665
DESHPDHK0000lce9,V5,33,79879.37324721034,1336.490975150011,78590.69732223779,81047.76041813269,82.50583428955078,0.29601096352958056,82.09233251953125,82.78388696289062,687.25,49.540387564087546,614.0,719.0,9.142931897786369,0.035797224550795065,9.091910811703906,9.17058246335188
DESHPDHK0000lce9,V5,32,91898.86543330285,1319.2623596500948,90097.5929820241,92924.59438644268,49.14011795043945,0.7466896938699432,48.10508752441406,49.85041625976562,2898.75,39.29694644625712,2859.0,2934.0,5.60851830982234,0.044553150483604795,5.560850695760376,5.665594255307838
DESHPDHK0000lce9,V5,42,209315.7717225173,2013.4287410126701,207537.5776335224,211252.1945887345,79.90037512207032,0.3342403705280629,79.44241357421875,80.18065942382813,394.25,32.52050635112149,354.0,430.0,7.850579048316105,0.012601124727290023,7.836477049109248,7.862721650761814
DESHPDHK0000lce9,V5,36,33595.90843307189,907.0883573017716,32567.59449607412,34379.01525633119,32.69576008605957,0.20216836677653796,32.41791326904297,32.8966826171875,3315.75,42.38218965556172,3284.0,3378.0,5.5306219626284,0.017888482055832555,5.507413110209443,5.550458486814123
DESHPDHK0000lce9,V5,43,193027.33673794416,1754.3554341723127,191127.7605456155,194639.69293026344,73.16103918457031,0.33344759473059293,72.68058227539062,73.40919897460938,192.25,9.42956343987709,179.0,201.0,6.657962738549163,0.015495023464009411,6.641179590189299,6.672844418161145
DESHPDHK0000lce9,V5,50,96357.29454756535,1301.4676950461776,94841.45595480029,97628.18198745752,50.456368286132815,0.5976245191589244,49.64185705566406,50.99027465820313,2943.75,24.2538656712698,2917.0,2974.0,5.517411426082212,0.09358810775136427,5.428502758920038,5.644281654458058
DESHPDHK0000lce9,V5,45,60408.620808717664,1199.077082451387,59351.56496363571,61676.32172717602,80.245919921875,0.30726987349593543,79.80988500976562,80.5302900390625,1115.5,24.447222064411843,1086.0,1141.0,9.210382921131574,0.01593946133568261,9.189045549350686,9.2276581266865
DESHPDHK0000lce9,V5,46,240842.689955669,1752.9393028248608,239233.0374813862,242674.51412395897,88.8511005859375,0.2513569024654175,88.48382666015625,89.053552734375,389.25,20.254629100529094,374.0,419.0,7.949652648410249,0.0049931713299434695,7.94463588478168,7.955250804819703
DESHPDHK0000lce9,V5,47,104662.30933755926,891.215579075851,103653.18960491545,105782.17878912744,50.91336529541016,0.7050925916940279,49.87064770507813,51.427258178710936,2779.0,35.44949458972112,2736.0,2818.0,5.595689587853787,0.0398308481194081,5.555711965448794,5.644014314760999
DESHPDHK0000lce9,V5,48,197154.58443609654,2143.19765225825,194944.6757787449,199235.1352288696,82.14283813476563,0.22118685122241713,81.83740258789062,82.36073852539063,430.75,17.55704986607944,409.0,445.0,7.026466445391633,0.016406007915274978,7.005981128328172,7.046027481467486
DESHPDHK0000lce9,V5,49,222003.07893971953,2020.8160515784955,219795.97987669683,223767.67697045655,83.51783276367188,0.2242473690615967,83.204208984375,83.73659814453126,361.0,23.790754506740633,326.0,379.0,8.467730904126222,0.01148901075445778,8.452737770563884,8.480306990464223
DESHPDHK0000lce9,V5,51,204827.48925989534,1913.6250643910569,202811.165354471,206665.1091678216,80.88371868896485,0.25103743003626133,80.52592309570312,81.10108984375,383.0,13.341664064126338,372.0,399.0,6.799592739070828,0.015585413856287884,6.7851049786574125,6.821454911481817
DESHPDHK0000lce9,V5,52,101703.39591993314,1096.4883684877136,100583.9827292986,102820.36999873527,50.69644192504883,0.6319112302649645,49.82410388183594,51.17905859375,2706.25,30.379543555930308,2662.0,2731.0,5.16658238163959,0.06441284979945935,5.1071131845245015,5.238836146723584
DESHPDHK0000lce9,V5,53,72168.37804438063,1100.2420631098737,70862.82792330782,73179.33310560895,44.09663140869141,0.6069737273772811,43.224060913085935,44.58498986816407,2928.0,27.97618034447638,2895.0,2963.0,4.279238933053359,0.06109338837376067,4.213590979208728,4.335265231995181
DESHPDHK0000lce9,V5,54,99902.03494976762,1579.8900835668053,98154.65476665212,101509.13202295428,49.87841763305664,0.632144930171273,49.10733142089844,50.56425561523437,2745.25,27.95681193078592,2709.0,2771.0,5.0544936693146045,0.08322137343453583,4.995820328384051,5.177855449076074
DESHPDHK0000lce9,V5,55,35179.78869241013,699.1127820746153,34163.02245735333,35698.93816942335,33.780844924926754,0.24343164726244704,33.601720581054686,34.13763171386719,3541.25,56.87632782332794,3485.0,3617.0,5.825827139750041,0.026250711627661478,5.792971432174999,5.847111427107709
DESHPDHK0000lce9,V5,56,199834.44177378557,1752.5550828176308,198087.7485088208,201533.59865365573,78.41369848632812,0.27156455978267974,78.02552172851563,78.60941088867187,365.0,14.944341180973263,346.0,382.0,7.092552117133386,0.024496532976789553,7.059818998889123,7.119198448512944
DESHPDHK0000lce9,V5,57,211693.7937686608,1878.0335350964106,209977.6761271375,213400.9217112,83.66763934326173,0.2704779237262375,83.28091967773437,83.88694458007812,432.25,33.559648389099664,383.0,455.0,7.221947122118191,0.015206755233082644,7.206599789059828,7.239464339974838
DESHPDHK0000lce9,V5,30,99734.30704046038,985.4731318086876,98662.78364715232,100715.81007666956,51.08959698486328,0.5036010538520652,50.43674658203125,51.633436401367184,2813.75,10.996211468804518,2801.0,2826.0,5.459579182139219,0.04598024659793275,5.413641415942059,5.520341078748771
DESHPDHK0000lce9,V5,44,81731.6248210813,861.2837386265224,80580.99014034124,82569.43078388492,47.66803494262695,0.684831488163602,46.69327001953125,48.27385021972656,2755.0,24.097026095903768,2731.0,2786.0,5.202189310189458,0.054344348881037424,5.147757443237655,5.2730892073848254
DESHPDHK0000lce9,V5,29,189226.09725124363,1899.422662921485,187263.75114370268,191099.969349118,78.1414144897461,0.3047638881713295,77.72394604492187,78.43193359375,591.5,55.52476924760697,516.0,641.0,7.101477237314332,0.032533652325097855,7.055316793988007,7.129287279083529
DESHPDHK0000lce9,V5,15,60000.352790886216,1519.1782064297274,58314.95964230544,61607.04192709024,73.36959197998047,0.25489905181781247,73.01158154296876,73.61408862304687,917.5,42.60281680828159,871.0,962.0,8.765336728017092,0.021281124637061735,8.741378785921363,8.79106186987698
DESHPDHK0000lce9,V5,27,215512.44044179498,1740.0158338863503,213876.4874730801,217226.5743096112,84.43713763427735,0.23924559688164748,84.09112353515626,84.63201000976562,435.75,31.721443851123805,389.0,456.0,7.226383666852857,0.012988961177548998,7.209673983092018,7.2408260210044
DESHPDHK0000lce9,V5,0,87371.98887633315,1387.1597922483609,85827.29210508007,88579.30608990416,49.21620114135742,0.6092709414924274,48.38829809570313,49.7250283203125,3012.25,30.630866784993206,2983.0,3043.0,5.0759542574282195,0.07596563904111985,5.022238647892874,5.188186163064649
DESHPDHK0000lce9,V5,1,215846.36913698015,1956.5089894425264,214047.89912998184,217980.02194377035,81.71304577636718,0.3250906691042701,81.25530322265625,81.98270654296876,476.5,13.025615788386615,462.0,493.0,8.443001801885167,0.010701016647118027,8.429272257510204,8.45468399854246
DESHPDHK0000lce9,V5,2,73116.61266296543,1001.8345112708574,71920.87215500654,74086.54038908108,45.770274810791015,0.691782492656834,44.78181811523437,46.37687512207031,2997.75,15.628499608087848,2982.0,3014.0,4.798781815681159,0.026820732322007487,4.768319614019832,4.823135489185249
DESHPDHK0000lce9,V5,3,80106.37946988016,1298.1262173830394,78507.37228977964,81265.59232546018,46.51314303588867,0.5314352606821058,45.87420520019531,47.08346105957031,2841.0,26.394443859772235,2807.0,2868.0,4.7845956841338095,0.08950561647081444,4.705643788740362,4.885838299931873
DESHPDHK0000lce9,V5,4,232618.0617714558,1812.1602596953269,230757.5972956876,234325.0909304078,82.93616839599609,0.3272715840514767,82.4611337890625,83.16715283203125,240.0,9.38083151964686,228.0,250.0,7.2171460105844645,0.014097274531131108,7.201664294462857,7.235885952776558
DESHPDHK0000lce9,V5,5,212104.23567639812,1843.648609605866,210388.2080503784,214081.1567545852,81.77048968505859,0.2747023218912757,81.38182568359375,82.02508520507813,388.5,47.346242371139304,321.0,431.0,8.293014909535048,0.015842311769250984,8.277941234089202,8.310132468512801
DESHPDHK0000lce9,V5,6,210903.46682176046,2178.061490217826,208992.6236907096,213052.37706073333,85.683783203125,0.21600824146356612,85.375927734375,85.8742490234375,547.0,13.856406460551007,535.0,567.0,8.202015161269363,0.011205343064283974,8.189263286227005,8.216073579486684
DESHPDHK0000lce9,V5,7,30730.668640231306,718.3535738292733,29801.40207061428,31332.49440080195,32.4698582611084,0.432147608757667,31.946275634765627,32.98127862548828,3494.75,46.68600789672786,3444.0,3555.0,5.851335377252862,0.03412459681249264,5.8008082772672855,5.875747455988367
DESHPDHK0000lce9,V5,8,214348.6669436728,1506.1751713768601,213014.3550460079,216260.1969979747,84.63815606689452,0.2392685826708492,84.28365185546875,84.807345703125,361.75,17.095320997278762,346.0,383.0,8.392526288484826,0.012945003566818904,8.378990163760651,8.410096089163135
DESHPDHK0000lce9,V5,9,232718.44984410526,2058.4895984689438,230840.6426873321,234905.8852670706,91.41507537841797,0.22764739174640145,91.14357470703123,91.63553149414062,404.0,23.108440016582694,373.0,424.0,7.949617238475261,0.0020442489501784184,7.947689286732619,7.95228327078548
DESHPDHK0000lce9,V5,10,97862.45610931996,1271.6400073328311,96214.30098613376,98988.05701852652,50.676065551757816,0.6194228802699766,49.87481555175781,51.28495751953125,2824.75,25.223996511258886,2802.0,2853.0,5.316623587162573,0.04936372156141713,5.26977250989938,5.37815200149053
DESHPDHK0000lce9,V5,11,211431.6089191477,2090.1100260278517,209413.16924681465,213476.86532008665,87.80433758544922,0.2169421445546927,87.52156225585938,88.00144799804687,520.75,10.045728777279765,510.0,532.0,7.12910522210137,0.006227071445769971,7.122142766058386,7.13665392148197
DESHPDHK0000lce9,V5,12,231519.02354250985,1912.2927472367792,229826.33863640597,233277.00079792272,95.92938183593749,0.2313812760769046,95.67538061523436,96.18756518554687,496.0,40.35674251803118,437.0,526.0,7.138254883000603,0.01531662135301416,7.117941786826252,7.153658186432818
DESHPDHK0000lce9,V5,13,227656.97342502995,1795.5682761757712,225938.50653177025,229273.60496632903,87.99443334960938,0.20910401595892766,87.71022143554687,88.18994677734375,301.75,13.59840676942217,283.0,315.0,7.09804852767263,0.015021955758907463,7.088762885726025,7.120459711697254
DESHPDHK0000lce9,V5,14,216772.42855230143,1971.834071920623,214772.95162903448,218484.26894283228,83.98511511230468,0.23093875428853947,83.64410229492188,84.14407080078125,353.25,15.945218719101975,336.0,372.0,7.667477048976881,0.021248043231993353,7.653136266528332,7.698402578081531
DESHPDHK0000lce9,V5,58,55759.13668734548,2151.7174656336438,53893.20473106237,58092.87003647583,73.76503997802735,0.24094968904943015,73.45733862304688,73.99713500976563,1027.75,16.95828214570489,1005.0,1046.0,9.037916746249472,0.0177786391074715,9.016014302025894,9.057695820510911
DESHPDHK0000lce9,V5,16,211792.61877354927,1868.0862193193082,210099.0225931034,213528.26923797236,80.95033410644531,0.2721356847076705,80.56057006835937,81.16867358398437,260.5,15.198684153570664,240.0,273.0,6.623483920611691,0.035860145481060965,6.576759323574695,6.66413868073663
DESHPDHK0000lce9,V5,17,107183.17279661342,1196.1566365526737,106071.99446511254,108537.79177930324,51.432277008056644,0.6416436499543496,50.66204772949219,52.15072045898437,2725.5,40.533936399022494,2687.0,2771.0,5.606630121324043,0.060097500101519014,5.547331544501423,5.686895545739153
DESHPDHK0000lce9,V5,18,84489.48161702964,1172.037202445437,83177.03314218236,85620.58524754617,48.01395471191407,0.6422924175160757,47.127855102539066,48.52291015625,2906.25,36.98085090061257,2860.0,2947.0,4.846791189346341,0.07922174557945587,4.759946515061871,4.919998574754908
DESHPDHK0000lce9,V5,19,64031.66299657587,1576.7186022422582,62314.592918604205,65407.660050548206,78.88751025390624,0.3373254121713143,78.42060595703126,79.21156030273437,989.25,45.132213181569846,932.0,1038.0,8.81662574770679,0.044206911381330476,8.753679937130377,8.85300471246304
DESHPDHK0000lce9,V5,20,25883.488331826335,780.5919503892707,24891.67027966848,26660.16254351884,28.841647659301756,0.6122849608779194,28.00435119628906,29.427835571289062,3411.5,50.50742519669757,3354.0,3476.0,5.515108347782711,0.055608358879933206,5.447292600017123,5.579076447588658
DESHPDHK0000lce9,V5,21,99455.41391052588,908.2522532254964,98466.44394945235,100352.90303887957,49.90121273803711,0.48773006891953996,49.26063659667969,50.28652624511719,2599.5,33.351661627771065,2561.0,2641.0,5.2836997009632665,0.045189958720835074,5.24483270974971,5.348962023355908
DESHPDHK0000lce9,V5,22,30958.26350639033,1071.0266380634425,29554.085972635672,32001.385463205024,32.07261004638672,0.23905629053722321,31.802189331054688,32.38344696044922,3389.25,54.06400527769531,3321.0,3450.0,5.72180410123228,0.041065529173478714,5.666790630757273,5.764834235593782
DESHPDHK0000lce9,V5,23,101826.86165271007,1158.227172031854,100240.76611048398,102783.15210784548,50.90195413208008,0.6140383820881131,50.40369909667969,51.72932189941406,2726.0,5.2281290471193955,2722.0,2733.0,5.384991689681355,0.03715774135508132,5.33271243188251,5.420633372426674
DESHPDHK0000lce9,V5,24,34354.33107646294,1164.290692602528,33166.78747389036,35807.882526558344,32.01635855102539,0.3677725474164286,31.49668927001953,32.31305615234375,3289.0,43.41274774379833,3236.0,3340.0,5.810285899372707,0.05096800952269606,5.737272180932362,5.846754656032862
DESHPDHK0000lce9,V5,25,194439.99130082096,1972.0577754621786,192707.7763317449,196511.798264135,82.53094152832031,0.22211245673245553,82.20388598632813,82.69920336914062,453.5,24.28305307548181,418.0,471.0,7.595782020132562,0.00792077160551515,7.585694533261983,7.603443686976554
DESHPDHK0000lce9,V5,26,89187.29938954615,1094.1317585673562,87919.37690487006,90186.71287780257,48.32792169189453,0.590889467812317,47.60959338378906,48.98592468261719,2781.5,36.170890690351186,2746.0,2817.0,4.738624831392211,0.0551392863299129,4.687335300521756,4.816491487431427
DESHPDHK0000lce9,V5,28,48346.11571272303,891.6731257050765,47339.952870777066,49126.01054243516,39.50615148925781,0.5435780908861435,38.9441958618164,40.24851733398437,3132.0,52.453153702454664,3070.0,3197.0,5.84168787071142,0.04805133652333358,5.773023932998741,5.884042834571585
DESHPDHK0000lce9,V5,59,88701.87262353106,1053.7549702607796,87416.03516528856,89640.20823202703,48.56312322998047,0.6999982793741254,47.96174609375,49.55088134765625,2875.5,17.253019059476774,2858.0,2896.0,4.815372651222841,0.06349935372030856,4.761555147775166,4.887878059184305
