base_building_group,variant,sample_id,seed,annual_heating_kWh,peak_heating_kW,overheating_hours_any_zone_gt_26C,mean_interzone_spread_C,annual_heating_kWh_mean,annual_heating_kWh_std,annual_heating_kWh_min,annual_heating_kWh_max,peak_heating_kW_mean,peak_heating_kW_std,peak_heating_kW_min,peak_heating_kW_max,overheating_hours_any_zone_gt_26C_mean,overheating_hours_any_zone_gt_26C_std,overheating_hours_any_zone_gt_26C_min,overheating_hours_any_zone_gt_26C_max,mean_interzone_spread_C_mean,mean_interzone_spread_C_std,mean_interzone_spread_C_min,mean_interzone_spread_C_max
DESHPDHK0000lce9,V3,59,3,93092.75810661558,46.89927099609375,2531.0,4.2347071925984965,93092.75810661558,,93092.75810661558,93092.75810661558,46.89927099609375,,46.89927099609375,46.89927099609375,2531.0,,2531.0,2531.0,4.2347071925984965,,4.2347071925984965,4.2347071925984965
DESHPDHK0000lce9,V3,58,4,60910.343527896206,60.78234790039063,433.0,7.976475973731241,60910.343527896206,,60910.343527896206,60910.343527896206,60.78234790039063,,60.78234790039063,60.78234790039063,433.0,,433.0,433.0,7.976475973731241,,7.976475973731241,7.976475973731241
DESHPDHK0000lce9,V3,1,1,219840.9208082444,75.29078857421875,164.0,8.008436506271583,219840.9208082444,,219840.9208082444,219840.9208082444,75.29078857421875,,75.29078857421875,75.29078857421875,164.0,,164.0,164.0,8.008436506271583,,8.008436506271583,8.008436506271583
DESHPDHK0000lce9,V3,1,4,217352.707051808,74.91462109375,148.0,7.927951798375349,217352.707051808,,217352.707051808,217352.707051808,74.91462109375,,74.91462109375,74.91462109375,148.0,,148.0,148.0,7.927951798375349,,7.927951798375349,7.927951798375349
DESHPDHK0000lce9,V3,4,1,245010.9515242306,79.42100341796875,54.0,6.9512352648969005,245010.9515242306,,245010.9515242306,245010.9515242306,79.42100341796875,,79.42100341796875,79.42100341796875,54.0,,54.0,54.0,6.9512352648969005,,6.9512352648969005,6.9512352648969005
DESHPDHK0000lce9,V3,4,2,241115.49742582865,79.2755927734375,72.0,6.958649333025985,241115.49742582865,,241115.49742582865,241115.49742582865,79.2755927734375,,79.2755927734375,79.2755927734375,72.0,,72.0,72.0,6.958649333025985,,6.958649333025985,6.958649333025985
DESHPDHK0000lce9,V3,4,3,240822.11873380453,79.40530810546875,68.0,6.960852293918675,240822.11873380453,,240822.11873380453,240822.11873380453,79.40530810546875,,79.40530810546875,79.40530810546875,68.0,,68.0,68.0,6.960852293918675,,6.960852293918675,6.960852293918675
DESHPDHK0000lce9,V3,4,4,243309.1219526559,79.03888427734375,70.0,6.8958209059225135,243309.1219526559,,243309.1219526559,243309.1219526559,79.03888427734375,,79.03888427734375,79.03888427734375,70.0,,70.0,70.0,6.8958209059225135,,6.8958209059225135,6.8958209059225135
DESHPDHK0000lce9,V3,5,1,241065.81886924905,82.0734189453125,98.0,8.048949958445101,241065.81886924905,,241065.81886924905,241065.81886924905,82.0734189453125,,82.0734189453125,82.0734189453125,98.0,,98.0,98.0,8.048949958445101,,8.048949958445101,8.048949958445101
DESHPDHK0000lce9,V3,5,2,236418.83436927325,81.96831494140625,161.0,8.074319157395216,236418.83436927325,,236418.83436927325,236418.83436927325,81.96831494140625,,81.96831494140625,81.96831494140625,161.0,,161.0,161.0,8.074319157395216,,8.074319157395216,8.074319157395216
DESHPDHK0000lce9,V3,5,3,236550.30503641604,82.0821826171875,145.0,8.068195814575295,236550.30503641604,,236550.30503641604,236550.30503641604,82.0821826171875,,82.0821826171875,82.0821826171875,145.0,,145.0,145.0,8.068195814575295,,8.068195814575295,8.068195814575295
DESHPDHK0000lce9,V3,5,4,239021.1472282456,81.68074169921876,122.0,8.000371254819838,239021.1472282456,,239021.1472282456,239021.1472282456,81.68074169921876,,81.68074169921876,81.68074169921876,122.0,,122.0,122.0,8.000371254819838,,8.000371254819838,8.000371254819838
DESHPDHK0000lce9,V3,6,1,230598.38777426112,82.098123046875,266.0,7.817872971272502,230598.38777426112,,230598.38777426112,230598.38777426112,82.098123046875,,82.098123046875,82.098123046875,266.0,,266.0,266.0,7.817872971272502,,7.817872971272502,7.817872971272502
DESHPDHK0000lce9,V3,6,2,226728.25882160536,81.99877587890624,271.0,7.794393030207341,226728.25882160536,,226728.25882160536,226728.25882160536,81.99877587890624,,81.99877587890624,81.99877587890624,271.0,,271.0,271.0,7.794393030207341,,7.794393030207341,7.794393030207341
DESHPDHK0000lce9,V3,12,3,240955.9131772353,88.77637109375,229.0,7.008262488847726,240955.9131772353,,240955.9131772353,240955.9131772353,88.77637109375,,88.77637109375,88.77637109375,229.0,,229.0,229.0,7.008262488847726,,7.008262488847726,7.008262488847726
DESHPDHK0000lce9,V3,1,3,215346.30080111464,75.3044013671875,189.0,7.990957938730822,215346.30080111464,,215346.30080111464,215346.30080111464,75.3044013671875,,75.3044013671875,75.3044013671875,189.0,,189.0,189.0,7.990957938730822,,7.990957938730822,7.990957938730822
DESHPDHK0000lce9,V3,6,3,225265.09276283637,82.06889404296875,288.0,7.8041787262363504,225265.09276283637,,225265.09276283637,225265.09276283637,82.06889404296875,,82.06889404296875,82.06889404296875,288.0,,288.0,288.0,7.8041787262363504,,7.8041787262363504,7.8041787262363504
DESHPDHK0000lce9,V3,8,3,232044.1737000538,83.25069677734375,148.0,8.148244951185255,232044.1737000538,,232044.1737000538,232044.1737000538,83.25069677734375,,83.25069677734375,83.25069677734375,148.0,,148.0,148.0,8.148244951185255,,8.148244951185255,8.148244951185255
DESHPDHK0000lce9,V3,8,4,235228.73211705303,82.9324453125,129.0,8.074466624769935,235228.73211705303,,235228.73211705303,235228.73211705303,82.9324453125,,82.9324453125,82.9324453125,129.0,,129.0,129.0,8.074466624769935,,8.074466624769935,8.074466624769935
DESHPDHK0000lce9,V3,9,1,263311.61213561235,90.65475390625,149.0,7.61304981313113,263311.61213561235,,263311.61213561235,263311.61213561235,90.65475390625,,90.65475390625,90.65475390625,149.0,,149.0,149.0,7.61304981313113,,7.61304981313113,7.61304981313113
DESHPDHK0000lce9,V3,9,2,258672.56500912248,90.676359375,131.0,7.612465095498252,258672.56500912248,,258672.56500912248,258672.56500912248,90.676359375,,90.676359375,90.676359375,131.0,,131.0,131.0,7.612465095498252,,7.612465095498252,7.612465095498252
DESHPDHK0000lce9,V3,9,3,258425.7409588364,90.44123974609376,162.0,7.625755457229888,258425.7409588364,,258425.7409588364,258425.7409588364,90.44123974609376,,90.44123974609376,90.44123974609376,162.0,,162.0,162.0,7.625755457229888,,7.625755457229888,7.625755457229888
DESHPDHK0000lce9,V3,9,4,261187.9496290316,90.389515625,146.0,7.587667562090473,261187.9496290316,,261187.9496290316,261187.9496290316,90.389515625,,90.389515625,90.389515625,146.0,,146.0,146.0,7.587667562090473,,7.587667562090473,7.587667562090473
DESHPDHK0000lce9,V3,11,1,221318.80763540723,78.8223115234375,249.0,7.015812316831834,221318.80763540723,,221318.80763540723,221318.80763540723,78.8223115234375,,78.8223115234375,78.8223115234375,249.0,,249.0,249.0,7.015812316831834,,7.015812316831834,7.015812316831834
DESHPDHK0000lce9,V3,11,2,216963.77179325008,78.692681640625,226.0,7.010472057644277,216963.77179325008,,216963.77179325008,216963.77179325008,78.692681640625,,78.692681640625,78.692681640625,226.0,,226.0,226.0,7.010472057644277,,7.010472057644277,7.010472057644277
DESHPDHK0000lce9,V3,11,3,215959.6324032301,78.80392236328125,267.0,7.032020940694648,215959.6324032301,,215959.6324032301,215959.6324032301,78.80392236328125,,78.80392236328125,78.80392236328125,267.0,,267.0,267.0,7.032020940694648,,7.032020940694648,7.032020940694648
DESHPDHK0000lce9,V3,11,4,218543.3927782446,78.49464013671874,218.0,6.95930430971043,218543.3927782446,,218543.3927782446,218543.3927782446,78.49464013671874,,78.49464013671874,78.49464013671874,218.0,,218.0,218.0,6.95930430971043,,6.95930430971043,6.95930430971043
DESHPDHK0000lce9,V3,12,1,245886.0609840682,89.0172060546875,204.0,6.979695221180651,245886.0609840682,,245886.0609840682,245886.0609840682,89.0172060546875,,89.0172060546875,89.0172060546875,204.0,,204.0,204.0,6.979695221180651,,6.979695221180651,6.979695221180651
DESHPDHK0000lce9,V3,6,4,228175.2782705523,81.71493212890626,233.0,7.734471342332589,228175.2782705523,,228175.2782705523,228175.2782705523,81.71493212890626,,81.71493212890626,81.71493212890626,233.0,,233.0,233.0,7.734471342332589,,7.734471342332589,7.734471342332589
DESHPDHK0000lce9,V3,8,2,231712.00800516424,83.22633935546875,129.0,8.125352925462904,231712.00800516424,,231712.00800516424,231712.00800516424,83.22633935546875,,83.22633935546875,83.22633935546875,129.0,,129.0,129.0,8.125352925462904,,8.125352925462904,8.125352925462904
DESHPDHK0000lce9,V3,27,4,229147.03103161015,80.08179052734376,162.0,7.006509844237114,229147.03103161015,,229147.03103161015,229147.03103161015,80.08179052734376,,80.08179052734376,80.08179052734376,162.0,,162.0,162.0,7.006509844237114,,7.006509844237114,7.006509844237114
DESHPDHK0000lce9,V3,12,2,241782.67761835616,89.00876171875,228.0,7.000453865809768,241782.67761835616,,241782.67761835616,241782.67761835616,89.00876171875,,89.00876171875,89.00876171875,228.0,,228.0,228.0,7.000453865809768,,7.000453865809768,7.000453865809768
DESHPDHK0000lce9,V3,12,4,244050.03512491376,88.75791845703125,180.0,6.951212267858801,244050.03512491376,,244050.03512491376,244050.03512491376,88.75791845703125,,88.75791845703125,88.75791845703125,180.0,,180.0,180.0,6.951212267858801,,6.951212267858801,6.951212267858801
DESHPDHK0000lce9,V3,15,4,78326.1942338733,71.65366357421875,382.0,8.112787360565918,78326.1942338733,,78326.1942338733,78326.1942338733,71.65366357421875,,71.65366357421875,71.65366357421875,382.0,,382.0,382.0,8.112787360565918,,8.112787360565918,8.112787360565918
DESHPDHK0000lce9,V3,15,3,75532.00720291985,71.900140625,435.0,8.171914313022114,75532.00720291985,,75532.00720291985,75532.00720291985,71.900140625,,71.900140625,71.900140625,435.0,,435.0,435.0,8.171914313022114,,8.171914313022114,8.171914313022114
DESHPDHK0000lce9,V3,15,2,76693.84170044106,71.99084912109375,426.0,8.138287989574271,76693.84170044106,,76693.84170044106,76693.84170044106,71.99084912109375,,71.99084912109375,71.99084912109375,426.0,,426.0,426.0,8.138287989574271,,8.138287989574271,8.138287989574271
DESHPDHK0000lce9,V3,14,4,217731.9190710605,75.456021484375,118.0,6.433489737343593,217731.9190710605,,217731.9190710605,217731.9190710605,75.456021484375,,75.456021484375,75.456021484375,118.0,,118.0,118.0,6.433489737343593,,6.433489737343593,6.433489737343593
DESHPDHK0000lce9,V3,13,2,235137.4610231506,80.98308349609376,100.0,6.972369232891824,235137.4610231506,,235137.4610231506,235137.4610231506,80.98308349609376,,80.98308349609376,80.98308349609376,100.0,,100.0,100.0,6.972369232891824,,6.972369232891824,6.972369232891824
DESHPDHK0000lce9,V3,14,2,216178.01909215623,75.6798642578125,114.0,6.473033468305027,216178.01909215623,,216178.01909215623,216178.01909215623,75.6798642578125,,75.6798642578125,75.6798642578125,114.0,,114.0,114.0,6.473033468305027,,6.473033468305027,6.473033468305027
DESHPDHK0000lce9,V3,14,1,219701.66904101628,75.81748779296875,126.0,6.484277435013619,219701.66904101628,,219701.66904101628,219701.66904101628,75.81748779296875,,75.81748779296875,75.81748779296875,126.0,,126.0,126.0,6.484277435013619,,6.484277435013619,6.484277435013619
DESHPDHK0000lce9,V3,13,4,237307.0225290873,80.73536669921874,104.0,6.9364220791518365,237307.0225290873,,237307.0225290873,237307.0225290873,80.73536669921874,,80.73536669921874,80.73536669921874,104.0,,104.0,104.0,6.9364220791518365,,6.9364220791518365,6.9364220791518365
DESHPDHK0000lce9,V3,13,3,234533.4177351354,81.02825,117.0,6.989451740719037,234533.4177351354,,234533.4177351354,234533.4177351354,81.02825,,81.02825,81.02825,117.0,,117.0,117.0,6.989451740719037,,6.989451740719037,6.989451740719037
DESHPDHK0000lce9,V3,14,3,215474.79697824825,75.80487158203125,140.0,6.497936634124248,215474.79697824825,,215474.79697824825,215474.79697824825,75.80487158203125,,75.80487158203125,75.80487158203125,140.0,,140.0,140.0,6.497936634124248,,6.497936634124248,6.497936634124248
DESHPDHK0000lce9,V3,16,1,216854.84210425615,74.0237548828125,85.0,6.579797360494577,216854.84210425615,,216854.84210425615,216854.84210425615,74.0237548828125,,74.0237548828125,74.0237548828125,85.0,,85.0,85.0,6.579797360494577,,6.579797360494577,6.579797360494577
DESHPDHK0000lce9,V3,27,3,226720.1511769452,80.44443017578125,220.0,7.08313285758841,226720.1511769452,,226720.1511769452,226720.1511769452,80.44443017578125,,80.44443017578125,80.44443017578125,220.0,,220.0,220.0,7.08313285758841,,7.08313285758841,7.08313285758841
DESHPDHK0000lce9,V3,8,1,236773.36772645265,83.27210107421875,143.0,8.128203875451668,236773.36772645265,,236773.36772645265,236773.36772645265,83.27210107421875,,83.27210107421875,83.27210107421875,143.0,,143.0,143.0,8.128203875451668,,8.128203875451668,8.128203875451668
DESHPDHK0000lce9,V3,16,3,212075.19876526212,73.97665771484375,87.0,6.553555054365808,212075.19876526212,,212075.19876526212,212075.19876526212,73.97665771484375,,73.97665771484375,73.97665771484375,87.0,,87.0,87.0,6.553555054365808,,6.553555054365808,6.553555054365808
DESHPDHK0000lce9,V3,19,1,77864.4919284818,72.41104248046875,461.0,8.135509688211163,77864.4919284818,,77864.4919284818,77864.4919284818,72.41104248046875,,72.41104248046875,72.41104248046875,461.0,,461.0,461.0,8.135509688211163,,8.135509688211163,8.135509688211163
DESHPDHK0000lce9,V3,19,2,73939.8246855018,72.44498876953125,457.0,8.130807591605825,73939.8246855018,,73939.8246855018,73939.8246855018,72.44498876953125,,72.44498876953125,72.44498876953125,457.0,,457.0,457.0,8.130807591605825,,8.130807591605825,8.130807591605825
DESHPDHK0000lce9,V3,19,3,72427.2855039998,72.33397900390625,469.0,8.13767614365713,72427.2855039998,,72427.2855039998,72427.2855039998,72.33397900390625,,72.33397900390625,72.33397900390625,469.0,,469.0,469.0,8.13767614365713,,8.13767614365713,8.13767614365713
DESHPDHK0000lce9,V3,19,4,75353.08823838398,72.09126611328125,458.0,8.1189432831037,75353.08823838398,,75353.08823838398,75353.08823838398,72.09126611328125,,72.09126611328125,72.09126611328125,458.0,,458.0,458.0,8.1189432831037,,8.1189432831037,8.1189432831037
DESHPDHK0000lce9,V3,25,1,214272.19682443404,79.27865380859375,181.0,7.356542772986062,214272.19682443404,,214272.19682443404,214272.19682443404,79.27865380859375,,79.27865380859375,79.27865380859375,181.0,,181.0,181.0,7.356542772986062,,7.356542772986062,7.356542772986062
DESHPDHK0000lce9,V3,25,2,209647.4565134197,79.140681640625,207.0,7.357269294076066,209647.4565134197,,209647.4565134197,209647.4565134197,79.140681640625,,79.140681640625,79.140681640625,207.0,,207.0,207.0,7.357269294076066,,7.357269294076066,7.357269294076066
DESHPDHK0000lce9,V3,25,3,210024.8342458988,79.23886181640626,217.0,7.357718272753988,210024.8342458988,,210024.8342458988,210024.8342458988,79.23886181640626,,79.23886181640626,79.23886181640626,217.0,,217.0,217.0,7.357718272753988,,7.357718272753988,7.357718272753988
DESHPDHK0000lce9,V3,25,4,212440.14291231055,78.92262353515625,189.0,7.327650941244181,212440.14291231055,,212440.14291231055,212440.14291231055,78.92262353515625,,78.92262353515625,78.92262353515625,189.0,,189.0,189.0,7.327650941244181,,7.327650941244181,7.327650941244181
DESHPDHK0000lce9,V3,27,1,230672.12231694584,80.45163427734374,191.0,7.060390190696654,230672.12231694584,,230672.12231694584,230672.12231694584,80.45163427734374,,80.45163427734374,80.45163427734374,191.0,,191.0,191.0,7.060390190696654,,7.060390190696654,7.060390190696654
DESHPDHK0000lce9,V3,27,2,226579.551166052,80.31924658203125,218.0,7.069375442106043,226579.551166052,,226579.551166052,226579.551166052,80.31924658203125,,80.31924658203125,80.31924658203125,218.0,,218.0,218.0,7.069375442106043,,7.069375442106043,7.069375442106043
DESHPDHK0000lce9,V3,13,1,239064.25313298023,81.05926025390625,105.0,6.96740298036598,239064.25313298023,,239064.25313298023,239064.25313298023,81.05926025390625,,81.05926025390625,81.05926025390625,105.0,,105.0,105.0,6.96740298036598,,6.96740298036598,6.96740298036598
DESHPDHK0000lce9,V3,16,2,213432.62988912596,73.87114501953126,96.0,6.54686766756056,213432.62988912596,,213432.62988912596,213432.62988912596,73.87114501953126,,73.87114501953126,73.87114501953126,96.0,,96.0,96.0,6.54686766756056,,6.54686766756056,6.54686766756056
DESHPDHK0000lce9,V3,16,4,214997.75902862693,73.6312607421875,80.0,6.472686596894265,214997.75902862693,,214997.75902862693,214997.75902862693,73.6312607421875,,73.6312607421875,73.6312607421875,80.0,,80.0,80.0,6.472686596894265,,6.472686596894265,6.472686596894265
DESHPDHK0000lce9,V3,1,2,215284.64228838423,75.17979638671875,150.0,7.984617252652472,215284.64228838423,,215284.64228838423,215284.64228838423,75.17979638671875,,75.17979638671875,75.17979638671875,150.0,,150.0,150.0,7.984617252652472,,7.984617252652472,7.984617252652472
DESHPDHK0000lce9,V3,15,1,80380.99918389092,71.953505859375,367.0,8.141102179832188,80380.99918389092,,80380.99918389092,80380.99918389092,71.953505859375,,71.953505859375,71.953505859375,367.0,,367.0,367.0,8.141102179832188,,8.141102179832188,8.141102179832188
DESHPDHK0000lce9,V3,46,2,250746.8950196682,84.7179736328125,144.0,7.85173659405743,250746.8950196682,,250746.8950196682,250746.8950196682,84.7179736328125,,84.7179736328125,84.7179736328125,144.0,,144.0,144.0,7.85173659405743,,7.85173659405743,7.85173659405743
DESHPDHK0000lce9,V3,31,1,78758.077531692,76.1829853515625,503.0,8.886959093779877,78758.077531692,,78758.077531692,78758.077531692,76.1829853515625,,76.1829853515625,76.1829853515625,503.0,,503.0,503.0,8.886959093779877,,8.886959093779877,8.886959093779877
DESHPDHK0000lce9,V3,31,2,74560.57576830691,76.1091162109375,544.0,8.89387999004377,74560.57576830691,,74560.57576830691,74560.57576830691,76.1091162109375,,76.1091162109375,76.1091162109375,544.0,,544.0,544.0,8.89387999004377,,8.89387999004377,8.89387999004377
DESHPDHK0000lce9,V3,31,3,74052.7953299029,76.19446044921875,563.0,8.900227499993315,74052.7953299029,,74052.7953299029,74052.7953299029,76.19446044921875,,76.19446044921875,76.19446044921875,563.0,,563.0,563.0,8.900227499993315,,8.900227499993315,8.900227499993315
DESHPDHK0000lce9,V3,31,4,76729.00981347368,75.80730419921875,523.0,8.857964437201941,76729.00981347368,,76729.00981347368,76729.00981347368,75.80730419921875,,75.80730419921875,75.80730419921875,523.0,,523.0,523.0,8.857964437201941,,8.857964437201941,8.857964437201941
DESHPDHK0000lce9,V3,33,1,94605.75206701735,76.80562939453125,258.0,8.871734096639006,94605.75206701735,,94605.75206701735,94605.75206701735,76.80562939453125,,76.80562939453125,76.80562939453125,258.0,,258.0,258.0,8.871734096639006,,8.871734096639006,8.871734096639006
DESHPDHK0000lce9,V3,33,2,89749.8699662657,76.6695908203125,317.0,8.866007555484938,89749.8699662657,,89749.8699662657,89749.8699662657,76.6695908203125,,76.6695908203125,76.6695908203125,317.0,,317.0,317.0,8.866007555484938,,8.866007555484938,8.866007555484938
DESHPDHK0000lce9,V3,33,3,90812.18105904116,76.77599560546875,315.0,8.870106531950238,90812.18105904116,,90812.18105904116,90812.18105904116,76.77599560546875,,76.77599560546875,76.77599560546875,315.0,,315.0,315.0,8.870106531950238,,8.870106531950238,8.870106531950238
DESHPDHK0000lce9,V3,33,4,93439.67346497402,76.403203125,302.0,8.854405514930788,93439.67346497402,,93439.67346497402,93439.67346497402,76.403203125,,76.403203125,76.403203125,302.0,,302.0,302.0,8.854405514930788,,8.854405514930788,8.854405514930788
DESHPDHK0000lce9,V3,38,1,230056.066992806,81.98417578125,229.0,7.093495193375206,230056.066992806,,230056.066992806,230056.066992806,81.98417578125,,81.98417578125,81.98417578125,229.0,,229.0,229.0,7.093495193375206,,7.093495193375206,7.093495193375206
DESHPDHK0000lce9,V3,38,2,226671.6011884322,81.96566064453125,228.0,7.084090836447354,226671.6011884322,,226671.6011884322,226671.6011884322,81.96566064453125,,81.96566064453125,81.96566064453125,228.0,,228.0,228.0,7.084090836447354,,7.084090836447354,7.084090836447354
DESHPDHK0000lce9,V3,29,2,204722.0707425112,74.78199560546875,293.0,6.822774733164694,204722.0707425112,,204722.0707425112,204722.0707425112,74.78199560546875,,74.78199560546875,74.78199560546875,293.0,,293.0,293.0,6.822774733164694,,6.822774733164694,6.822774733164694
DESHPDHK0000lce9,V3,38,4,228520.89507010207,81.688060546875,189.0,7.035765580942667,228520.89507010207,,228520.89507010207,228520.89507010207,81.688060546875,,81.688060546875,81.688060546875,189.0,,189.0,189.0,7.035765580942667,,7.035765580942667,7.035765580942667
DESHPDHK0000lce9,V3,29,4,206486.50364137656,74.54880126953125,225.0,6.736413693349123,206486.50364137656,,206486.50364137656,206486.50364137656,74.54880126953125,,74.54880126953125,74.54880126953125,225.0,,225.0,225.0,6.736413693349123,,6.736413693349123,6.736413693349123
DESHPDHK0000lce9,V3,41,1,228729.69267794784,80.97567431640626,79.0,6.424228406526664,228729.69267794784,,228729.69267794784,228729.69267794784,80.97567431640626,,80.97567431640626,80.97567431640626,79.0,,79.0,79.0,6.424228406526664,,6.424228406526664,6.424228406526664
DESHPDHK0000lce9,V3,41,3,223986.7434540644,80.9434072265625,94.0,6.438231394288478,223986.7434540644,,223986.7434540644,223986.7434540644,80.9434072265625,,80.9434072265625,80.9434072265625,94.0,,94.0,94.0,6.438231394288478,,6.438231394288478,6.438231394288478
DESHPDHK0000lce9,V3,41,4,227078.7552637211,80.65701171875,88.0,6.393679460887565,227078.7552637211,,227078.7552637211,227078.7552637211,80.65701171875,,80.65701171875,80.65701171875,88.0,,88.0,88.0,6.393679460887565,,6.393679460887565,6.393679460887565
DESHPDHK0000lce9,V3,42,1,211869.0529157695,70.4308212890625,132.0,7.184911196042166,211869.0529157695,,211869.0529157695,211869.0529157695,70.4308212890625,,70.4308212890625,70.4308212890625,132.0,,132.0,132.0,7.184911196042166,,7.184911196042166,7.184911196042166
DESHPDHK0000lce9,V3,42,2,208679.1119958018,70.31716796875,184.0,7.196693788773803,208679.1119958018,,208679.1119958018,208679.1119958018,70.31716796875,,70.31716796875,70.31716796875,184.0,,184.0,184.0,7.196693788773803,,7.196693788773803,7.196693788773803
DESHPDHK0000lce9,V3,42,3,207697.95683717576,70.4133828125,192.0,7.198669343026805,207697.95683717576,,207697.95683717576,207697.95683717576,70.4133828125,,70.4133828125,70.4133828125,192.0,,192.0,192.0,7.198669343026805,,7.198669343026805,7.198669343026805
DESHPDHK0000lce9,V3,42,4,210143.32918394392,70.0508671875,153.0,7.135676488145933,210143.32918394392,,210143.32918394392,210143.32918394392,70.0508671875,,70.0508671875,70.0508671875,153.0,,153.0,153.0,7.135676488145933,,7.135676488145933,7.135676488145933
DESHPDHK0000lce9,V3,43,1,207393.19253902583,70.80794287109374,36.0,6.31224861053582,207393.19253902583,,207393.19253902583,207393.19253902583,70.80794287109374,,70.80794287109374,70.80794287109374,36.0,,36.0,36.0,6.31224861053582,,6.31224861053582,6.31224861053582
DESHPDHK0000lce9,V3,43,2,203650.8932071923,70.65515478515626,58.0,6.294299687034071,203650.8932071923,,203650.8932071923,203650.8932071923,70.65515478515626,,70.65515478515626,70.65515478515626,58.0,,58.0,58.0,6.294299687034071,,6.294299687034071,6.294299687034071
DESHPDHK0000lce9,V3,43,3,203448.918114147,70.7681982421875,45.0,6.2986306193865245,203448.918114147,,203448.918114147,203448.918114147,70.7681982421875,,70.7681982421875,70.7681982421875,45.0,,45.0,45.0,6.2986306193865245,,6.2986306193865245,6.2986306193865245
DESHPDHK0000lce9,V3,43,4,205750.05133882663,70.4145712890625,41.0,6.220785976340684,205750.05133882663,,205750.05133882663,205750.05133882663,70.4145712890625,,70.4145712890625,70.4145712890625,41.0,,41.0,41.0,6.220785976340684,,6.220785976340684,6.220785976340684
DESHPDHK0000lce9,V3,45,1,69414.27309817247,71.89957080078125,620.0,8.141999997854263,69414.27309817247,,69414.27309817247,69414.27309817247,71.89957080078125,,71.89957080078125,71.89957080078125,620.0,,620.0,620.0,8.141999997854263,,8.141999997854263,8.141999997854263
DESHPDHK0000lce9,V3,29,1,208661.25040147937,74.94337255859375,265.0,6.814449760089551,208661.25040147937,,208661.25040147937,208661.25040147937,74.94337255859375,,74.94337255859375,74.94337255859375,265.0,,265.0,265.0,6.814449760089551,,6.814449760089551,6.814449760089551
DESHPDHK0000lce9,V3,41,2,224523.53048466408,80.94355322265625,102.0,6.445462245481799,224523.53048466408,,224523.53048466408,224523.53048466408,80.94355322265625,,80.94355322265625,80.94355322265625,102.0,,102.0,102.0,6.445462245481799,,6.445462245481799,6.445462245481799
DESHPDHK0000lce9,V3,29,3,204351.9681264677,74.93237451171875,303.0,6.845282438043293,204351.9681264677,,204351.9681264677,204351.9681264677,74.93237451171875,,74.93237451171875,74.93237451171875,303.0,,303.0,303.0,6.845282438043293,,6.845282438043293,6.845282438043293
DESHPDHK0000lce9,V3,38,3,226174.97528917587,81.9431845703125,231.0,7.097031181308457,226174.97528917587,,226174.97528917587,226174.97528917587,81.9431845703125,,81.9431845703125,81.9431845703125,231.0,,231.0,231.0,7.097031181308457,,7.097031181308457,7.097031181308457
DESHPDHK0000lce9,V3,45,3,65787.73975620564,71.7365859375,648.0,8.154382074114642,65787.73975620564,,65787.73975620564,65787.73975620564,71.7365859375,,71.7365859375,71.7365859375,648.0,,648.0,648.0,8.154382074114642,,8.154382074114642,8.154382074114642
DESHPDHK0000lce9,V3,45,2,64980.00634492534,71.8986171875,595.0,8.144070128384366,64980.00634492534,,64980.00634492534,64980.00634492534,71.8986171875,,71.8986171875,71.8986171875,595.0,,595.0,595.0,8.144070128384366,,8.144070128384366,8.144070128384366
DESHPDHK0000lce9,V3,46,4,253015.5874559835,84.4530703125,127.0,7.77859613762342,253015.5874559835,,253015.5874559835,253015.5874559835,84.4530703125,,84.4530703125,84.4530703125,127.0,,127.0,127.0,7.77859613762342,,7.77859613762342,7.77859613762342
DESHPDHK0000lce9,V3,48,1,208116.8263074645,74.6860458984375,117.0,6.587623281819599,208116.8263074645,,208116.8263074645,208116.8263074645,74.6860458984375,,74.6860458984375,74.6860458984375,117.0,,117.0,117.0,6.587623281819599,,6.587623281819599,6.587623281819599
DESHPDHK0000lce9,V3,48,2,204205.49888107428,74.5346337890625,156.0,6.5881031925936,204205.49888107428,,204205.49888107428,204205.49888107428,74.5346337890625,,74.5346337890625,74.5346337890625,156.0,,156.0,156.0,6.5881031925936,,6.5881031925936,6.5881031925936
DESHPDHK0000lce9,V3,48,3,203307.9028223966,74.67844580078125,152.0,6.608424287396963,203307.9028223966,,203307.9028223966,203307.9028223966,74.67844580078125,,74.67844580078125,74.67844580078125,152.0,,152.0,152.0,6.608424287396963,,6.608424287396963,6.608424287396963
DESHPDHK0000lce9,V3,48,4,205423.76157426616,74.31932373046875,117.0,6.514447880477047,205423.76157426616,,205423.76157426616,205423.76157426616,74.31932373046875,,74.31932373046875,74.31932373046875,117.0,,117.0,117.0,6.514447880477047,,6.514447880477047,6.514447880477047
DESHPDHK0000lce9,V3,49,1,252480.58651296055,82.68998486328125,125.0,8.29229803208333,252480.58651296055,,252480.58651296055,252480.58651296055,82.68998486328125,,82.68998486328125,82.68998486328125,125.0,,125.0,125.0,8.29229803208333,,8.29229803208333,8.29229803208333
DESHPDHK0000lce9,V3,49,2,249100.28684916737,82.58724560546875,178.0,8.289461342905529,249100.28684916737,,249100.28684916737,249100.28684916737,82.58724560546875,,82.58724560546875,82.58724560546875,178.0,,178.0,178.0,8.289461342905529,,8.289461342905529,8.289461342905529
