overall_json,variant,variant_base,building_id,weather_key,seed,block,row_id,mix_col,heat_demand_kWh,cool_demand_kWh,peak_heat_kW,peak_cool_kW
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0075/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,75,0.0,112714.54393757424,0.0,46.6089375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0076/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,76,0.0,116984.93168050286,0.0,53.689724609375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0077/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,77,0.0,98158.96727251238,0.0,43.91531689453125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0078/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,78,0.0,122526.48647031981,0.0,49.82752807617187,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0079/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,79,0.0,107106.09359656728,0.0,49.5362373046875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0080/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,80,0.0,106480.89941329951,0.0,42.865930908203126,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0081/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,81,0.0,112433.08678183037,0.0,55.735939453125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0082/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,82,0.0,122744.9334532218,0.0,49.21533837890625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0083/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,83,0.0,111865.83055578664,0.0,49.041138916015626,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0084/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,84,0.0,90064.19343157986,0.0,43.109948974609374,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0085/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,85,0.0,121447.30449649194,0.0,51.99763427734375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0086/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,86,0.0,72718.0477598214,0.0,39.121451904296876,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0087/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,87,0.0,139907.68258436458,0.0,56.877146484375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0088/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,88,0.0,107585.23374737044,0.0,46.0367783203125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0089/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,89,0.0,126662.7190233963,0.0,53.958515625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0090/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,90,0.0,90565.14634261736,0.0,41.780045166015626,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0091/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,91,0.0,119780.83114187294,0.0,55.46402392578125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0092/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,92,0.0,89855.54143623191,0.0,41.3406865234375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0093/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,93,0.0,132271.24346777858,0.0,57.12593896484375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0094/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,94,0.0,115820.27115659825,0.0,49.34918725585938,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0095/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,95,0.0,116269.41058290527,0.0,49.652838134765624,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0096/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,96,0.0,103577.55794399511,0.0,45.6123642578125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0097/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,97,0.0,118700.35100798526,0.0,52.02404443359375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0098/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,98,0.0,86152.90717597723,0.0,39.97970825195313,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0099/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,99,0.0,131641.08464872983,0.0,56.1276767578125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0100/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,100,0.0,113097.9394616181,0.0,45.60646752929687,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0101/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,101,0.0,127060.75681677516,0.0,54.90972216796875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0102/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,102,0.0,89446.88910929202,0.0,43.712870849609374,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0103/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,103,0.0,120302.68403899574,0.0,53.12303369140625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0104/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,104,0.0,108649.61658251505,0.0,43.76519604492187,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0105/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,105,0.0,106696.82558908881,0.0,51.88931591796875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0106/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,106,0.0,113047.47621525991,0.0,45.539009521484374,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0107/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,107,0.0,108203.26174722755,0.0,51.724646484375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0108/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,108,0.0,84121.79552248592,0.0,43.99914770507812,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0109/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,109,0.0,127124.34421645718,0.0,53.28942309570313,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0110/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,110,0.0,95466.98269217613,0.0,42.50657958984375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0111/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,111,0.0,138248.72033011226,0.0,56.2726650390625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0112/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,112,0.0,101688.73210972513,0.0,48.13979736328125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0113/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,113,0.0,109438.28472834929,0.0,47.36918725585937,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0114/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,114,0.0,111489.01880270481,0.0,52.0712412109375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0115/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,115,0.0,124415.3310393758,0.0,47.74101904296875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0116/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,116,0.0,119721.00676270311,0.0,51.243942138671876,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0117/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,117,0.0,101303.41357165587,0.0,45.80635717773438,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0118/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,118,0.0,116077.25720854275,0.0,50.60377978515625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0119/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,119,0.0,101127.8020768666,0.0,45.939625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0120/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,120,0.0,108881.18964110142,0.0,50.92118139648438,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0121/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,121,0.0,123459.87888079543,0.0,48.80786962890625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0122/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,122,0.0,111521.27573063348,0.0,50.86714794921875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0123/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,123,0.0,103883.83137864355,0.0,47.074285888671874,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0124/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,124,0.0,110770.49091307586,0.0,49.684508056640624,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0125/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,125,0.0,113249.5624105925,0.0,48.77901928710938,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0126/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,126,0.0,119502.30422144163,0.0,51.75696826171875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_00/row_0127/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,127,0.0,100889.49524104455,0.0,44.79805419921875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0000/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,0,1.0,98730.26690666184,0.0,43.84473608398437,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0001/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,1,1.0,125532.18027271067,0.0,55.72068505859375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0002/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,2,1.0,125500.65897552899,0.0,53.58234057617187,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0003/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,3,1.0,80646.62073222722,0.0,41.06869189453125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0004/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,4,1.0,101388.09014252096,0.0,45.26752075195313,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0005/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,5,1.0,113141.27119156666,0.0,49.349421875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0006/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,6,1.0,124141.02987235118,0.0,53.6186689453125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0007/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,7,1.0,115216.75970607437,0.0,48.28100341796875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0008/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,8,1.0,130188.55087843872,0.0,52.19028735351562,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0009/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,9,1.0,114106.79695555478,0.0,53.957095703125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0010/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,10,1.0,115974.7109896226,0.0,48.29487353515625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0011/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,11,1.0,97539.14995876169,0.0,42.42875512695313,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0012/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,12,1.0,91032.38415769725,0.0,42.006614990234375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0013/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,13,1.0,127594.26272485987,0.0,52.859318359375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0014/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,14,1.0,105200.75174611244,0.0,52.632072265625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0015/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,15,1.0,103691.09407869792,0.0,44.392890625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0016/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,16,1.0,104384.2603321712,0.0,47.30901611328125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0017/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,17,1.0,131022.48340168716,0.0,52.1752724609375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0018/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,18,1.0,98150.25372547407,0.0,48.35329150390625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0019/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,19,1.0,112410.03201736748,0.0,46.21796362304688,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0020/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,20,1.0,97521.20035088623,0.0,41.8847236328125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0021/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,21,1.0,100391.40619587331,0.0,47.97387915039062,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0022/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,22,1.0,141784.91250042958,0.0,58.69770654296875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0023/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,23,1.0,93478.40877862938,0.0,46.33544140625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0024/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,24,1.0,99462.61795550911,0.0,45.126140625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0025/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,25,1.0,109896.86250127887,0.0,52.52854296875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0026/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,26,1.0,121443.42395441406,0.0,53.02115014648437,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0027/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,27,1.0,104892.81623363416,0.0,43.74274951171875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0028/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,28,1.0,114224.19832207431,0.0,46.47746313476563,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0029/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,29,1.0,114390.78864645418,0.0,50.834941650390626,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0030/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,30,1.0,111359.7772985438,0.0,51.11880541992188,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0031/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,31,1.0,123021.96419078768,0.0,50.70176904296875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0032/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,32,1.0,104116.5307491504,0.0,46.72367822265625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0033/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,33,1.0,113703.55412653406,0.0,50.9382177734375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0034/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,34,1.0,119908.53275208425,0.0,51.783646484375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0035/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,35,1.0,107850.49403907341,0.0,46.4217431640625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0036/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,36,1.0,92604.94021133827,0.0,42.350039306640625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0037/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,37,1.0,123286.63862302854,0.0,53.31442626953125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0038/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,38,1.0,132275.9769249801,0.0,56.39526611328125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0039/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,39,1.0,105055.57828150998,0.0,45.61620385742187,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0040/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,40,1.0,97520.18908979448,0.0,45.7058447265625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0041/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,41,1.0,140431.55113707425,0.0,58.95467578125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0042/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,42,1.0,104619.38562216773,0.0,49.613187744140625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/AB/col_01/row_0043/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,AB,43,1.0,103185.8233126554,0.0,41.8500810546875,0.0
