mean_iou_matched,mean_iou_overall,region_recall,region_precision,false_negatives,false_positives,mean_area_error,mean_centroid_distance,mean_fragmentation,mean_similarity_score,topology_correct,n_gt_core_apartment_edges,n_pred_core_apartment_edges,n_missing_core_apartment_edges,n_extra_core_apartment_edges,gt_core_apartment_edges,pred_core_apartment_edges,missing_core_apartment_edges,extra_core_apartment_edges,n_gt_regions,n_pred_regions,building_id
0.7979988441598905,0.5984991331199179,0.75,1.0,1,0,25.384474347588128,0.78867210338838,1.25,0.6118660752196992,0.0,3,2,1,0,A0-S0; A1-S0; A2-S0,A1-S0; A2-S0,A0-S0,,4,3,3039
0.7921016872744776,0.7921016872744776,1.0,1.0,0,0,34.389401039259845,0.2271742395683038,1.6666666666666667,0.8043979850498816,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,3057
0.9564576720640972,0.9564576720640972,1.0,1.0,0,0,2.408233163328273,0.039563323,1.0,0.9712191700561787,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,3283
0.8350838843935865,0.8350838843935865,1.0,1.0,0,0,9.902738219,0.498812528,1.6666666666666667,0.8803147834445656,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,3594
0.7592353073332321,0.5694264804999241,0.75,1.0,1,0,18.82167293879529,0.9598296083937796,1.5,0.6064257983323376,0.0,3,2,1,0,A0-S0; A1-S0; A2-S0,A0-S0; A1-S0,A2-S0,,4,3,3616
0.7936006366479065,0.7936006366479065,1.0,1.0,0,0,6.0011579069338365,0.4247058081355934,1.3333333333333333,0.8711797783532288,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,3669
0.9115058421894692,0.9115058421894692,1.0,1.0,0,0,6.916095934748937,0.292496874,1.1666666666666667,0.931150259,1.0,4,4,0,0,A0-S1; A1-S1; A2-S0; A3-S0,A0-S1; A1-S1; A2-S0; A3-S0,,,6,6,4026
0.807209059,0.807209059,1.0,1.0,0,0,9.511179826395171,0.5958500265999443,2.0,0.8649303290903014,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,4234
0.7989839356383065,0.7989839356383065,1.0,1.0,0,0,10.185176562394572,0.6726104448480404,2.0,0.8572137652919657,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,4239
0.836400555,0.836400555,1.0,1.0,0,0,5.444389458092174,0.4434097528061042,1.6666666666666667,0.8935040601320808,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,4258
0.7910737735946531,0.7910737735946531,1.0,1.0,0,0,23.966199537710214,0.4190292171744627,1.3333333333333333,0.8251456575236894,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,4321
0.8635869150548775,0.8635869150548775,1.0,1.0,0,0,7.713975922512322,0.4135926050967759,1.6666666666666667,0.9021687025937388,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,4832
0.8256276854049801,0.8256276854049801,1.0,1.0,0,0,19.04798936996298,0.3738879595005117,1.3333333333333333,0.8558466702900698,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,5069
0.8451961964523601,0.8451961964523601,1.0,1.0,0,0,7.839208285580415,0.3527198522599675,1.3333333333333333,0.8941820812057298,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,5086
0.8273994802640741,0.8273994802640741,1.0,1.0,0,0,19.195436331816683,0.3797673197793055,1.3333333333333333,0.8562169663080127,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,5102
