variant,building_id,weather_key,sample_id,seed,run_dir,year,n_timesteps,dt_hours,n_zones,wwr_factor,gains_scale,weather_key_meta,sa_tabula_year_class,sa_tset_mean_K,sa_tset_spread_K,sa_retrofit_state,sa_retrofit_is_standard,annual_heating_kWh,peak_heating_kW,annual_cooling_kWh,peak_cooling_kW,mean_tair_C,max_tair_C,mean_tsetheat_C,overheating_hours_meanTair_gt_26C,underheating_hours_meanTair_below_meanTset,mean_interzone_spread_C,max_interzone_spread_C,overheating_hours_any_zone_gt_26C
V2,DESHPDHK0000lce9_2,TRY_A,15,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0015\seed_1,2021,8761,1.0,6,0.9249466565528164,1.1329039205580804,TRY_A,5,293.7933835247956,1.0197474106288174,retrofit,False,42080.42071728522,33.54960009765625,0.0,0.0,23.719373109206106,35.68975761528236,18.049619803152495,2265.0,0.0,4.230693188830469,9.890472412109375,2552.0
V2,DESHPDHK0000lce9_2,TRY_A,14,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0014\seed_3,2021,8761,1.0,6,1.133071278423135,1.0801060408008996,TRY_A,5,294.0836738213191,0.9687277729782862,standard,True,91995.946689653,47.7798955078125,0.0,0.0,23.345375660184573,35.878683486418424,17.885393553046697,1955.0,0.0,3.9034854891963957,9.202850341796875,2367.0
V2,DESHPDHK0000lce9_2,TRY_A,14,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0014\seed_2,2021,8761,1.0,6,1.133071278423135,1.0801060408008996,TRY_A,5,294.0836738213191,0.9687277729782862,standard,True,92575.15710838423,47.7734794921875,0.0,0.0,23.362422701472685,35.97561660641003,17.885393553046697,1969.0,0.0,3.8999579518560603,9.204132080078125,2434.0
V2,DESHPDHK0000lce9_2,TRY_A,19,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0019\seed_1,2021,8761,1.0,6,0.8029449079004023,1.1147697510008554,TRY_A,5,294.6235494851678,1.0958892754048333,retrofit,False,42785.29758323918,33.26791650390625,0.0,0.0,23.405910868384403,35.59547132181308,17.715219483094756,2130.0,0.0,4.167962445147083,10.013427734375,2410.0
V2,DESHPDHK0000lce9_2,TRY_A,13,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0013\seed_3,2021,8761,1.0,6,1.0679255978730042,0.9748607675489322,TRY_A,5,294.41331053736974,0.925296360898044,standard,True,92457.141709874,47.8312734375,0.0,0.0,23.189524226790226,35.75625297003688,17.7765575074568,1884.0,0.0,4.228540931495274,9.75885009765625,2298.0
V2,DESHPDHK0000lce9_2,TRY_A,13,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0013\seed_2,2021,8761,1.0,6,1.0679255978730042,0.9748607675489322,TRY_A,5,294.41331053736974,0.925296360898044,standard,True,92421.14489704501,47.7425625,0.0,0.0,23.202305145206804,35.848234546359606,17.7765575074568,1900.0,0.0,4.214679573023379,9.760528564453125,2344.0
V2,DESHPDHK0000lce9_2,TRY_A,13,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0013\seed_1,2021,8761,1.0,6,1.0679255978730042,0.9748607675489322,TRY_A,5,294.41331053736974,0.925296360898044,standard,True,96202.89280747843,48.970626953125,0.0,0.0,23.166083680130974,35.722238864202154,17.7765575074568,1878.0,0.0,4.103404182370513,9.7696533203125,2283.0
V2,DESHPDHK0000lce9_2,TRY_A,10,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0010\seed_3,2021,8761,1.0,6,0.9481838824139476,0.9878223245103231,TRY_A,5,294.28653069195923,1.598985319869216,standard,True,104946.29672749102,49.1855517578125,0.0,0.0,23.382699155406286,35.56241448739962,18.23758902547644,1802.0,0.0,4.180567277782709,9.6029052734375,2216.0
V2,DESHPDHK0000lce9_2,TRY_A,10,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0010\seed_2,2021,8761,1.0,6,0.9481838824139476,0.9878223245103231,TRY_A,5,294.28653069195923,1.598985319869216,standard,True,104962.30992766237,49.17557421875,0.0,0.0,23.391047902139825,35.67711369234195,18.23758902547644,1820.0,0.0,4.159531975510922,9.602844238281307,2262.0
V2,DESHPDHK0000lce9_2,TRY_A,14,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0014\seed_1,2021,8761,1.0,6,1.133071278423135,1.0801060408008996,TRY_A,5,294.0836738213191,0.9687277729782862,standard,True,95980.43404785347,49.214646484375,0.0,0.0,23.31665058386935,35.848310681115436,17.885393553046697,1939.0,0.0,3.7795835333237338,9.21337890625,2350.0
V3,DESHPDHK0000lce9_3,TRY_B,8,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0008\seed_1,2021,8761,1.0,11,1.0732195812969818,1.097904862363127,TRY_B,5,294.3277485562038,1.5074822679197077,standard,True,231875.29749632557,83.24993408203125,0.0,0.0,21.78296802363252,27.406142159084993,18.337615110067134,34.0,0.0,8.101102949372578,16.4893798828125,199.0
V3,DESHPDHK0000lce9_3,TRY_B,7,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0007\seed_3,2021,8761,1.0,11,0.8175215063148915,0.8617157968270192,TRY_B,5,294.5658139132884,1.0379203880565346,retrofit,False,91913.4310992432,75.95833544921875,0.0,0.0,21.8557248028144,27.508222348234938,18.343227270064006,33.0,0.0,9.382941139899575,18.39788818359375,176.0
V3,DESHPDHK0000lce9_3,TRY_B,7,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0007\seed_2,2021,8761,1.0,11,0.8175215063148915,0.8617157968270192,TRY_B,5,294.5658139132884,1.0379203880565346,retrofit,False,92774.07039946494,75.839826171875,0.0,0.0,21.859056951269665,27.536789454080463,18.343227270064006,33.0,0.0,9.404503381574774,18.39898681640625,209.0
V3,DESHPDHK0000lce9_3,TRY_B,7,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0007\seed_1,2021,8761,1.0,11,0.8175215063148915,0.8617157968270192,TRY_B,5,294.5658139132884,1.0379203880565346,retrofit,False,96912.52542477587,75.95605908203125,0.0,0.0,21.843172924314715,27.31340179615887,18.343227270064006,26.0,0.0,9.379211223747292,18.4012451171875,176.0
V3,DESHPDHK0000lce9_3,TRY_B,3,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0003\seed_3,2021,8761,1.0,11,1.0526657596488258,1.1032350960341495,TRY_B,5,293.7251811832662,0.5116085777850673,standard,True,200434.24394577078,76.0647880859375,0.0,0.0,21.21301836072133,27.382892462925383,17.72607399397765,18.0,0.0,6.220336046709807,14.370635986328125,175.0
V3,DESHPDHK0000lce9_3,TRY_B,1,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0001\seed_3,2021,8761,1.0,11,0.8908954887139108,1.021833914806334,TRY_B,5,293.6614166166424,1.9434068520031045,standard,True,217950.5364857598,75.2566025390625,0.0,0.0,21.088401953335477,27.078496051553884,17.587309187760013,12.0,0.0,8.004480963468474,16.282928466796875,150.0
V3,DESHPDHK0000lce9_3,TRY_B,3,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0003\seed_1,2021,8761,1.0,11,1.0526657596488258,1.1032350960341495,TRY_B,5,293.7251811832662,0.5116085777850673,standard,True,205270.39877097224,76.07386376953124,0.0,0.0,21.197350617743073,27.160827634127372,17.72607399397765,16.0,0.0,6.203300146027363,14.37152099609375,143.0
V3,DESHPDHK0000lce9_3,TRY_B,1,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0001\seed_2,2021,8761,1.0,11,0.8908954887139108,1.021833914806334,TRY_B,5,293.6614166166424,1.9434068520031045,standard,True,217885.6632186066,75.147818359375,0.0,0.0,21.074377986724002,27.1136176033815,17.587309187760013,14.0,0.0,8.000768498870396,16.28155517578125,123.0
V3,DESHPDHK0000lce9_3,TRY_B,1,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0001\seed_1,2021,8761,1.0,11,0.8908954887139108,1.021833914806334,TRY_B,5,293.6614166166424,1.9434068520031045,standard,True,222365.39511835124,75.2850546875,0.0,0.0,21.077997599008715,26.855290762317395,17.587309187760013,13.0,0.0,8.023332156706127,16.285369873046875,135.0
V3,DESHPDHK0000lce9_3,TRY_B,0,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0000\seed_3,2021,8761,1.0,11,1.129104645308332,0.9773656795309325,TRY_B,5,294.16835551224983,0.9950452772842244,standard,True,209101.74010788393,77.93636376953125,0.0,0.0,21.35514989132883,27.62027552024699,17.85685056582281,35.0,0.0,6.59829725499105,14.73028564453125,266.0
V3,DESHPDHK0000lce9_3,TRY_B,8,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0008\seed_2,2021,8761,1.0,11,1.0732195812969818,1.097904862363127,TRY_B,5,294.3277485562038,1.5074822679197077,standard,True,226646.91120725157,83.2443125,0.0,0.0,21.79826568160116,27.634843533415392,18.337615110067134,39.0,0.0,8.091921867838249,16.485870361328125,185.0
V3,DESHPDHK0000lce9_3,TRY_B,3,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0003\seed_2,2021,8761,1.0,11,1.0526657596488258,1.1032350960341495,TRY_B,5,293.7251811832662,0.5116085777850673,standard,True,201138.59122090045,75.97430810546875,0.0,0.0,21.20873700150441,27.38588729510832,17.72607399397765,19.0,0.0,6.212303507343003,14.3682861328125,185.0
V3,DESHPDHK0000lce9_3,TRY_B,8,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0008\seed_3,2021,8761,1.0,11,1.0732195812969818,1.097904862363127,TRY_B,5,294.3277485562038,1.5074822679197077,standard,True,226800.6983821086,83.24842578125,0.0,0.0,21.7948501989864,27.653841721790457,18.337615110067134,36.0,0.0,8.12183027177107,16.4874267578125,218.0
V3,DESHPDHK0000lce9_3,TRY_B,16,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0016\seed_1,2021,8761,1.0,11,1.1219057429987207,0.9549913516120698,TRY_B,5,293.7795466999801,0.8393237984710207,standard,True,208175.6966252807,74.46740771484374,0.0,0.0,21.04697130065837,27.458430538473806,17.52043290753494,28.0,0.0,6.5219337716792225,14.551239013671875,209.0
V3,DESHPDHK0000lce9_3,TRY_B,11,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0011\seed_2,2021,8761,1.0,11,0.8757885436337143,0.8519686021341887,TRY_B,5,294.11782458525266,1.316099493250095,standard,True,226939.82862202462,78.247439453125,0.0,0.0,21.326855371977405,26.921485037284583,17.912776258565316,9.0,0.0,7.100740981148256,15.291229248046875,94.0
V3,DESHPDHK0000lce9_3,TRY_B,11,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0011\seed_3,2021,8761,1.0,11,0.8757885436337143,0.8519686021341887,TRY_B,5,294.11782458525266,1.316099493250095,standard,True,225969.77388373215,78.3607109375,0.0,0.0,21.331929391037782,26.867408818030242,17.912776258565316,8.0,0.0,7.114339284436399,15.29315185546875,123.0
V3,DESHPDHK0000lce9_3,TRY_B,12,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0012\seed_1,2021,8761,1.0,11,0.9902819704903735,0.8907637396203537,TRY_B,5,294.6250130173052,1.1492705082649117,standard,True,248831.69544765438,89.0052646484375,0.0,0.0,22.224311629859475,27.117918220900094,18.894368568172922,23.0,0.0,6.983934886432951,15.206024169921875,167.0
V3,DESHPDHK0000lce9_3,TRY_B,12,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0012\seed_2,2021,8761,1.0,11,0.9902819704903735,0.8907637396203537,TRY_B,5,294.6250130173052,1.1492705082649117,standard,True,244879.76158221142,88.98129736328124,0.0,0.0,22.231500353627446,27.318602960931287,18.894368568172922,24.0,0.0,7.002904913956385,15.202362060546875,194.0
V3,DESHPDHK0000lce9_3,TRY_B,12,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0012\seed_3,2021,8761,1.0,11,0.9902819704903735,0.8907637396203537,TRY_B,5,294.6250130173052,1.1492705082649117,standard,True,244135.75495165138,88.80627685546875,0.0,0.0,22.230190147766486,27.30643095150242,18.894368568172922,24.0,0.0,7.008582792792634,15.204803466796875,192.0
V3,DESHPDHK0000lce9_3,TRY_B,0,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0000\seed_2,2021,8761,1.0,11,1.129104645308332,0.9773656795309325,TRY_B,5,294.16835551224983,0.9950452772842244,standard,True,210443.6162590384,77.84215673828125,0.0,0.0,21.35586103400381,27.634571536317765,17.85685056582281,39.0,0.0,6.586632946176818,14.72833251953125,263.0
V3,DESHPDHK0000lce9_3,TRY_B,16,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0016\seed_2,2021,8761,1.0,11,1.1219057429987207,0.9549913516120698,TRY_B,5,293.7795466999801,0.8393237984710207,standard,True,204759.22928951203,74.3149052734375,0.0,0.0,21.06513475770635,27.638685966269634,17.52043290753494,35.0,0.0,6.486284224413642,14.546875,226.0
V3,DESHPDHK0000lce9_3,TRY_B,16,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0016\seed_3,2021,8761,1.0,11,1.1219057429987207,0.9549913516120698,TRY_B,5,293.7795466999801,0.8393237984710207,standard,True,203334.6760395179,74.449912109375,0.0,0.0,21.0614691762408,27.642087699156946,17.52043290753494,34.0,0.0,6.500786176841973,14.54937744140625,230.0
V3,DESHPDHK0000lce9_3,TRY_B,17,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0017\seed_1,2021,8761,1.0,11,0.9153312415720977,1.0729982015899902,TRY_B,5,294.00382413415696,1.8559371822267299,standard,True,239580.1591941004,85.5344619140625,0.0,0.0,21.942781352750632,26.945766659529625,18.60501642806986,14.0,0.0,7.5819294214003765,15.74853515625,114.0
V3,DESHPDHK0000lce9_3,TRY_B,17,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0017\seed_2,2021,8761,1.0,11,0.9153312415720977,1.0729982015899902,TRY_B,5,294.00382413415696,1.8559371822267299,standard,True,235374.22817621598,85.51230224609375,0.0,0.0,21.957928403111126,27.208824688666823,18.60501642806986,18.0,0.0,7.555223513514933,15.74310302734375,140.0
V3,DESHPDHK0000lce9_3,TRY_B,17,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0017\seed_3,2021,8761,1.0,11,0.9153312415720977,1.0729982015899902,TRY_B,5,294.00382413415696,1.8559371822267299,standard,True,234045.60142906403,85.3929599609375,0.0,0.0,21.95847939418204,27.19978148301709,18.60501642806986,16.0,0.0,7.552210713423441,15.745513916015625,135.0
V3,DESHPDHK0000lce9_3,TRY_B,18,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0018\seed_1,2021,8761,1.0,11,0.855900993443724,0.8799632809900434,TRY_B,5,294.1546509747472,0.8129223162871597,standard,True,219792.94716591356,75.5500078125,0.0,0.0,21.094127555437414,26.459562434789063,17.70298339692107,4.0,0.0,6.452179832880839,14.662689208984318,66.0
V3,DESHPDHK0000lce9_3,TRY_B,18,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0018\seed_2,2021,8761,1.0,11,0.855900993443724,0.8799632809900434,TRY_B,5,294.1546509747472,0.8129223162871597,standard,True,216369.94663398195,75.405541015625,0.0,0.0,21.105182194188874,26.739125523982977,17.70298339692107,5.0,0.0,6.458698768646191,14.658721923828125,81.0
V3,DESHPDHK0000lce9_3,TRY_B,11,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0011\seed_1,2021,8761,1.0,11,0.8757885436337143,0.8519686021341887,TRY_B,5,294.11782458525266,1.316099493250095,standard,True,231097.96313748643,78.37777490234375,0.0,0.0,21.324737416905503,26.680304769064264,17.912776258565316,7.0,0.0,7.100348575462725,15.295074462890625,119.0
V3,DESHPDHK0000lce9_3,TRY_B,0,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0000\seed_1,2021,8761,1.0,11,1.129104645308332,0.9773656795309325,TRY_B,5,294.16835551224983,0.9950452772842244,standard,True,214079.14919018096,77.96441064453126,0.0,0.0,21.342637488048187,27.442566129157342,17.85685056582281,29.0,0.0,6.5854491107663335,14.732696533203125,213.0
V3,DESHPDHK0000lce9_3,TRY_B,18,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_B\sample_0018\seed_3,2021,8761,1.0,11,0.855900993443724,0.8799632809900434,TRY_B,5,294.1546509747472,0.8129223162871597,standard,True,215493.94312906242,75.53609814453125,0.0,0.0,21.105249660151383,26.692572008870627,17.70298339692107,5.0,0.0,6.468048203686782,14.660675048828068,72.0
V3,DESHPDHK0000lce9_3,TRY_A,19,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0019\seed_2,2021,8761,1.0,11,0.8029449079004023,1.1147697510008554,TRY_A,5,294.6235494851678,1.0958892754048333,retrofit,False,42024.136487584445,31.216258422851563,0.0,0.0,23.63805924274521,35.64857815635315,18.014458154536044,2167.0,0.0,4.7688443414997055,10.704864501953125,2587.0
V3,DESHPDHK0000lce9_3,TRY_A,2,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0002\seed_1,2021,8761,1.0,11,0.8255269024416702,1.1310524687970327,TRY_A,6,293.9038403001458,1.1324462823746604,standard,True,87430.34495429632,45.300678955078126,0.0,0.0,23.1263005246273,35.009242221435954,17.653571148247465,1946.0,0.0,4.075749536938162,9.876800537109375,2328.0
V3,DESHPDHK0000lce9_3,TRY_A,2,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0002\seed_2,2021,8761,1.0,11,0.8255269024416702,1.1310524687970327,TRY_A,6,293.9038403001458,1.1324462823746604,standard,True,84071.11267170514,44.65996801757812,0.0,0.0,23.155818100062643,35.07626550977449,17.653571148247465,1967.0,0.0,4.066427986067516,9.873016357421875,2343.0
V3,DESHPDHK0000lce9_3,TRY_A,2,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0002\seed_3,2021,8761,1.0,11,0.8255269024416702,1.1310524687970327,TRY_A,6,293.9038403001458,1.1324462823746604,standard,True,83993.14678950768,44.7011962890625,0.0,0.0,23.15814590133377,35.07346772533043,17.653571148247465,1968.0,0.0,4.121770943453455,9.86663818359375,2394.0
V3,DESHPDHK0000lce9_3,TRY_A,4,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0004\seed_1,2021,8761,1.0,11,0.9418103872519473,1.1882792097579613,TRY_A,4,293.6704711861492,1.2285480631851473,standard,True,105736.08732356962,50.44333251953125,0.0,0.0,23.14763634523021,35.259201530675,17.984475067088624,1733.0,0.0,4.685104709743244,9.93157958984375,2351.0
V3,DESHPDHK0000lce9_3,TRY_A,4,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0004\seed_2,2021,8761,1.0,11,0.9418103872519473,1.1882792097579613,TRY_A,4,293.6704711861492,1.2285480631851473,standard,True,102373.7713221935,50.22238134765625,0.0,0.0,23.160289955649805,35.390952477596215,17.984475067088624,1751.0,0.0,4.761735010250508,9.930145263671875,2406.0
V3,DESHPDHK0000lce9_3,TRY_A,4,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0004\seed_3,2021,8761,1.0,11,0.9418103872519473,1.1882792097579613,TRY_A,4,293.6704711861492,1.2285480631851473,standard,True,102344.5399385929,50.257647216796876,0.0,0.0,23.173435542396767,35.32874609696819,17.984475067088624,1761.0,0.0,4.801452626268719,9.927520751953125,2427.0
V3,DESHPDHK0000lce9_3,TRY_A,5,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0005\seed_1,2021,8761,1.0,11,1.157248448528879,1.1113533988295048,TRY_A,5,294.02229928267036,1.3248120574773004,standard,True,101060.46004312021,50.3535341796875,0.0,0.0,23.580533760345684,35.83037119141659,18.2730792626067,1969.0,0.0,4.976421048360634,10.88775634765625,2590.0
V3,DESHPDHK0000lce9_3,TRY_A,5,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0005\seed_2,2021,8761,1.0,11,1.157248448528879,1.1113533988295048,TRY_A,5,294.02229928267036,1.3248120574773004,standard,True,97148.09361665764,49.23513159179687,0.0,0.0,23.587872385391673,35.926818395163366,18.2730792626067,1986.0,0.0,4.937612564266308,10.8863525390625,2569.0
V3,DESHPDHK0000lce9_3,TRY_A,5,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0005\seed_3,2021,8761,1.0,11,1.157248448528879,1.1113533988295048,TRY_A,5,294.02229928267036,1.3248120574773004,standard,True,97560.35183435124,49.424470703125,0.0,0.0,23.595958773651013,35.89055060687002,18.2730792626067,1997.0,0.0,4.9914585510191225,10.88360595703125,2639.0
V3,DESHPDHK0000lce9_3,TRY_A,6,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0006\seed_1,2021,8761,1.0,11,0.8778554831407871,0.9866884014908137,TRY_A,5,294.55712551775713,1.7607089583956002,standard,True,109514.69938953879,50.1294033203125,0.0,0.0,23.335692282354263,35.29289278538016,18.2345442381897,1756.0,0.0,5.227652316468452,10.820678710937557,2323.0
V3,DESHPDHK0000lce9_3,TRY_A,6,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0006\seed_2,2021,8761,1.0,11,0.8778554831407871,0.9866884014908137,TRY_A,5,294.55712551775713,1.7607089583956002,standard,True,106348.34414817143,49.06286181640625,0.0,0.0,23.34959722071267,35.434698192477754,18.2345442381897,1772.0,0.0,5.178649505242519,10.819000244140625,2294.0
V3,DESHPDHK0000lce9_3,TRY_A,6,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0006\seed_3,2021,8761,1.0,11,0.8778554831407871,0.9866884014908137,TRY_A,5,294.55712551775713,1.7607089583956002,standard,True,105414.35369667946,48.89511791992187,0.0,0.0,23.36011363794856,35.37161078421639,18.2345442381897,1781.0,0.0,5.2063834385544805,10.816497802734375,2352.0
V3,DESHPDHK0000lce9_3,TRY_A,9,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0009\seed_1,2021,8761,1.0,11,1.187003892973684,0.9303301432552608,TRY_A,5,294.16986718220073,1.7309759242710185,standard,True,120307.41769321484,53.56118505859375,0.0,0.0,24.097676138013345,35.789800328930085,19.103944900857186,2005.0,0.0,4.757880428694331,10.415740966796932,2578.0
V3,DESHPDHK0000lce9_3,TRY_A,9,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0009\seed_2,2021,8761,1.0,11,1.187003892973684,0.9303301432552608,TRY_A,5,294.16986718220073,1.7309759242710185,standard,True,116521.63530782548,51.823452392578126,0.0,0.0,24.101361009133615,35.83778933504715,19.103944900857186,2012.0,0.0,4.764040973629805,10.412750244140625,2555.0
V3,DESHPDHK0000lce9_3,TRY_A,19,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0019\seed_3,2021,8761,1.0,11,0.8029449079004023,1.1147697510008554,TRY_A,5,294.6235494851678,1.0958892754048333,retrofit,False,41093.56168059126,30.575801025390625,0.0,0.0,23.655448750481224,35.4185451668576,18.014458154536044,2167.0,0.0,4.780637962498932,10.69415283203125,2644.0
V3,DESHPDHK0000lce9_3,TRY_A,10,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0010\seed_1,2021,8761,1.0,11,0.9481838824139476,0.9878223245103231,TRY_A,5,294.28653069195923,1.598985319869216,standard,True,108566.13986418604,50.318548828125,0.0,0.0,23.432752797483133,35.33150751846506,18.355605592536733,1808.0,0.0,4.593696401783518,9.901031494140625,2336.0
V3,DESHPDHK0000lce9_3,TRY_A,19,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0019\seed_1,2021,8761,1.0,11,0.8029449079004023,1.1147697510008554,TRY_A,5,294.6235494851678,1.0958892754048333,retrofit,False,45423.96026457356,33.09970581054687,0.0,0.0,23.6322073214237,35.416917942206396,18.014458154536044,2140.0,0.0,4.763850107270281,10.697265625,2631.0
V3,DESHPDHK0000lce9_3,TRY_A,15,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0015\seed_3,2021,8761,1.0,11,0.9249466565528164,1.1329039205580804,TRY_A,5,293.7933835247956,1.0197474106288174,retrofit,False,36793.312963488366,30.1819482421875,0.0,0.0,23.763286320232844,35.589830539869524,17.972486756800322,2291.0,0.0,4.795306700928655,10.41302490234375,2830.0
V3,DESHPDHK0000lce9_3,TRY_A,15,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V3\DESHPDHK0000lce9_3\TRY_A\sample_0015\seed_2,2021,8761,1.0,11,0.9249466565528164,1.1329039205580804,TRY_A,5,293.7933835247956,1.0197474106288174,retrofit,False,37438.55743301134,30.440294921875,0.0,0.0,23.75297658800371,35.79546932430168,17.972486756800322,2302.0,0.0,4.741735522162764,10.423187255859375,2757.0
