building_id,variant,sample_id,annual_heating_kWh_mean,annual_heating_kWh_std,annual_heating_kWh_min,annual_heating_kWh_max,peak_heating_kW_mean,peak_heating_kW_std,peak_heating_kW_min,peak_heating_kW_max,overheating_hours_meanTair_gt_26C_mean,overheating_hours_meanTair_gt_26C_std,overheating_hours_meanTair_gt_26C_min,overheating_hours_meanTair_gt_26C_max,mean_interzone_spread_C_mean,mean_interzone_spread_C_std,mean_interzone_spread_C_min,mean_interzone_spread_C_max,weather_key,wwr_factor,gains_scale,sa_tabula_year_class,sa_tset_mean_K,sa_tset_spread_K,sa_retrofit_state,sa_retrofit_is_standard,n_zones
DESHPDHK0000lce9_7,V6,6,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V6,5,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V6,4,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V6,3,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V6,2,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V6,1,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V6,0,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V6,0,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V6,1,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V6,2,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V6,3,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V6,4,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V6,5,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V6,6,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V6,8,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V6,19,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,8,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,8,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,6,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,5,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,4,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,3,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,2,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,1,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,0,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,0,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,1,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,0,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,1,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,2,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,3,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,4,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,5,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,6,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,7,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,18,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,9,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,10,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,11,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,12,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,14,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,15,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,16,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,7,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,8,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,9,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,10,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,19,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,18,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,17,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,16,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,15,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,14,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,13,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,12,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,11,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,10,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,9,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,7,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,17,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,6,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,4,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,3,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,2,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,1,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,0,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,17,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,16,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,15,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,14,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,13,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,12,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V6,11,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V6,5,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,18,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,13,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,2,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V6,19,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,19,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,18,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,17,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,16,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,14,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,13,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,12,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,11,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,15,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,9,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,8,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,7,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,6,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,5,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,4,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,10,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V6,3,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V7,4,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V7,5,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V7,6,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V7,10,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V7,8,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V7,9,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V7,11,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V7,3,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V7,7,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V7,2,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V7,13,101002.44398680567,2032.4905785576213,99622.12922778213,103336.39768169286,50.0930946451823,0.767885526870847,49.62617407226563,50.9793466796875,1952.6666666666667,11.846237095944556,1939.0,1960.0,2.7942790249976763,0.021825662003576683,2.776826253942597,2.8187505719651194,TRY_A,1.0679255978730042,0.9748607675489322,5.0,294.41331053736974,0.925296360898044,standard,True,10.0
DESHPDHK0000lce9_7,V7,19,42490.807347605354,2315.200209838979,40697.97771883467,45104.625275208426,32.52756555175781,1.0316186412252741,31.7038505859375,33.68464599609375,2162.6666666666665,15.947831618540851,2145.0,2176.0,2.316498452958618,0.03518049118985345,2.275997653452179,2.3394748185707175,TRY_A,0.8029449079004023,1.1147697510008554,5.0,294.6235494851678,1.0958892754048333,retrofit,False,10.0
DESHPDHK0000lce9_7,V7,18,219009.78142407097,2328.9881298137807,217251.45039497237,221651.15853286636,78.68092317708333,0.04888857316998019,78.6249306640625,78.71514208984375,3.3333333333333335,1.1547005383792517,2.0,4.0,1.884870678015184,0.004590418027919335,1.8819798657970472,1.890163725117205,TRY_B,0.855900993443724,0.8799632809900434,5.0,294.1546509747472,0.8129223162871597,standard,True,10.0
DESHPDHK0000lce9_8,V7,0,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V7,17,240086.61639306016,2952.4814886905983,237762.89087621748,243408.88923589635,90.25875960286459,0.13235236112855148,90.10654833984376,90.3467373046875,13.0,1.0,12.0,14.0,4.680516499913874,0.030134865354337962,4.655252345851153,4.713870594210582,TRY_B,0.9153312415720977,1.0729982015899902,5.0,294.00382413415696,1.8559371822267299,standard,True,10.0
DESHPDHK0000lce9_7,V7,16,208640.27435314635,2535.3182445668454,206526.3210356877,211451.17222730632,77.56366927083333,0.08348972538495454,77.467751953125,77.6200205078125,23.0,2.0,21.0,25.0,2.8421209467621655,0.03874702784982315,2.803677915397429,2.8811649792325804,TRY_B,1.1219057429987207,0.9549913516120698,5.0,293.7795466999801,0.8393237984710207,standard,True,10.0
DESHPDHK0000lce9_7,V7,15,37922.838263197984,2020.5862579077136,36429.78925785047,40222.06116748378,31.893467529296874,1.063723007605052,30.843245727539063,32.9701962890625,2312.3333333333335,12.66227994214845,2298.0,2322.0,2.218652075068054,0.03190393569240271,2.1826074341363717,2.2432659816665743,TRY_A,0.9249466565528164,1.1329039205580804,5.0,293.7933835247956,1.0197474106288174,retrofit,False,10.0
DESHPDHK0000lce9_7,V7,14,87791.44397152116,1784.278713763373,86604.59563241465,89843.35838559413,47.88508089192709,0.5520112567714276,47.545470703125,48.52202099609375,2004.0,13.892443989449804,1988.0,2013.0,2.534113716445089,0.05133567410724271,2.4815589287362445,2.5841365762394277,TRY_A,1.133071278423135,1.0801060408008996,5.0,294.0836738213191,0.9687277729782862,standard,True,10.0
DESHPDHK0000lce9_8,V7,12,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V7,12,239759.55009967004,2577.307030482599,237925.09510656117,242706.2092132218,94.1298175455729,0.10616526261436468,94.007779296875,94.2008896484375,13.666666666666666,1.5275252316519468,12.0,15.0,2.524371501840035,0.0111314515508746,2.516517112304364,2.5371100890855622,TRY_B,0.9902819704903735,0.8907637396203537,5.0,294.6250130173052,1.1492705082649117,standard,True,10.0
DESHPDHK0000lce9_7,V7,11,228472.3140028822,2793.3244986287013,226404.43500776344,231649.98135182553,81.02353694661458,0.053409579040654166,80.9626904296875,81.062669921875,5.0,1.0,4.0,6.0,3.469232630104669,0.040686784890493946,3.4314495635732043,3.512305651689662,TRY_B,0.8757885436337143,0.8519686021341887,5.0,294.11782458525266,1.316099493250095,standard,True,10.0
DESHPDHK0000lce9_8,V7,1,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V7,13,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,14,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V7,15,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V7,10,104402.25096117581,2134.7596643092256,102781.66946097404,106821.10800623146,49.933485270182295,0.9253297696597245,49.38525415039062,51.0018408203125,1880.0,14.0,1864.0,1890.0,2.95896568453639,0.055305502887463685,2.910734607046455,3.0193306511769142,TRY_A,0.9481838824139476,0.9878223245103231,5.0,294.28653069195923,1.598985319869216,standard,True,10.0
DESHPDHK0000lce9_2,V7,0,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,1,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,2,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,3,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,4,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,5,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,6,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,7,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,8,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V7,14,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,9,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,11,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,12,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,13,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,15,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,16,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,17,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,18,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,19,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V7,17,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V7,16,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_2,V7,10,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V7,9,116412.751049935,2189.894790412886,115130.4613444221,118941.33835914654,53.21730029296875,1.193348390775933,52.4994599609375,54.5948515625,2057.3333333333335,8.621678104251698,2048.0,2065.0,3.082369342222382,0.027690446123221996,3.054041524276847,3.1093750522501624,TRY_A,1.187003892973684,0.9303301432552608,5.0,294.16986718220073,1.7309759242710185,standard,True,10.0
DESHPDHK0000lce9_3,V7,9,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V7,7,94265.91624387972,2721.553098640334,92270.32833134966,97366.10714916313,79.22872493489582,0.07244814727567107,79.14506982421875,79.2708701171875,23.666666666666668,3.214550253664319,20.0,26.0,3.5056376752391496,0.00600615208510219,3.499970882726225,3.51193365143418,TRY_B,0.8175215063148915,0.8617157968270192,5.0,294.5658139132884,1.0379203880565346,retrofit,False,10.0
DESHPDHK0000lce9_1,V7,1,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,0,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,19,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,18,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,17,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,16,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,2,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,15,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V7,8,231203.29261631265,3047.4322998559987,229365.94318227796,234720.9967512368,86.34105680338541,0.03369553116850641,86.3021845703125,86.3619423828125,28.666666666666668,4.932882862316248,23.0,32.0,5.419596387838994,0.037627478494405495,5.37754865493313,5.450097503679527,TRY_B,1.0732195812969818,1.097904862363127,5.0,294.3277485562038,1.5074822679197077,standard,True,10.0
DESHPDHK0000lce9_4,V7,12,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,11,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,10,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,9,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,8,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,14,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,7,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,3,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,5,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,19,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,18,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,17,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,16,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,15,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,14,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,4,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,13,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,11,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,10,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,9,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,8,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,7,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,6,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_1,V7,12,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,6,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,13,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,4,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V7,6,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V7,5,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V7,4,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V7,3,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,5,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V7,1,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V7,7,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V7,0,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_7,V7,1,216766.78090493628,2649.29331265465,215159.72850228843,219824.59013814296,77.261412109375,0.0799591506676361,77.170818359375,77.3221376953125,6.0,0.0,6.0,6.0,4.8574855435644295,0.02818473669372498,4.826615085260004,4.881844924527915,TRY_B,0.8908954887139108,1.021833914806334,5.0,293.6614166166424,1.9434068520031045,standard,True,10.0
DESHPDHK0000lce9_7,V7,2,83229.75073820412,1978.1398023216605,82056.54653209553,85513.62447408741,45.026232421875,0.42134032090005624,44.758936279296876,45.51193481445313,1986.0,8.717797887081348,1976.0,1992.0,2.485236190658306,0.03377417264672377,2.4473343444134517,2.51214212958174,TRY_A,0.8255269024416702,1.1310524687970327,6.0,293.9038403001458,1.1324462823746604,standard,True,10.0
DESHPDHK0000lce9_7,V7,3,199943.18155536035,2670.7714744774557,198073.01919597978,203001.91285478542,79.26705924479167,0.008779901806025076,79.25741162109375,79.2745810546875,12.0,1.7320508075688772,10.0,13.0,1.2563166033980044,0.0017937214582050445,1.2547222582013113,1.258258758186152,TRY_B,1.0526657596488258,1.1032350960341495,5.0,293.7251811832662,0.5116085777850673,standard,True,10.0
DESHPDHK0000lce9_7,V7,4,104223.29731621793,1975.17325680442,103082.29933772853,106504.0308227753,51.62819750976562,0.1350277820546651,51.534197021484374,51.78292626953125,1789.6666666666667,11.590225767142442,1779.0,1802.0,3.062847984919776,0.03796024063942541,3.0324499772272895,3.1053956764063564,TRY_A,0.9418103872519473,1.1882792097579613,4.0,293.6704711861492,1.2285480631851473,standard,True,10.0
DESHPDHK0000lce9_7,V7,5,98838.04457556568,2165.7641732117545,97362.04840905743,101324.35926095665,50.79478385416667,0.5931557417276137,50.355095947265625,51.469424072265625,2007.3333333333333,11.930353445448862,1994.0,2017.0,3.953355096942508,0.015123632667869655,3.9426305270361186,3.970653125078047,TRY_A,1.157248448528879,1.1113533988295048,5.0,294.02229928267036,1.3248120574773004,standard,True,10.0
DESHPDHK0000lce9_7,V7,6,107413.83058046119,2223.5838912314343,105683.3707780965,109921.75855969804,50.36646378580729,0.7178459217308215,49.86466259765625,51.188721923828126,1811.3333333333333,16.165807537309547,1794.0,1826.0,4.090488715553352,0.07495713014375383,4.0386654161832745,4.176436442651786,TRY_A,0.8778554831407871,0.9866884014908137,5.0,294.55712551775713,1.7607089583956002,standard,True,10.0
DESHPDHK0000lce9_7,V7,0,210220.5757436971,2644.1231143601835,208070.431080935,213172.89219633423,81.22424169921875,0.023150818114312393,81.20177001953125,81.2480166015625,21.333333333333332,2.5166114784235827,19.0,24.0,1.987583780000232,0.02292570826617446,1.9622347252293546,2.0068656643590024,TRY_B,1.129104645308332,0.9773656795309325,5.0,294.16835551224983,0.9950452772842244,standard,True,10.0
DESHPDHK0000lce9_3,V7,8,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V7,2,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,3,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V7,10,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,2,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,1,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_4,V7,0,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V7,19,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V7,19,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V7,18,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V7,18,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V7,16,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V7,15,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V7,14,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V7,13,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V7,12,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V7,11,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_3,V7,17,,,,,,,,,,,,,,,,,,,,,,,,,
DESHPDHK0000lce9_8,V8,9,118821.80565800889,2166.3296805874497,117538.90661407789,121322.98952049317,53.73686694335938,1.007412602043938,53.12615966796875,54.89963391113281,2013.0,8.54400374531753,2005.0,2022.0,4.25722760936103,0.024227164151662768,4.240323092292235,4.284983584113678,TRY_A,1.187003892973684,0.9303301432552608,5.0,294.16986718220073,1.7309759242710185,standard,True,11.0
DESHPDHK0000lce9_8,V8,3,207108.04273002912,2613.5879300337488,205259.4547377653,210098.2224185849,82.25443180338542,0.03253550332682565,82.217546875,82.2790537109375,17.666666666666668,1.5275252316519472,16.0,19.0,3.1853015720991675,0.009373236318040195,3.1755380289778574,3.1942283996993064,TRY_B,1.0526657596488258,1.1032350960341495,5.0,293.7251811832662,0.5116085777850673,standard,True,11.0
DESHPDHK0000lce9_8,V8,4,105236.54233274411,1951.982675058462,104094.70591232747,107490.43218724296,51.8564735921224,0.1577931886095781,51.74861376953125,52.037578125,1748.0,14.730919862656235,1732.0,1761.0,3.896505842850015,0.05966690722695651,3.8317281328751442,3.9492177398301958,TRY_A,0.9418103872519473,1.1882792097579613,4.0,293.6704711861492,1.2285480631851473,standard,True,11.0
DESHPDHK0000lce9_8,V8,5,99785.71844339586,2150.8336618761623,98342.1636257245,102257.69514298187,51.03697241210938,0.6359681299306494,50.58160888671875,51.763591552734376,1984.3333333333333,13.57694123627756,1970.0,1997.0,4.331601269481091,0.027497240769050753,4.300689240947542,4.3533368632614104,TRY_A,1.157248448528879,1.1113533988295048,5.0,294.02229928267036,1.3248120574773004,standard,True,11.0
