base_building_group,building_id,variant,sample_id,seed,annual_heating_kWh
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,12,4,183221.06879932643
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,16,1,174530.2396173935
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,16,3,170478.8539216187
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,16,4,171936.99515624618
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,19,1,55015.902659441
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,19,2,51266.59863547564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,19,3,50821.88015523904
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,19,4,52410.03960198593
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,25,1,157850.03985390853
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,25,2,154091.8343793869
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,25,3,153706.09236079408
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,25,4,155193.8200574284
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,27,1,174316.04319344604
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,27,2,170451.67204148864
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,16,2,170792.20032075502
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,27,3,170051.67718487946
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,12,3,181421.90001010348
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,12,1,186020.57414860156
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,1,3,162537.25646318626
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,1,4,163766.32132241916
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,4,1,187869.27552479552
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,4,2,184056.0125612335
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,4,3,183725.32781412985
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,4,4,185111.9978074056
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,5,1,177449.0255048242
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,5,2,173283.95780301286
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,5,3,172810.86240510715
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,5,4,174185.9867168255
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,6,1,182517.06952354885
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,6,2,178392.86961891173
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,12,2,181924.48168466188
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,6,3,177867.22323987007
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,8,1,181973.92362532328
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,8,2,178139.13592765617
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,8,3,177750.4185349989
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,8,4,179493.82166806125
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,9,1,180245.2985228386
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,9,2,176118.8645969162
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,9,3,175652.79083421754
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,9,4,177143.9526287708
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,11,1,172793.19661161804
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,11,2,168821.4725950718
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,11,3,168357.58147856523
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,11,4,169906.03800291062
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,6,4,179604.18663583565
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,29,1,162106.1801445961
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,29,2,158146.81706165886
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,29,3,157666.88673762893
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,46,3,198574.83351198005
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,46,4,200308.04214465764
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,48,1,171670.02558642768
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,48,2,167613.35542765618
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,48,3,167141.05992554477
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,48,4,168545.87397208024
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,49,1,182640.7853307724
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,49,2,178576.7131208477
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,49,3,178150.9177606659
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,49,4,179701.09494718647
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,51,1,183189.44498573875
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,51,2,179328.03248194122
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,46,2,199050.9686033306
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,51,3,178930.23396100695
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,56,1,170645.34860141753
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,56,2,166941.22216631888
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,56,3,166619.74948769473
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,56,4,168087.00084809016
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,57,1,172495.20707631492
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,57,2,168694.77366634036
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,57,3,168315.86412026596
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,57,4,169850.99829022694
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,58,1,47147.225977152346
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,58,2,43873.33498030662
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,58,3,43546.3936444267
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,58,4,44743.75704654801
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,51,4,180313.13010084225
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,46,1,203218.50347880556
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,45,4,47047.17855639434
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,45,3,45612.04239951134
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,29,4,158992.815277112
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,31,1,52149.07194042969
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,31,2,48481.68297663069
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,31,3,48039.4556162163
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,31,4,49567.79242776108
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,33,1,62949.740505105015
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,33,2,59225.73169452554
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,33,3,58890.37879300243
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,33,4,60526.54412903213
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,38,1,184722.8851047316
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,38,2,180717.25759756088
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,38,3,180240.2311379471
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,38,4,182070.9985324757
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,41,1,177930.95252689742
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,41,2,174176.73637462617
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,41,3,173843.89822311784
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,41,4,175445.50087024688
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,42,1,177553.1918396082
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,42,2,173662.83753476906
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,42,3,173267.53508348085
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,42,4,174850.43019059373
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,43,1,183213.9969976044
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,43,2,179340.64888090515
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,43,3,178998.23284549607
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,43,4,180627.4770031509
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,45,1,49242.47782234573
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,45,2,45946.7595597899
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,1,2,162994.76760830308
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,1,1,167027.6073305626
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,27,4,171608.67745328808
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,59,3,71046.83544750666
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,21,1,82788.29385098838
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,21,2,79758.63796584988
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,21,3,79535.84312196732
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,21,4,80928.81817572402
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,22,1,25167.67132482338
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,22,2,22388.256694297317
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,22,3,22158.072888519764
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,22,4,23372.06854018796
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,23,1,79289.72636474037
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,23,2,76273.05517145323
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,23,3,76022.63026783848
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,23,4,77432.65611137295
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,20,3,19482.22052205086
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,24,1,24863.031491512804
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,24,3,22094.127743492125
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,24,4,23308.843134233
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,26,1,73949.5038444
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,26,2,71005.61226813316
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,26,3,70773.74606870388
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,26,4,71991.47775642395
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,28,1,31923.952614569665
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,28,2,29051.44803005052
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,28,3,28856.16092391777
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,28,4,30240.16756394768
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,30,1,73870.00330160905
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,30,2,70921.56685271836
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,24,2,22249.14398244858
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,20,2,19710.75628550005
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,20,1,22360.337794164658
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,18,4,69046.93641329574
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,59,4,72410.20484361649
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,0,2,66207.26655091286
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,0,3,65922.92661385631
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,0,4,67169.84778631211
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,2,1,57362.2331842041
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,2,2,54667.75527255344
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,2,3,54483.42824203872
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,2,4,55661.396126750944
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,3,1,68201.93537277984
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,3,2,65251.242799157146
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,3,3,65016.13822135067
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,3,4,66042.20412913799
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,7,1,23809.70632064724
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,7,2,21138.12178229141
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,7,3,20912.08951510048
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,7,4,22227.457918854838
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,10,1,74915.07271376038
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,10,2,71863.74667172623
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,10,3,71575.47948909187
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,10,4,72851.40279664993
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,17,1,73481.1945151646
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,17,2,70552.81647755612
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,17,3,70335.67493132783
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,17,4,71504.16874459457
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,18,1,71061.37130989552
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,18,2,68077.83458300782
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,18,3,67811.42604192007
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,30,3,70679.64535993386
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,30,4,72007.17665634835
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,20,4,20588.94826987004
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,59,2,71273.47417864704
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,44,4,66012.38227528388
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,47,1,77399.884430336
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,47,2,74176.91215613078
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,47,3,73846.10587877846
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,47,4,75034.96195260333
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,50,1,73118.46947540855
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,50,2,69978.28185636902
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,50,3,69647.7846363306
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,50,4,70874.679179039
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,52,1,79265.84453950166
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,52,3,75938.36829166651
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,52,4,77275.02621747971
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,44,3,64881.5677134018
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,53,1,59584.42787278145
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,53,3,56638.79193135738
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,53,4,57776.59256590271
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,54,1,83078.7605282507
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,54,2,79769.16722215843
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,54,3,79423.7922927227
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,54,4,80762.62147265625
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,55,1,22531.432930803297
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,55,2,20020.943138256072
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,55,3,19856.011443484305
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,55,4,21107.15382295561
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,59,1,74179.00734393387
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,32,1,76869.34896240807
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,53,2,56828.12338442612
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,44,2,65061.8406109209
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,52,2,76203.29233427429
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,40,4,56906.862913574216
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,32,2,73801.09596297264
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,44,1,67853.138587183
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,32,4,74925.35359625911
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,34,1,64771.8831871233
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,34,2,61939.41995329666
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,34,3,61729.37115655136
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,34,4,62875.7362754879
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,35,1,24846.17807796669
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,35,2,22220.06145635843
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,35,3,22068.10681021023
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,35,4,23153.71007988262
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,36,1,23955.54719800842
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,36,2,21377.266988980293
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,36,3,21220.6340376153
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,32,3,73499.46033975983
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,37,1,69346.66930632973
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,36,4,22420.4811170001
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,40,3,55754.53430573607
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,40,2,55895.51665434075
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,40,1,58517.40913414001
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,39,3,72777.63926386261
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,39,4,73932.94823661805
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,39,1,76001.1109376831
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,37,4,67284.79622994327
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,37,3,66025.6445060711
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,37,2,66323.6909726963
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,39,2,73037.32998290825
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,15,1,59878.55184704017
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,15,3,60597.28412702775
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,15,2,59761.45550325584
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,15,4,62576.53699155426
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,14,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,13,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,14,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,14,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,13,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,16,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,13,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,14,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,16,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,19,4,62576.53699155426
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,16,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,19,1,59878.55184704017
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,19,2,59761.45550325584
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,19,3,60597.28412702775
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,25,1,159030.98726025963
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,25,2,158935.62370584108
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,25,3,159856.25963211822
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,25,4,161918.39706806946
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,27,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,27,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,27,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,13,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,16,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,12,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,1,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,12,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,27,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,1,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,4,1,186638.0300075822
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,4,2,186546.15739702352
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,4,3,187491.8898247776
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,4,4,189608.2039576289
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,5,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,5,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,5,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,5,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,6,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,6,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,6,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,6,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,8,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,8,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,8,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,8,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,9,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,9,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,9,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,9,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,11,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,11,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,11,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,11,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,12,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,12,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,29,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,58,4,58639.16921461105
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,29,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,46,3,187491.8898247776
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,46,4,189608.2039576289
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,48,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,48,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,48,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,48,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,49,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,49,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,49,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,49,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,51,1,186638.0300075822
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,51,2,186546.15739702352
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,46,2,186546.15739702352
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,51,3,187491.8898247776
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,56,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,56,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,56,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,56,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,57,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,57,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,57,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,57,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,58,1,56119.28800480825
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,58,2,56008.61259891128
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,58,3,56788.30473443604
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,1,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,51,4,189608.2039576289
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,46,1,186638.0300075822
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,45,4,58639.16921461105
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,45,3,56788.30473443604
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,29,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,31,1,59878.55184704017
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,31,2,59761.45550325584
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,31,3,60597.28412702775
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,31,4,62576.53699155426
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,33,1,59878.55184704017
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,33,2,59761.45550325584
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,33,3,60597.28412702775
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,33,4,62576.53699155426
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,38,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,38,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,38,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,38,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,41,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,41,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,41,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,41,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,42,1,171946.98197684478
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,42,2,171850.20091812467
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,42,3,172798.03852767564
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,42,4,174899.49944327545
DESHPDHK0000lce9,DESHPDHK0000lce9_1,,43,1,171946.98197684478
