variant,datetime,heat_kW,mean_tair_C,overheat_flag
V4,2021-10-01 13:00:00,1.9399644470214843,23.098648903586664,0.0
V4,2021-10-01 14:00:00,1.405638023376465,23.315348677201722,0.0
V4,2021-10-01 15:00:00,1.241243995666504,23.452651422674027,0.0
V4,2021-10-01 16:00:00,1.6629945755004882,23.43489019220527,0.0
V4,2021-10-01 17:00:00,2.211465478897095,23.278970336914085,0.0
V4,2021-10-01 18:00:00,4.621862579345703,22.875852550159816,0.0
V4,2021-10-01 19:00:00,6.119379440307617,22.703154962713082,0.0
V4,2021-10-01 20:00:00,7.631691925048829,22.525929676402715,0.0
V4,2021-10-01 21:00:00,8.416457489013672,22.45776034268468,0.0
V4,2021-10-01 22:00:00,9.37760595703125,22.37901944247161,0.0
V4,2021-10-01 23:00:00,11.015609466552736,22.228291736949593,0.0
V4,2021-10-02 00:00:00,11.830260162353515,22.04464804909448,0.0
V4,2021-10-02 01:00:00,12.750464385986328,21.874985573508546,0.0
V4,2021-10-02 02:00:00,13.000067863464356,21.787623457475163,0.0
V4,2021-10-02 03:00:00,12.99164608192444,21.66681407581678,0.0
V4,2021-10-02 04:00:00,14.003477523803712,21.618837668678996,0.0
V4,2021-10-02 05:00:00,13.69046891784668,21.57006086869675,0.0
V4,2021-10-02 06:00:00,12.116767028808592,21.67267483797942,0.0
V4,2021-10-02 07:00:00,10.74769142150879,21.73603210449221,0.0
V4,2021-10-02 08:00:00,7.936288421630859,21.804659201882117,0.0
V4,2021-10-02 09:00:00,5.358328186035156,22.35240534002132,0.0
V4,2021-10-02 10:00:00,3.5620262145996096,22.71788940429689,0.0
V4,2021-10-02 11:00:00,2.8588852767944335,22.8342127019709,0.0
V4,2021-10-02 12:00:00,1.983942346572876,22.905734807794758,0.0
V4,2021-10-02 13:00:00,1.5233117961883544,23.028885719992914,0.0
V4,2021-10-02 14:00:00,1.790301706314087,23.177104048295476,0.0
V4,2021-10-02 15:00:00,2.9345517120361326,23.289713911576722,0.0
V4,2021-10-02 16:00:00,3.493632064819336,23.091966941139933,0.0
V4,2021-10-02 17:00:00,4.461675151824951,22.93840526234022,0.0
V4,2021-10-02 18:00:00,4.787178482055665,22.84636008522729,0.0
V4,2021-10-02 19:00:00,6.734801574707031,22.68174133300783,0.0
V4,2021-10-02 20:00:00,7.366307235717773,22.66937755237928,0.0
V4,2021-10-02 21:00:00,8.044028732299804,22.502948552911946,0.0
V4,2021-10-02 22:00:00,9.508073608398437,22.409828324751437,0.0
V4,2021-10-02 23:00:00,11.598134368896485,22.294951837713086,0.0
V4,2021-10-03 00:00:00,13.045247314453125,22.183801269531266,0.0
V4,2021-10-03 01:00:00,13.704321472167969,22.026524769176156,0.0
V4,2021-10-03 02:00:00,13.659548461914063,21.98918235085229,0.0
V4,2021-10-03 03:00:00,13.638346618652344,21.833824296431125,0.0
V4,2021-10-03 04:00:00,12.57208819580078,22.01390436345882,0.0
V4,2021-10-03 05:00:00,11.657397399902344,22.022532515092344,0.0
V4,2021-10-03 06:00:00,9.022845196723939,22.028401600230836,0.0
V4,2021-10-03 07:00:00,8.883225982666016,22.03716708096593,0.0
V4,2021-10-03 08:00:00,5.996308792114258,21.98265575062146,0.0
V4,2021-10-03 09:00:00,5.409258079528809,22.03648182262075,0.0
V4,2021-10-03 10:00:00,3.996280990600586,22.177244151722316,0.0
V4,2021-10-03 11:00:00,2.867251426696777,22.289386541193196,0.0
V4,2021-10-03 12:00:00,3.203530521392822,22.294059892134253,0.0
V4,2021-10-03 13:00:00,3.5329040756225587,22.455651855468766,0.0
V4,2021-10-03 14:00:00,2.492392200469971,22.605604137073882,0.0
V4,2021-10-03 15:00:00,1.9244485397338869,22.622728659889933,0.0
V4,2021-10-03 16:00:00,1.5007536849975587,22.72810863148084,0.0
V4,2021-10-03 17:00:00,3.0608175964355464,22.626401866566074,0.0
V4,2021-10-03 18:00:00,4.792750686645508,22.508025568181836,0.0
V4,2021-10-03 19:00:00,5.351449882507325,22.476115278764226,0.0
V4,2021-10-03 20:00:00,6.651688720703125,22.28276977539064,0.0
V4,2021-10-03 21:00:00,7.739282592773438,22.21741222034803,0.0
V4,2021-10-03 22:00:00,9.001875732421876,22.07360784357246,0.0
V4,2021-10-03 23:00:00,10.248015136718749,22.057581953568913,0.0
V4,2021-10-04 00:00:00,11.068781661987305,21.880940662730843,0.0
V4,2021-10-04 01:00:00,12.486876983642578,21.724342484907687,0.0
V4,2021-10-04 02:00:00,13.466426147460936,21.648414750532687,0.0
V4,2021-10-04 03:00:00,14.036673248291015,21.56806751598013,0.0
V4,2021-10-04 04:00:00,13.891198318481445,21.58062549937857,0.0
V4,2021-10-04 05:00:00,15.694933547973633,21.5363347833807,0.0
V4,2021-10-04 06:00:00,13.037811416625978,21.64140541770243,0.0
V4,2021-10-04 07:00:00,9.91702653503418,21.768647072531977,0.0
V4,2021-10-04 08:00:00,6.374408271789552,22.049952559037663,0.0
V4,2021-10-04 09:00:00,1.4959425926208496,22.389045854048312,0.0
V4,2021-10-04 10:00:00,1.2390763473510742,22.68637168190698,0.0
V4,2021-10-04 11:00:00,0.051304389953613284,23.052869762073882,0.0
V4,2021-10-04 12:00:00,0.08152765655517578,23.02916453968397,0.0
V4,2021-10-04 13:00:00,0.0968402099609375,23.0962019486861,0.0
V4,2021-10-04 14:00:00,0.022966104507446287,23.305759221857265,0.0
V4,2021-10-04 15:00:00,0.0,23.355701238458828,0.0
V4,2021-10-04 16:00:00,0.31291048812866207,23.346204723011382,0.0
V4,2021-10-04 17:00:00,0.690252571105957,23.25433432839135,0.0
V4,2021-10-04 18:00:00,3.89201375579834,22.94245855158028,0.0
V4,2021-10-04 19:00:00,6.077546676635742,22.662996604225867,0.0
V4,2021-10-04 20:00:00,8.172662803649903,22.5723718816584,0.0
V4,2021-10-04 21:00:00,8.277145370483398,22.458033613725156,0.0
V4,2021-10-04 22:00:00,9.412814422607422,22.367408891157687,0.0
V4,2021-10-04 23:00:00,10.931001586914062,22.22329656427559,0.0
V4,2021-10-05 00:00:00,12.079975341796876,22.14048989035868,0.0
V4,2021-10-05 01:00:00,13.422719360351563,21.96980507590556,0.0
V4,2021-10-05 02:00:00,14.277727729797364,21.835681707208828,0.0
V4,2021-10-05 03:00:00,14.940582210540772,21.755027909712375,0.0
V4,2021-10-05 04:00:00,15.291813674926757,21.712005060369336,0.0
V4,2021-10-05 05:00:00,15.266558059692382,21.621546797318906,0.0
V4,2021-10-05 06:00:00,12.682670288085937,21.637192604758535,0.0
V4,2021-10-05 07:00:00,9.624225509643555,21.77862493341621,0.0
V4,2021-10-05 08:00:00,6.172293087005615,21.992983176491492,0.0
V4,2021-10-05 09:00:00,1.6998406219482423,22.456027776544758,0.0
V4,2021-10-05 10:00:00,0.3123669700622559,22.70866893421521,0.0
V4,2021-10-05 11:00:00,0.0,23.003146917169765,0.0
V4,2021-10-05 12:00:00,0.0,23.298760986328148,0.0
V4,2021-10-05 13:00:00,0.0,23.307737315784813,0.0
V4,2021-10-05 14:00:00,0.0,23.457437133789085,0.0
V4,2021-10-05 15:00:00,0.0,23.56582863547587,0.0
V4,2021-10-05 16:00:00,0.0,23.455463201349453,0.0
V4,2021-10-05 17:00:00,0.0,23.190820312500016,0.0
V4,2021-10-05 18:00:00,1.33486820602417,22.527791248668347,0.0
V4,2021-10-05 19:00:00,2.846327545166016,22.28591724742544,0.0
V4,2021-10-05 20:00:00,3.7046164627075195,22.028144975142062,0.0
V4,2021-10-05 21:00:00,5.148961181640625,21.963232699307547,0.0
V4,2021-10-05 22:00:00,7.220536887168884,21.896454689719477,0.0
V4,2021-10-05 23:00:00,8.972748184204102,21.802402288263515,0.0
V4,2021-10-06 00:00:00,10.451730056762695,21.748369529030562,0.0
V4,2021-10-06 01:00:00,11.89661996459961,21.697715897993625,0.0
V4,2021-10-06 02:00:00,14.098309539794922,21.61650029962715,0.0
V4,2021-10-06 03:00:00,15.169535614013672,21.56115389737218,0.0
V4,2021-10-06 04:00:00,15.82641128540039,21.521838933771324,0.0
V4,2021-10-06 05:00:00,17.007527618408204,21.42372214577417,0.0
V4,2021-10-06 06:00:00,15.930252878189087,21.418679809570328,0.0
V4,2021-10-06 07:00:00,13.643070434570312,21.515161132812516,0.0
V4,2021-10-06 08:00:00,7.38397312927246,21.636063454367914,0.0
V4,2021-10-06 09:00:00,3.202318496704102,21.993156571821746,0.0
V4,2021-10-06 10:00:00,1.8498607330322265,22.245620172674023,0.0
V4,2021-10-06 11:00:00,1.3569175186157227,22.30473827015272,0.0
V4,2021-10-06 12:00:00,1.5977589511871337,22.399272017045472,0.0
V4,2021-10-06 13:00:00,1.2230370349884034,22.561206609552574,0.0
V4,2021-10-06 14:00:00,0.8490301284790039,22.628576937588797,0.0
V4,2021-10-06 15:00:00,1.5075873222351075,22.79255898215556,0.0
V4,2021-10-06 16:00:00,1.5963621025085448,22.77660938609732,0.0
V4,2021-10-06 17:00:00,2.548190711975098,22.56876942027701,0.0
V4,2021-10-06 18:00:00,4.314803924560547,22.37392716841266,0.0
V4,2021-10-06 19:00:00,6.051987091064452,22.090947376598027,0.0
V4,2021-10-06 20:00:00,8.624640560150146,21.88496066006749,0.0
V4,2021-10-06 21:00:00,11.005881225585938,21.694336769797594,0.0
V4,2021-10-06 22:00:00,12.801436645507811,21.60053128329192,0.0
V4,2021-10-06 23:00:00,14.240506103515624,21.551610218394906,0.0
V4,2021-10-07 00:00:00,15.27987075805664,21.487449784712375,0.0
V4,2021-10-07 01:00:00,16.727232177734376,21.300253573330984,0.0
V4,2021-10-07 02:00:00,17.583053482055664,21.24217307350854,0.0
V4,2021-10-07 03:00:00,19.267146087646484,21.198219438032694,0.0
V4,2021-10-07 04:00:00,19.368190185546872,21.1101706764915,0.0
V4,2021-10-07 05:00:00,19.813956298828124,21.089135742187516,0.0
V4,2021-10-07 06:00:00,16.59465830230713,21.190447165749312,0.0
V4,2021-10-07 07:00:00,14.852224617004394,21.199839643998594,0.0
V4,2021-10-07 08:00:00,11.72578434610367,21.29169061834164,0.0
V4,2021-10-07 09:00:00,6.454165337085724,21.466357976740078,0.0
V4,2021-10-07 10:00:00,2.492361135482788,21.881269420277,0.0
V4,2021-10-07 11:00:00,2.0841285095214843,22.000794289328855,0.0
V4,2021-10-07 12:00:00,1.2645379333496094,22.21240872469817,0.0
V4,2021-10-07 13:00:00,0.7320281867980957,22.392728770862938,0.0
V4,2021-10-07 14:00:00,0.5768018035888672,22.47131708318539,0.0
V4,2021-10-07 15:00:00,1.2000045547485352,22.313426069779844,0.0
V4,2021-10-07 16:00:00,3.1955758018493654,21.890592540394195,0.0
V4,2021-10-07 17:00:00,5.543158264160156,21.68156655051493,0.0
V4,2021-10-07 18:00:00,6.9586999893188475,21.743701726740078,0.0
V4,2021-10-07 19:00:00,9.525644863128662,21.55431241122161,0.0
V4,2021-10-07 20:00:00,12.464625799179078,21.379731056906984,0.0
V4,2021-10-07 21:00:00,14.507281799316406,21.3372644597834,0.0
V4,2021-10-07 22:00:00,15.963139190673829,21.310447831587375,0.0
V4,2021-10-07 23:00:00,17.191490173339844,21.148289905894906,0.0
V4,2021-10-08 00:00:00,17.379912048339843,21.123044932972324,0.0
V4,2021-10-08 01:00:00,17.988879684448243,21.098736294833117,0.0
V4,2021-10-08 02:00:00,17.25563562011719,21.102096002752152,0.0
V4,2021-10-08 03:00:00,13.691033721923828,21.39111133922232,0.0
V4,2021-10-08 04:00:00,17.27499835205078,21.137683660333828,0.0
V4,2021-10-08 05:00:00,19.134971252441407,21.05089999112218,0.0
V4,2021-10-08 06:00:00,16.54934375,21.05057539506394,0.0
V4,2021-10-08 07:00:00,14.713491899490357,21.06952958540485,0.0
V4,2021-10-08 08:00:00,11.793881992340088,21.116077215021328,0.0
V4,2021-10-08 09:00:00,4.243648559570312,21.56508511629974,0.0
V4,2021-10-08 10:00:00,2.284792938232422,21.84555691805754,0.0
V4,2021-10-08 11:00:00,2.1473978271484375,21.971079878373594,0.0
V4,2021-10-08 12:00:00,2.146478450775146,21.932690152254988,0.0
V4,2021-10-08 13:00:00,1.6588670349121095,22.069802856445325,0.0
V4,2021-10-08 14:00:00,1.5913826599121093,22.187222012606547,0.0
V4,2021-10-08 15:00:00,1.3384734477996827,22.265116743607976,0.0
V4,2021-10-08 16:00:00,1.4589712829589843,22.303561956232258,0.0
V4,2021-10-08 17:00:00,1.643702117919922,22.129362071644195,0.0
V4,2021-10-08 18:00:00,5.379270843505859,21.715171952681125,0.0
V4,2021-10-08 19:00:00,7.454679698944092,21.48816417347303,0.0
V4,2021-10-08 20:00:00,10.51449273109436,21.43470153808596,0.0
V4,2021-10-08 21:00:00,11.067254623413085,21.426511729847324,0.0
V4,2021-10-08 22:00:00,15.771537673950196,21.224012340198886,0.0
V4,2021-10-08 23:00:00,15.924664138793945,21.199080866033405,0.0
V4,2021-10-09 00:00:00,17.943749847412107,21.168118008700304,0.0
V4,2021-10-09 01:00:00,18.900031005859375,21.144926036487945,0.0
V4,2021-10-09 02:00:00,19.838813705444338,21.1247830477628,0.0
V4,2021-10-09 03:00:00,20.059614633083342,21.108267489346602,0.0
V4,2021-10-09 04:00:00,20.656895679473877,21.090869695490078,0.0
V4,2021-10-09 05:00:00,20.99239225769043,21.065308449485105,0.0
V4,2021-10-09 06:00:00,18.92005667114258,21.072063931551867,0.0
V4,2021-10-09 07:00:00,21.100962615966797,21.062287209250723,0.0
V4,2021-10-09 08:00:00,14.215448028564452,21.147384088689655,0.0
V4,2021-10-09 09:00:00,6.490972412109375,21.38236805308951,0.0
V4,2021-10-09 10:00:00,4.160791670203209,21.572814386541218,0.0
V4,2021-10-09 11:00:00,2.702099182128906,21.773117897727296,0.0
V4,2021-10-09 12:00:00,1.8973240928649902,21.972392134232976,0.0
V4,2021-10-09 13:00:00,1.6019292755126953,22.050035788796187,0.0
V4,2021-10-09 14:00:00,1.0889590606689454,22.151824396306836,0.0
V4,2021-10-09 15:00:00,1.0639228515624999,22.212386530095902,0.0
V4,2021-10-09 16:00:00,1.3054219093322754,22.191391823508546,0.0
V4,2021-10-09 17:00:00,1.8745546112060547,22.083760486949586,0.0
V4,2021-10-09 18:00:00,3.765057670593262,21.80031876997516,0.0
V4,2021-10-09 19:00:00,4.773903537750244,21.760737471147028,0.0
V4,2021-10-09 20:00:00,8.294230854034424,21.703228482333117,0.0
V4,2021-10-09 21:00:00,9.297735954284668,21.547402954101578,0.0
V4,2021-10-09 22:00:00,11.99014086151123,21.305940940163374,0.0
V4,2021-10-09 23:00:00,13.761763332366943,21.209191894531273,0.0
V4,2021-10-10 00:00:00,16.179615356445314,21.15454323508525,0.0
V4,2021-10-10 01:00:00,16.8124814453125,21.13244157270954,0.0
V4,2021-10-10 02:00:00,17.59956640625,21.111571710759968,0.0
V4,2021-10-10 03:00:00,17.89211950683594,21.09125393954193,0.0
V4,2021-10-10 04:00:00,18.29321371459961,21.07274225408383,0.0
V4,2021-10-10 05:00:00,18.31436242675781,21.05682317560371,0.0
V4,2021-10-10 06:00:00,16.63883432006836,21.046705211292636,0.0
V4,2021-10-10 07:00:00,14.131802978515626,21.070360495827437,0.0
V4,2021-10-10 08:00:00,10.508107234954835,21.163276811079566,0.0
V4,2021-10-10 09:00:00,4.156161628723145,21.513413307883532,0.0
V4,2021-10-10 10:00:00,2.3562244033813475,21.749522261186094,0.0
V4,2021-10-10 11:00:00,1.6139015865325927,21.97533708052204,0.0
V4,2021-10-10 12:00:00,1.5529611206054688,21.993538041548312,0.0
V4,2021-10-10 13:00:00,0.9862516479492187,22.188215221058257,0.0
V4,2021-10-10 14:00:00,0.7271714358329773,22.2736658269709,0.0
V4,2021-10-10 15:00:00,2.232336975097656,22.01921719637786,0.0
V4,2021-10-10 16:00:00,1.2538381385803223,22.139747758345194,0.0
V4,2021-10-10 17:00:00,2.6291950492858884,21.998556795987234,0.0
V4,2021-10-10 18:00:00,4.161291893005371,21.804635620117207,0.0
V4,2021-10-10 19:00:00,6.055463668823243,21.6903611616655,0.0
V4,2021-10-10 20:00:00,7.020217300415039,21.68260969682175,0.0
V4,2021-10-10 21:00:00,9.02802239227295,21.63644353693183,0.0
V4,2021-10-10 22:00:00,10.702498727798462,21.3795271439986,0.0
V4,2021-10-10 23:00:00,11.668091732025147,21.291507512872894,0.0
V4,2021-10-11 00:00:00,13.14476000213623,21.238178045099453,0.0
V4,2021-10-11 01:00:00,14.651209259033203,21.13879893909803,0.0
V4,2021-10-11 02:00:00,14.4359321975708,21.124178244850874,0.0
V4,2021-10-11 03:00:00,15.186258613586425,21.08755298961295,0.0
V4,2021-10-11 04:00:00,15.22435513305664,21.076597179066074,0.0
V4,2021-10-11 05:00:00,15.572150466918945,21.06536948464136,0.0
V4,2021-10-11 06:00:00,13.388410186767578,21.116637628728718,0.0
V4,2021-10-11 07:00:00,12.803525230407715,21.06077242764562,0.0
V4,2021-10-11 08:00:00,10.274384963989258,21.186180253462382,0.0
V4,2021-10-11 09:00:00,8.270799743652343,21.383458362926156,0.0
V4,2021-10-11 10:00:00,5.671906314849854,21.51607388583098,0.0
V4,2021-10-11 11:00:00,2.3775361242294313,21.930454046076008,0.0
V4,2021-10-11 12:00:00,0.98078977394104,22.133321033824586,0.0
V4,2021-10-11 13:00:00,1.308709065914154,22.17905023748226,0.0
V4,2021-10-11 14:00:00,0.8924637527465821,22.246589799360812,0.0
V4,2021-10-11 15:00:00,1.5769042568206788,22.14967706853695,0.0
V4,2021-10-11 16:00:00,1.6416726760864258,22.20454212535513,0.0
V4,2021-10-11 17:00:00,3.7743914794921873,21.996514892578144,0.0
V4,2021-10-11 18:00:00,5.65355721282959,21.796691339666214,0.0
V4,2021-10-11 19:00:00,6.736471588134766,21.652345969460242,0.0
V4,2021-10-11 20:00:00,8.103280639648437,21.530995594371465,0.0
V4,2021-10-11 21:00:00,7.823029785156249,21.632355568625723,0.0
V4,2021-10-11 22:00:00,8.359036045074463,21.70859125310726,0.0
V4,2021-10-11 23:00:00,12.227161476135255,21.295696744051863,0.0
V4,2021-10-12 00:00:00,14.93184553527832,21.166456187855136,0.0
V4,2021-10-12 01:00:00,17.121438682556153,21.09946316805755,0.0
V4,2021-10-12 02:00:00,18.466457107543945,21.0851726185192,0.0
V4,2021-10-12 03:00:00,18.45898645019531,21.07194324840201,0.0
V4,2021-10-12 04:00:00,18.75686541748047,21.05836431329903,0.0
V4,2021-10-12 05:00:00,19.55170474243164,21.04127585671167,0.0
V4,2021-10-12 06:00:00,16.36713514709473,21.042112315784824,0.0
V4,2021-10-12 07:00:00,16.02114319038391,21.043184592507124,0.0
V4,2021-10-12 08:00:00,15.719808975219728,21.056616488370054,0.0
V4,2021-10-12 09:00:00,11.476278118133544,21.128739235617918,0.0
V4,2021-10-12 10:00:00,8.786456520080566,21.19497902610087,0.0
V4,2021-10-12 11:00:00,6.267713119506836,21.37140946821735,0.0
V4,2021-10-12 12:00:00,4.242067047119141,21.526004583185383,0.0
V4,2021-10-12 13:00:00,6.1362431440353395,21.42577930797232,0.0
V4,2021-10-12 14:00:00,6.0301931228637695,21.42308543812147,0.0
V4,2021-10-12 15:00:00,8.292493370056153,21.274896240234394,0.0
V4,2021-10-12 16:00:00,7.416523418426514,21.274005681818203,0.0
V4,2021-10-12 17:00:00,10.250954102993012,21.20746487704193,0.0
V4,2021-10-12 18:00:00,14.102651775360108,21.161681574041207,0.0
V4,2021-10-12 19:00:00,15.488194869995116,21.145793013139222,0.0
V4,2021-10-12 20:00:00,17.68786296081543,21.124311412464504,0.0
V4,2021-10-12 21:00:00,18.705587005615236,21.107177179509957,0.0
V4,2021-10-12 22:00:00,17.13534497833252,21.112943614612945,0.0
V4,2021-10-12 23:00:00,18.510818450927736,21.107468483664796,0.0
V4,2021-10-13 00:00:00,21.733701919555664,21.019674960049734,0.0
V4,2021-10-13 01:00:00,22.69292852783203,20.98395968350499,0.0
V4,2021-10-13 02:00:00,22.82069012451172,20.97307045676493,0.0
V4,2021-10-13 03:00:00,26.262628204345702,20.89031649502843,0.0
V4,2021-10-13 04:00:00,29.2524140625,20.824842418323882,0.0
V4,2021-10-13 05:00:00,29.50585211181641,20.805585826527007,0.0
V4,2021-10-13 06:00:00,28.29256195068359,20.764690884676867,0.0
V4,2021-10-13 07:00:00,27.961502380371094,20.76082763671877,0.0
V4,2021-10-13 08:00:00,21.000237365722658,20.99137545498937,0.0
V4,2021-10-13 09:00:00,9.833857350349426,21.11982255415485,0.0
V4,2021-10-13 10:00:00,9.006263725280762,21.14062583229761,0.0
V4,2021-10-13 11:00:00,6.828484634399414,21.25800059925428,0.0
V4,2021-10-13 12:00:00,5.462565750479698,21.418750554865074,0.0
V4,2021-10-13 13:00:00,4.2856854019165045,21.438863026012097,0.0
V4,2021-10-13 14:00:00,2.810329635620117,21.53240772594107,0.0
V4,2021-10-13 15:00:00,2.010886100769043,21.708528830788367,0.0
V4,2021-10-13 16:00:00,3.3133998947143555,21.5697029807351,0.0
V4,2021-10-13 17:00:00,4.322401840209961,21.416844593394906,0.0
V4,2021-10-13 18:00:00,8.20097650909424,21.257551158558265,0.0
V4,2021-10-13 19:00:00,10.011517116546631,21.215030462091637,0.0
V4,2021-10-13 20:00:00,13.836367462158204,21.174245106090222,0.0
V4,2021-10-13 21:00:00,17.364497344970705,21.122311123934683,0.0
V4,2021-10-13 22:00:00,19.280864364624023,21.099420166015648,0.0
V4,2021-10-13 23:00:00,23.38100701904297,20.968710604580988,0.0
V4,2021-10-14 00:00:00,25.10446255493164,20.916912564364367,0.0
V4,2021-10-14 01:00:00,26.20824923706055,20.877881969105132,0.0
V4,2021-10-14 02:00:00,29.253963806152342,20.818813809481554,0.0
V4,2021-10-14 03:00:00,29.67178631591797,20.79561628861863,0.0
V4,2021-10-14 04:00:00,32.70587115478516,20.75427606756039,0.0
V4,2021-10-14 05:00:00,31.734074401855466,20.75143515846948,0.0
V4,2021-10-14 06:00:00,30.415908569335937,20.740934337269195,0.0
V4,2021-10-14 07:00:00,25.496157165527343,20.816265591708117,0.0
V4,2021-10-14 08:00:00,21.800686218261717,20.96772294477985,0.0
V4,2021-10-14 09:00:00,16.679859375,21.018271151455984,0.0
V4,2021-10-14 10:00:00,11.523736465454101,21.078601629083828,0.0
V4,2021-10-14 11:00:00,11.28818935585022,21.181440318714504,0.0
V4,2021-10-14 12:00:00,6.413250980377197,21.3587751908736,0.0
V4,2021-10-14 13:00:00,3.4531600952148436,21.569002463600874,0.0
V4,2021-10-14 14:00:00,1.976657943725586,21.732030140269906,0.0
V4,2021-10-14 15:00:00,1.4643897123336793,22.036986749822454,0.0
V4,2021-10-14 16:00:00,1.7967074127197264,21.961017400568203,0.0
