variant,building_id,weather_key,trajectory_id,seed,param,param_index,kpi,dx_unit,elementary_effect
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,yoc_shift,4,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,gWin,7,heat_demand_kWh,-0.2,-11400.742357597337
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,gWin,7,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,gWin,7,peak_heat_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,gWin,7,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,shadingFactor,6,heat_demand_kWh,0.19999999999999996,-14786.168792214452
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,shadingFactor,6,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,shadingFactor,6,peak_heat_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,shadingFactor,6,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,gains_scale,1,heat_demand_kWh,0.2,-5229.521645064233
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,gains_scale,1,cool_demand_kWh,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,gains_scale,1,peak_heat_kW,0.2,-0.24628906250001137
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,gains_scale,1,peak_cool_kW,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,baseACH,5,heat_demand_kWh,0.2,41257.326937036414
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,baseACH,5,cool_demand_kWh,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,baseACH,5,peak_heat_kW,0.2,11.780566406250017
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,baseACH,5,peak_cool_kW,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,tset_spread_K,3,heat_demand_kWh,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,tset_spread_K,3,cool_demand_kWh,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,tset_spread_K,3,peak_heat_kW,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,tset_spread_K,3,peak_cool_kW,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,hConWin,9,heat_demand_kWh,-0.2,3987.746238837135
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,hConWin,9,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,hConWin,9,peak_heat_kW,-0.2,1.3450976562500117
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,hConWin,9,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,wwr_factor,0,heat_demand_kWh,-0.2,-2931.139181388571
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,wwr_factor,0,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,wwr_factor,0,peak_heat_kW,-0.2,1.878671875000002
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,wwr_factor,0,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,UWin,8,heat_demand_kWh,-0.19999999999999996,207.63095479851478
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,UWin,8,cool_demand_kWh,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,UWin,8,peak_heat_kW,-0.19999999999999996,0.002187500000019327
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,UWin,8,peak_cool_kW,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,tset_mean_C,2,heat_demand_kWh,0.19999999999999996,22703.616162595867
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,tset_mean_C,2,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,tset_mean_C,2,peak_heat_kW,0.19999999999999996,6.6441406250000075
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,tset_mean_C,2,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,gWin,7,heat_demand_kWh,0.2,-13287.17474323741
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,gWin,7,cool_demand_kWh,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,gWin,7,peak_heat_kW,0.2,-0.19923828124998266
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,gWin,7,peak_cool_kW,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,wwr_factor,0,heat_demand_kWh,0.19999999999999996,-3035.77186386101
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,wwr_factor,0,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,wwr_factor,0,peak_heat_kW,0.19999999999999996,1.9891796874999916
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,wwr_factor,0,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,tset_spread_K,3,heat_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,tset_spread_K,3,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,tset_spread_K,3,peak_heat_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,tset_spread_K,3,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,baseACH,5,heat_demand_kWh,-0.2,38831.64948427206
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,baseACH,5,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,baseACH,5,peak_heat_kW,-0.2,13.590292968750006
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,baseACH,5,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,yoc_shift,4,heat_demand_kWh,-0.19999999999999996,-47258.64140134815
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,yoc_shift,4,cool_demand_kWh,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,yoc_shift,4,peak_heat_kW,-0.19999999999999996,-2.2528320312499877
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,yoc_shift,4,peak_cool_kW,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,gains_scale,1,heat_demand_kWh,0.19999999999999996,-6729.23402693734
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,gains_scale,1,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,gains_scale,1,peak_heat_kW,0.19999999999999996,-0.3747070312499901
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,gains_scale,1,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,UWin,8,heat_demand_kWh,-0.2,220.09013111135573
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,UWin,8,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,UWin,8,peak_heat_kW,-0.2,0.0026367187500042633
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,UWin,8,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,hConWin,9,heat_demand_kWh,0.2,3235.1314298110083
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,hConWin,9,cool_demand_kWh,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,hConWin,9,peak_heat_kW,0.2,1.182421875000017
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,hConWin,9,peak_cool_kW,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,shadingFactor,6,heat_demand_kWh,0.19999999999999996,-13933.784482055056
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,shadingFactor,6,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,shadingFactor,6,peak_heat_kW,0.19999999999999996,-7.812500001591617e-05
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,shadingFactor,6,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,tset_mean_C,2,heat_demand_kWh,0.2,20079.33335692389
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,tset_mean_C,2,cool_demand_kWh,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,tset_mean_C,2,peak_heat_kW,0.2,2.2240039062500117
V1,DESHPDHK0000lce9_1,TRY_C,12,2200,tset_mean_C,2,peak_cool_kW,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,hConWin,9,heat_demand_kWh,-0.2,3525.62188095093
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,hConWin,9,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,hConWin,9,peak_heat_kW,-0.2,1.2135351562499963
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,hConWin,9,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,gWin,7,heat_demand_kWh,0.20000000000000007,-9179.154504325412
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,gWin,7,cool_demand_kWh,0.20000000000000007,0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,gWin,7,peak_heat_kW,0.20000000000000007,-0.1178125000000207
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,gWin,7,peak_cool_kW,0.20000000000000007,0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,tset_mean_C,2,heat_demand_kWh,0.2,23131.281367719203
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,tset_mean_C,2,cool_demand_kWh,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,tset_mean_C,2,peak_heat_kW,0.2,2.4525390624999943
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,tset_mean_C,2,peak_cool_kW,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,baseACH,5,heat_demand_kWh,0.19999999999999996,39938.30541167249
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,baseACH,5,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,baseACH,5,peak_heat_kW,0.19999999999999996,13.697324218750037
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,baseACH,5,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,tset_spread_K,3,heat_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,tset_spread_K,3,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,tset_spread_K,3,peak_heat_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,tset_spread_K,3,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,UWin,8,heat_demand_kWh,-0.2,177.01412938113208
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,UWin,8,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,UWin,8,peak_heat_kW,-0.2,0.002226562500027285
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,UWin,8,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,yoc_shift,4,heat_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,yoc_shift,4,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,yoc_shift,4,peak_heat_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,yoc_shift,4,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,gains_scale,1,heat_demand_kWh,-0.2,-7448.687142996787
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,gains_scale,1,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,gains_scale,1,peak_heat_kW,-0.2,-0.5630664062499946
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,gains_scale,1,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,shadingFactor,6,heat_demand_kWh,-0.2,-13592.859614834888
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,shadingFactor,6,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,shadingFactor,6,peak_heat_kW,-0.2,-1.953125000397904e-05
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,shadingFactor,6,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,wwr_factor,0,heat_demand_kWh,0.2,-1182.2745986461814
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,wwr_factor,0,cool_demand_kWh,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,wwr_factor,0,peak_heat_kW,0.2,2.040546875000011
V1,DESHPDHK0000lce9_1,TRY_C,13,2300,wwr_factor,0,peak_cool_kW,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,tset_spread_K,3,heat_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,tset_spread_K,3,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,tset_spread_K,3,peak_heat_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,tset_spread_K,3,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,wwr_factor,0,heat_demand_kWh,0.2,-3517.773350524949
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,wwr_factor,0,cool_demand_kWh,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,wwr_factor,0,peak_heat_kW,0.2,0.8657421874999827
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,wwr_factor,0,peak_cool_kW,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,hConWin,9,heat_demand_kWh,-0.2,3238.970834426873
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,hConWin,9,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,hConWin,9,peak_heat_kW,-0.2,1.1308789062499969
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,hConWin,9,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,gains_scale,1,heat_demand_kWh,-0.19999999999999996,-6960.627374496837
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,gains_scale,1,cool_demand_kWh,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,gains_scale,1,peak_heat_kW,-0.19999999999999996,-0.3309179687499864
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,gains_scale,1,peak_cool_kW,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,shadingFactor,6,heat_demand_kWh,-0.19999999999999996,-15147.353767962199
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,shadingFactor,6,cool_demand_kWh,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,shadingFactor,6,peak_heat_kW,-0.19999999999999996,-7.812500001591617e-05
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,shadingFactor,6,peak_cool_kW,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,gWin,7,heat_demand_kWh,0.19999999999999996,-9894.064146075254
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,gWin,7,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,gWin,7,peak_heat_kW,0.19999999999999996,-0.12568359374999008
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,gWin,7,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,yoc_shift,4,heat_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,yoc_shift,4,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,yoc_shift,4,peak_heat_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,yoc_shift,4,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,UWin,8,heat_demand_kWh,0.19999999999999996,229.63515625000588
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,UWin,8,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,UWin,8,peak_heat_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,UWin,8,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,baseACH,5,heat_demand_kWh,-0.2,40458.27328045372
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,baseACH,5,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,baseACH,5,peak_heat_kW,-0.2,8.364218749999992
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,baseACH,5,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,tset_mean_C,2,heat_demand_kWh,-0.2,20569.371762576047
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,tset_mean_C,2,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,tset_mean_C,2,peak_heat_kW,-0.2,7.582949218750024
V1,DESHPDHK0000lce9_1,TRY_C,14,2400,tset_mean_C,2,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,hConWin,9,heat_demand_kWh,0.19999999999999996,3085.5074797821007
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,hConWin,9,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,hConWin,9,peak_heat_kW,0.19999999999999996,1.0086328124999968
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,hConWin,9,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,gWin,7,heat_demand_kWh,0.19999999999999996,-7883.256941466245
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,gWin,7,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,gWin,7,peak_heat_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,gWin,7,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,tset_spread_K,3,heat_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,tset_spread_K,3,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,tset_spread_K,3,peak_heat_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,tset_spread_K,3,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,wwr_factor,0,heat_demand_kWh,-0.2,-655.91610044954
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,wwr_factor,0,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,wwr_factor,0,peak_heat_kW,-0.2,0.9664648437500034
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,wwr_factor,0,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,gains_scale,1,heat_demand_kWh,-0.2,-8296.540273456485
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,gains_scale,1,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,gains_scale,1,peak_heat_kW,-0.2,-0.16548828124999915
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,gains_scale,1,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,tset_mean_C,2,heat_demand_kWh,-0.19999999999999996,22641.41782048217
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,tset_mean_C,2,cool_demand_kWh,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,tset_mean_C,2,peak_heat_kW,-0.19999999999999996,8.901171874999998
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,tset_mean_C,2,peak_cool_kW,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,shadingFactor,6,heat_demand_kWh,-0.2,-16580.817052632483
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,shadingFactor,6,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,shadingFactor,6,peak_heat_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,shadingFactor,6,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,UWin,8,heat_demand_kWh,-0.2,134.68966440545046
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,UWin,8,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,UWin,8,peak_heat_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,UWin,8,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,baseACH,5,heat_demand_kWh,-0.2,40583.260883786716
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,baseACH,5,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,baseACH,5,peak_heat_kW,-0.2,8.364394531249992
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,baseACH,5,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,yoc_shift,4,heat_demand_kWh,0.19999999999999996,-44884.59004794394
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,yoc_shift,4,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,yoc_shift,4,peak_heat_kW,0.19999999999999996,-0.4962695312499933
V1,DESHPDHK0000lce9_1,TRY_C,15,2500,yoc_shift,4,peak_cool_kW,0.19999999999999996,0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,wwr_factor,0,heat_demand_kWh,0.19999999999999996,-3343.481468304527
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,wwr_factor,0,cool_demand_kWh,0.19999999999999996,0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,wwr_factor,0,peak_heat_kW,0.19999999999999996,0.874160156249957
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,wwr_factor,0,peak_cool_kW,0.19999999999999996,0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,tset_mean_C,2,heat_demand_kWh,0.19999999999999996,28858.828973322532
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,tset_mean_C,2,cool_demand_kWh,0.19999999999999996,0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,tset_mean_C,2,peak_heat_kW,0.19999999999999996,11.006862792968805
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,tset_mean_C,2,peak_cool_kW,0.19999999999999996,0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,UWin,8,heat_demand_kWh,0.19999999999999996,261.3647110597231
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,UWin,8,cool_demand_kWh,0.19999999999999996,0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,UWin,8,peak_heat_kW,0.19999999999999996,0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,UWin,8,peak_cool_kW,0.19999999999999996,0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,hConWin,9,heat_demand_kWh,-0.2,4419.65077794739
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,hConWin,9,cool_demand_kWh,-0.2,-0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,hConWin,9,peak_heat_kW,-0.2,1.4416650390625563
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,hConWin,9,peak_cool_kW,-0.2,-0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,shadingFactor,6,heat_demand_kWh,-0.2,-18878.354295734607
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,shadingFactor,6,cool_demand_kWh,-0.2,-0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,shadingFactor,6,peak_heat_kW,-0.2,-0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,shadingFactor,6,peak_cool_kW,-0.2,-0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,yoc_shift,4,heat_demand_kWh,-0.2,-0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,yoc_shift,4,cool_demand_kWh,-0.2,-0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,yoc_shift,4,peak_heat_kW,-0.2,-0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,yoc_shift,4,peak_cool_kW,-0.2,-0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,gains_scale,1,heat_demand_kWh,-0.2,-6124.001273772446
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,gains_scale,1,cool_demand_kWh,-0.2,-0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,gains_scale,1,peak_heat_kW,-0.2,-0.20217041015627046
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,gains_scale,1,peak_cool_kW,-0.2,-0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,baseACH,5,heat_demand_kWh,-0.19999999999999996,55796.60550130911
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,baseACH,5,cool_demand_kWh,-0.19999999999999996,-0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,baseACH,5,peak_heat_kW,-0.19999999999999996,11.008637695312517
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,baseACH,5,peak_cool_kW,-0.19999999999999996,-0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,gWin,7,heat_demand_kWh,0.19999999999999996,-11877.299450227876
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,gWin,7,cool_demand_kWh,0.19999999999999996,0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,gWin,7,peak_heat_kW,0.19999999999999996,0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,gWin,7,peak_cool_kW,0.19999999999999996,0.0
V3,DESHPDHK0000lce9_3,TRY_C,0,1000,tset_spread_K,3,heat_demand_kWh,-0.2,-211.26547420863062
