overall_json,variant,variant_base,building_id,weather_key,trajectory_id,point_id,changed_param,changed_dim,seed,x_unit_0,x_unit_1,x_unit_2,x_unit_3,x_unit_4,x_unit_5,x_unit_6,x_unit_7,x_unit_8,x_unit_9,heat_demand_kWh,cool_demand_kWh,peak_heat_kW,peak_cool_kW,x_unit_10,x_unit_11
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_11/point_02/seed_2100/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,11,2,gWin,7.0,2100,0.6000000000000001,0.2,0.8,0.8,0.2,0.2,0.6000000000000001,0.4000000000000001,0.8,0.2,200611.36948421478,0.0,56.20773828125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_11/point_03/seed_2100/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,11,3,shadingFactor,6.0,2100,0.6000000000000001,0.2,0.8,0.8,0.2,0.2,0.8,0.4000000000000001,0.8,0.2,197654.1357257719,0.0,56.20773828125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_11/point_04/seed_2100/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,11,4,gains_scale,1.0,2100,0.6000000000000001,0.4,0.8,0.8,0.2,0.2,0.8,0.4000000000000001,0.8,0.2,196608.23139675905,0.0,56.15848046875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_11/point_05/seed_2100/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,11,5,baseACH,5.0,2100,0.6000000000000001,0.4,0.8,0.8,0.2,0.4,0.8,0.4000000000000001,0.8,0.2,204859.69678416633,0.0,58.51459375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_11/point_06/seed_2100/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,11,6,tset_spread_K,3.0,2100,0.6000000000000001,0.4,0.8,0.6000000000000001,0.2,0.4,0.8,0.4000000000000001,0.8,0.2,204859.69678416633,0.0,58.51459375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_11/point_07/seed_2100/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,11,7,hConWin,9.0,2100,0.6000000000000001,0.4,0.8,0.6000000000000001,0.2,0.4,0.8,0.4000000000000001,0.8,0.0,204062.1475363989,0.0,58.24557421875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_11/point_08/seed_2100/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,11,8,wwr_factor,0.0,2100,0.4000000000000001,0.4,0.8,0.6000000000000001,0.2,0.4,0.8,0.4000000000000001,0.8,0.0,204648.37537267662,0.0,57.86983984375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_11/point_09/seed_2100/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,11,9,UWin,8.0,2100,0.4000000000000001,0.4,0.8,0.6000000000000001,0.2,0.4,0.8,0.4000000000000001,0.6000000000000001,0.0,204606.8491817169,0.0,57.86940234375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_11/point_10/seed_2100/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,11,10,tset_mean_C,2.0,2100,0.4000000000000001,0.4,1.0,0.6000000000000001,0.2,0.4,0.8,0.4000000000000001,0.6000000000000001,0.0,209147.57241423609,0.0,59.19823046875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_12/point_00/seed_2200/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,12,0,,,2200,0.6000000000000001,0.8,0.2,0.4,0.8,0.6000000000000001,0.8,0.2,0.4,0.2,171711.36151212404,0.0,56.25153125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_12/point_01/seed_2200/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,12,1,gWin,7.0,2200,0.6000000000000001,0.8,0.2,0.4,0.8,0.6000000000000001,0.8,0.4,0.4,0.2,169053.92656347656,0.0,56.21168359375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_12/point_02/seed_2200/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,12,2,wwr_factor,0.0,2200,0.8,0.8,0.2,0.4,0.8,0.6000000000000001,0.8,0.4,0.4,0.2,168446.77219070436,0.0,56.60951953125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_12/point_03/seed_2200/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,12,3,tset_spread_K,3.0,2200,0.8,0.8,0.2,0.2,0.8,0.6000000000000001,0.8,0.4,0.4,0.2,168446.77219070436,0.0,56.60951953125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_12/point_04/seed_2200/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,12,4,baseACH,5.0,2200,0.8,0.8,0.2,0.2,0.8,0.4000000000000001,0.8,0.4,0.4,0.2,160680.44229384995,0.0,53.8914609375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_12/point_05/seed_2200/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,12,5,yoc_shift,4.0,2200,0.8,0.8,0.2,0.2,0.6000000000000001,0.4000000000000001,0.8,0.4,0.4,0.2,170132.17057411958,0.0,54.34202734375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_12/point_06/seed_2200/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,12,6,gains_scale,1.0,2200,0.8,1.0,0.2,0.2,0.6000000000000001,0.4000000000000001,0.8,0.4,0.4,0.2,168786.3237687321,0.0,54.2670859375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_12/point_07/seed_2200/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,12,7,UWin,8.0,2200,0.8,1.0,0.2,0.2,0.6000000000000001,0.4000000000000001,0.8,0.4,0.2,0.2,168742.30574250984,0.0,54.26655859375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_12/point_08/seed_2200/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,12,8,hConWin,9.0,2200,0.8,1.0,0.2,0.2,0.6000000000000001,0.4000000000000001,0.8,0.4,0.2,0.4,169389.33202847204,0.0,54.50304296875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_12/point_09/seed_2200/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,12,9,shadingFactor,6.0,2200,0.8,1.0,0.2,0.2,0.6000000000000001,0.4000000000000001,1.0,0.4,0.2,0.4,166602.57513206103,0.0,54.50302734375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_12/point_10/seed_2200/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,12,10,tset_mean_C,2.0,2200,0.8,1.0,0.4,0.2,0.6000000000000001,0.4000000000000001,1.0,0.4,0.2,0.4,170618.4418034458,0.0,54.947828125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_13/point_00/seed_2300/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,13,0,,,2300,0.2,0.2,0.2,0.8,0.2,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.2,200913.77578751373,0.0,59.39146875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_13/point_01/seed_2300/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,13,1,hConWin,9.0,2300,0.2,0.2,0.2,0.8,0.2,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.0,200208.65141132355,0.0,59.14876171875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_13/point_02/seed_2300/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,13,2,gWin,7.0,2300,0.2,0.2,0.2,0.8,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,198372.82051045846,0.0,59.12519921875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_13/point_03/seed_2300/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,13,3,tset_mean_C,2.0,2300,0.2,0.2,0.4,0.8,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,202999.0767840023,0.0,59.61570703125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_13/point_04/seed_2300/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,13,4,baseACH,5.0,2300,0.2,0.2,0.4,0.8,0.2,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,210986.7378663368,0.0,62.355171875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_13/point_05/seed_2300/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,13,5,tset_spread_K,3.0,2300,0.2,0.2,0.4,1.0,0.2,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,210986.7378663368,0.0,62.355171875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_13/point_06/seed_2300/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,13,6,UWin,8.0,2300,0.2,0.2,0.4,1.0,0.2,0.8,0.6000000000000001,0.6000000000000001,0.4000000000000001,0.0,210951.33504046057,0.0,62.3547265625,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_13/point_07/seed_2300/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,13,7,yoc_shift,4.0,2300,0.2,0.2,0.4,1.0,0.0,0.8,0.6000000000000001,0.6000000000000001,0.4000000000000001,0.0,210951.33504046057,0.0,62.3547265625,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_13/point_08/seed_2300/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,13,8,gains_scale,1.0,2300,0.2,0.0,0.4,1.0,0.0,0.8,0.6000000000000001,0.6000000000000001,0.4000000000000001,0.0,212441.07246905993,0.0,62.46733984375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_13/point_09/seed_2300/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,13,9,shadingFactor,6.0,2300,0.2,0.0,0.4,1.0,0.0,0.8,0.4000000000000001,0.6000000000000001,0.4000000000000001,0.0,215159.6443920269,0.0,62.46734375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_13/point_10/seed_2300/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,13,10,wwr_factor,0.0,2300,0.4,0.0,0.4,1.0,0.0,0.8,0.4000000000000001,0.6000000000000001,0.4000000000000001,0.0,214923.18947229767,0.0,62.875453125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_14/point_00/seed_2400/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,14,0,,,2400,0.2,0.8,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8,0.2,181297.31856071472,0.0,56.10136328125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_14/point_01/seed_2400/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,14,1,tset_spread_K,3.0,2400,0.2,0.8,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8,0.2,181297.31856071472,0.0,56.10136328125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_14/point_02/seed_2400/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,14,2,wwr_factor,0.0,2400,0.4,0.8,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8,0.2,180593.76389060973,0.0,56.27451171875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_14/point_03/seed_2400/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,14,3,hConWin,9.0,2400,0.4,0.8,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8,0.0,179945.96972372435,0.0,56.0483359375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_14/point_04/seed_2400/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,14,4,gains_scale,1.0,2400,0.4,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8,0.0,181338.09519862372,0.0,56.11451953125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_14/point_05/seed_2400/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,14,5,shadingFactor,6.0,2400,0.4,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.8,0.0,184367.56595221616,0.0,56.11453515625,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_14/point_06/seed_2400/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,14,6,gWin,7.0,2400,0.4,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.8,0.0,182388.7531230011,0.0,56.0893984375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_14/point_07/seed_2400/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,14,7,yoc_shift,4.0,2400,0.4,0.6000000000000001,0.6000000000000001,0.2,0.4000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.8,0.0,182388.7531230011,0.0,56.0893984375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_14/point_08/seed_2400/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,14,8,UWin,8.0,2400,0.4,0.6000000000000001,0.6000000000000001,0.2,0.4000000000000001,0.6000000000000001,0.6000000000000001,1.0,1.0,0.0,182434.6801542511,0.0,56.0893984375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_14/point_09/seed_2400/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,14,9,baseACH,5.0,2400,0.4,0.6000000000000001,0.6000000000000001,0.2,0.4000000000000001,0.4000000000000001,0.6000000000000001,1.0,1.0,0.0,174343.02549816036,0.0,54.4165546875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_14/point_10/seed_2400/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,14,10,tset_mean_C,2.0,2400,0.4,0.6000000000000001,0.4000000000000001,0.2,0.4000000000000001,0.4000000000000001,0.6000000000000001,1.0,1.0,0.0,170229.15114564516,0.0,52.89996484375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_15/point_00/seed_2500/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,15,0,,,2500,0.4,0.4,0.8,0.8,0.6000000000000001,0.6000000000000001,0.2,0.8,0.6000000000000001,0.6000000000000001,199337.47219813918,0.0,58.728515625,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_15/point_01/seed_2500/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,15,1,hConWin,9.0,2500,0.4,0.4,0.8,0.8,0.6000000000000001,0.6000000000000001,0.2,0.8,0.6000000000000001,0.8,199954.5736940956,0.0,58.9302421875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_15/point_02/seed_2500/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,15,2,gWin,7.0,2500,0.4,0.4,0.8,0.8,0.6000000000000001,0.6000000000000001,0.2,1.0,0.6000000000000001,0.8,198377.92230580235,0.0,58.9302421875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_15/point_03/seed_2500/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,15,3,tset_spread_K,3.0,2500,0.4,0.4,0.8,1.0,0.6000000000000001,0.6000000000000001,0.2,1.0,0.6000000000000001,0.8,198377.92230580235,0.0,58.9302421875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_15/point_04/seed_2500/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,15,4,wwr_factor,0.0,2500,0.2,0.4,0.8,1.0,0.6000000000000001,0.6000000000000001,0.2,1.0,0.6000000000000001,0.8,198509.10552589226,0.0,58.73694921875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_15/point_05/seed_2500/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,15,5,gains_scale,1.0,2500,0.2,0.2,0.8,1.0,0.6000000000000001,0.6000000000000001,0.2,1.0,0.6000000000000001,0.8,200168.41358058355,0.0,58.770046875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_15/point_06/seed_2500/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,15,6,tset_mean_C,2.0,2500,0.2,0.2,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.2,1.0,0.6000000000000001,0.8,195640.13001648712,0.0,56.9898125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_15/point_07/seed_2500/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,15,7,shadingFactor,6.0,2500,0.2,0.2,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.0,1.0,0.6000000000000001,0.8,198956.29342701362,0.0,56.9898125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_15/point_08/seed_2500/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,15,8,UWin,8.0,2500,0.2,0.2,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.0,1.0,0.4000000000000001,0.8,198929.35549413253,0.0,56.9898125,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_15/point_09/seed_2500/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,15,9,baseACH,5.0,2500,0.2,0.2,0.6000000000000001,1.0,0.6000000000000001,0.4000000000000001,0.0,1.0,0.4000000000000001,0.8,190812.70331737518,0.0,55.31693359375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V1/DESHPDHK0000lce9_1/TRY_C/traj_15/point_10/seed_2500/overall.json,V1,V1,DESHPDHK0000lce9_1,TRY_C,15,10,yoc_shift,4.0,2500,0.2,0.2,0.6000000000000001,1.0,0.8,0.4000000000000001,0.0,1.0,0.4000000000000001,0.8,181835.7853077864,0.0,55.2176796875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_00/point_00/seed_1000/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,0,0,,,1000,0.6000000000000001,0.2,0.8,0.4,0.2,0.8,0.6000000000000001,0.6000000000000001,0.8,0.4,267490.86467932776,0.0,76.5572109375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_00/point_01/seed_1000/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,0,1,wwr_factor,0.0,1000,0.8,0.2,0.8,0.4,0.2,0.8,0.6000000000000001,0.6000000000000001,0.8,0.4,266822.16838566685,0.0,76.73204296875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_00/point_02/seed_1000/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,0,2,tset_mean_C,2.0,1000,0.8,0.2,1.0,0.4,0.2,0.8,0.6000000000000001,0.6000000000000001,0.8,0.4,272593.93418033136,0.0,78.93341552734375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_00/point_03/seed_1000/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,0,3,UWin,8.0,1000,0.8,0.2,1.0,0.4,0.2,0.8,0.6000000000000001,0.6000000000000001,1.0,0.4,272646.2071225433,0.0,78.93341552734375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_00/point_04/seed_1000/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,0,4,hConWin,9.0,1000,0.8,0.2,1.0,0.4,0.2,0.8,0.6000000000000001,0.6000000000000001,1.0,0.2,271762.2769669538,0.0,78.64508251953124,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_00/point_05/seed_1000/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,0,5,shadingFactor,6.0,1000,0.8,0.2,1.0,0.4,0.2,0.8,0.4000000000000001,0.6000000000000001,1.0,0.2,275537.94782610075,0.0,78.64508251953124,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_00/point_06/seed_1000/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,0,6,yoc_shift,4.0,1000,0.8,0.2,1.0,0.4,0.0,0.8,0.4000000000000001,0.6000000000000001,1.0,0.2,275537.94782610075,0.0,78.64508251953124,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_00/point_07/seed_1000/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,0,7,gains_scale,1.0,1000,0.8,0.0,1.0,0.4,0.0,0.8,0.4000000000000001,0.6000000000000001,1.0,0.2,276762.74808085524,0.0,78.6855166015625,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_00/point_08/seed_1000/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,0,8,baseACH,5.0,1000,0.8,0.0,1.0,0.4,0.0,0.6000000000000001,0.4000000000000001,0.6000000000000001,1.0,0.2,265603.4269805934,0.0,76.4837890625,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_00/point_09/seed_1000/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,0,9,gWin,7.0,1000,0.8,0.0,1.0,0.4,0.0,0.6000000000000001,0.4000000000000001,0.8,1.0,0.2,263227.96709054784,0.0,76.4837890625,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_00/point_10/seed_1000/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,0,10,tset_spread_K,3.0,1000,0.8,0.0,1.0,0.2,0.0,0.6000000000000001,0.4000000000000001,0.8,1.0,0.2,263270.22018538957,0.0,76.50810498046874,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_01/point_00/seed_1100/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,1,0,,,1100,0.6000000000000001,0.2,0.4,0.2,0.6000000000000001,0.8,0.2,0.6000000000000001,0.2,0.4,243850.971992199,0.0,71.51774169921875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_01/point_01/seed_1100/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,1,1,tset_mean_C,2.0,1100,0.6000000000000001,0.2,0.2,0.2,0.6000000000000001,0.8,0.2,0.6000000000000001,0.2,0.4,238503.40847160624,0.0,69.43154248046875,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_01/point_02/seed_1100/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,1,2,wwr_factor,0.0,1100,0.4000000000000001,0.2,0.2,0.2,0.6000000000000001,0.8,0.2,0.6000000000000001,0.2,0.4,238594.13132943533,0.0,69.149734375,0.0,,
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step3_morris/V3/DESHPDHK0000lce9_3/TRY_C/traj_01/point_03/seed_1100/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_C,1,3,gains_scale,1.0,1100,0.4000000000000001,0.0,0.2,0.2,0.6000000000000001,0.8,0.2,0.6000000000000001,0.2,0.4,239847.07523839004,0.0,69.19953466796875,0.0,,
