region,assigned_zone,iou,coverage,fragmentation,purity,gt_area,pred_area,area_error_percent,centroid_distance,similarity_score,building_id
A1,1,0.9624343549101564,1.0000000000000002,1,0.9657330481173504,77.72068442,80.19382214930847,3.182084344105292,0.062424365,0.9717013574687714,25
S0,0,0.9399244194538002,1,1,0.9493262009218552,14.475261378072144,15.08894537895068,4.239536577958978,0.044325738,0.9582552248324552,25
A0,2,0.7950350149140843,0.9999999999999998,1,0.7950350149140846,61.56294501846732,77.43425618193697,25.780623650653272,0.6865737349298385,0.815901605,26
A1,1,0.7865799326964108,1.0000000000000002,2,0.9423921267078752,88.35920892733542,77.47543534581922,12.31764488800116,0.899335741,0.8400124606112407,26
S0,0,0.5817749988428502,1,3,0.7174295657323293,13.836749512031986,14.55575798,5.196368289759725,0.5179513258835637,0.7649477955499366,26
A0,1,0.875635211,1.0000000000000004,1,0.9077904159939356,78.62468590652624,83.24366337975749,5.874716598197381,0.3408593616803132,0.9146093297125556,27
A1,2,0.8856876833306893,1.0000000000000004,2,0.9544349441703524,85.86262509628654,83.19577209008753,3.105953263376691,0.2451824077249191,0.928949398,27
S0,0,0.7491402166244939,1,1,0.7491402166244938,10.571907589019954,14.112054531867589,33.48635913658998,0.045198251,0.7897242541850376,27
A0,1,0.5782746469579104,1.0000000000000002,1,0.5782746469579106,44.26792751407929,76.55173497049631,72.92821071451615,1.874844660635032,0.55994568,28
A1,2,0.5008559126453793,0.9999999999999998,3,0.8617929786734955,80.46841823573958,50.85105834318163,36.80619122621647,2.109014795335732,0.6056871083737552,28
A2,3,0.8004316040428883,0.9999999999999998,1,0.8268443710307545,66.13991334127664,76.92096082388174,16.300365298296907,0.4455160256504519,0.8483269881344406,28
S0,0,0.5960392578694399,1.0000000000000009,4,0.9781285534487606,19.13229702570538,11.816071862491285,38.24018179,0.5799395682370788,0.6879206852540335,28
A0,1,0.9413953609864693,0.9999999999999996,1,0.965476394,87.85056439326614,88.64334244583188,0.902416573,0.1328013609101294,0.9651216050379618,29
A1,2,0.9426240483302551,1.0000000000000004,1,0.9678594280816832,87.60940786,88.08233572707799,0.5398140204581814,0.1358008648236007,0.9665674674933922,29
S0,0,0.6746299046394785,1,1,0.6746299046394785,9.614199227,14.251071825515604,48.22942077173394,0.6699636990639578,0.6999923079138054,29
A0,2,0.7712220754769157,0.9999999999999998,1,0.7712220754769156,80.10018116337154,103.86136977969468,29.66433817154552,0.9971565136842996,0.7865212794674865,30
A1,1,0.8227874551803472,1.0000000000000004,2,0.960478636,114.74361249880316,101.73876891655635,11.333827913412136,0.8793035299075709,0.8610765695589541,30
S0,0,0.658453884,1,3,0.9283339914970538,18.17454833876795,13.581304802378286,25.27294461888696,1.074658575695682,0.739178116,30
A0,2,0.9129148634092716,1,2,0.959560715,56.963003277532735,56.36239287515352,1.0543868262228888,0.2149460850170518,0.9484478125136524,31
A1,1,0.9250383994374336,1,1,0.9602215775778742,56.11055322905058,56.20858848738912,0.1747180391152951,0.1561643981744735,0.9581782946665668,31
S0,0,0.6925060813953047,1,1,0.6925060813953049,11.94360193165422,17.24692714263173,44.40306401138558,0.2817650858759079,0.7282012535222907,31
A0,2,0.9483603138522086,1.0000000000000002,1,0.9648912967525008,76.29981900843549,77.67288791238974,1.7995703289970395,0.1200883420302177,0.9666790225528564,32
A1,1,0.9533585432698845,0.9999999999999994,1,0.9639893420757524,75.45534045288197,77.37896331539658,2.549352837014645,0.078585593,0.9683412497203484,32
S0,0,0.829657469,1,1,0.845026803,13.261704724974866,15.357163276964451,15.800823464598428,0.052343166,0.8740180967322406,32
A0,1,0.5843161156237231,0.9999999999999996,2,0.7130451931697575,64.58185158463567,69.19342413567662,7.140663263575529,1.5925189629959502,0.734493426,33
A1,2,0.5967040447288727,1,2,0.741780418,71.01326068601037,72.10127265467156,1.5321250681220029,1.650953527112185,0.7532478715163268,33
S0,,0,1.0000000000000002,1,0,14.438276101233049,0,100,,0,33
A0,3,0.5949358865260447,1,3,0.9669453959077108,110.64250872276774,69.48863823506882,37.19535192,1.7381255862799454,0.6610264238169852,34
A1,1,0.5675372816759495,1,2,0.6799707887758512,73.64611564749062,83.8719048,13.885035295429072,1.8543726635484408,0.702696736,34
A2,2,0.3533228988813173,1,2,0.4043469945607766,45.91257162823178,83.66617252261403,82.22933187033124,1.1500639728888895,0.4423365204426083,34
S0,,0,1.0000000000000002,2,0,14.827051256366296,0,100,,0,34
A0,3,0.6302968241440858,0.9999999999999998,2,0.9203449579582472,69.58257733315523,50.40309164188834,27.563632199820955,1.4891670858848292,0.7090101544253699,35
A1,2,0.4645545839746756,1.0000000000000004,2,0.4807425697491226,35.22028616763869,68.31080258133532,93.95300269905546,1.405602505638393,0.4622547225987393,35
A2,1,0.7716270344098579,1.0000000000000002,2,0.9582978888324029,60.53007172833371,50.43263224135251,16.681690932566102,0.8619944344251894,0.8225594290128839,35
S0,0,0.5286379530643535,0.9999999999999998,2,0.6360414263646228,9.694007414840945,11.551326539371882,19.15945640486612,0.6498944195961167,0.7001729750301086,35
A0,1,0.8927665170519443,0.9999999999999998,2,0.9439609821803556,72.06465067422684,71.97075736841883,0.1302903780557553,0.1986142526437934,0.941092176,36
A1,2,0.8896177057714456,0.9999999999999992,2,0.93600372,71.39238323918077,72.24887676445607,1.1996987443406235,0.1516915964019496,0.9380173161148224,36
S0,0,0.4510439012715983,1.0000000000000002,3,0.522561079,11.59293916548186,17.02039836944013,46.81693853892209,1.0890662912351154,0.5812529470076161,36
A0,1,0.9559497380568566,0.9999999999999992,1,0.9560757246797892,57.38181141,60.00978909257234,4.579809555176959,0.037611671,0.9655850533629236,37
A1,2,0.9344392470223108,1,1,0.9587763622670348,58.952209968345386,59.86083869,1.5412971342969253,0.1291764153236439,0.96013697,37
S0,0,0.859233433,1,1,0.8880945917408343,13.697611386303851,14.86150471489209,8.497053214343692,0.1732801096821555,0.9040420808623408,37
A0,5,0.9574372931354184,1.0000000000000004,1,0.9575146451545504,68.36873665767878,71.39626412004746,4.428233737194041,0.030035294,0.9668971798735444,38
