base_building_group,variant,sample_id,annual_heating_kWh_mean,annual_heating_kWh_std,annual_heating_kWh_min,annual_heating_kWh_max,peak_heating_kW_mean,peak_heating_kW_std,peak_heating_kW_min,peak_heating_kW_max,overheating_hours_meanTair_gt_26C_mean,overheating_hours_meanTair_gt_26C_std,overheating_hours_meanTair_gt_26C_min,overheating_hours_meanTair_gt_26C_max,mean_interzone_spread_C_mean,mean_interzone_spread_C_std,mean_interzone_spread_C_min,mean_interzone_spread_C_max,building_id,weather_key,wwr_factor,gains_scale,sa_tabula_year_class,sa_tset_mean_K,sa_tset_spread_K,sa_retrofit_state,sa_retrofit_is_standard,n_zones
DESHPDHK0000lce9,V2,55,31668.152371856762,1685.6441624022364,30182.034737146438,33526.51422515273,29.04731671142578,1.0999563466931304,28.0766328125,30.30960693359375,2450.5,9.814954576223668,2439.0,2462.0,5.29229496325713,0.0361294618505192,5.244150939182039,5.331787851327307,DESHPDHK0000lce9_2,TRY_A,1.1584643087359066,0.8560996355994444,5,294.3923298602891,1.4978451236156414,retrofit,False,6
DESHPDHK0000lce9,V2,56,207450.05250096292,2109.521693091067,205417.86888573313,210065.7643362266,72.82831787109376,0.17305982290493432,72.5874248046875,72.971638671875,19.75,3.593976442141304,17.0,25.0,6.267779874197497,0.02516556681675929,6.236421631890448,6.292353748173059,DESHPDHK0000lce9_2,TRY_B,1.0216144574156198,0.8434302964541774,5,293.75980505392926,0.8530378582913738,standard,True,6
DESHPDHK0000lce9,V2,57,232377.8938276533,2447.423216919262,229724.18587353957,235161.34531895793,81.68178857421876,0.17101988173140334,81.4517880859375,81.829494140625,48.75,5.188127472091126,45.0,56.0,6.956408005709957,0.016004984306458313,6.941738696882628,6.971466144570043,DESHPDHK0000lce9_2,TRY_B,1.0688960372159246,0.9124935135356034,5,293.9583085996452,0.7401931763565632,standard,True,6
DESHPDHK0000lce9,V2,58,61171.17454083469,2032.161870495071,59478.79796109367,63555.8588374275,61.78653369140625,0.16505465750580559,61.614673828125,61.9371826171875,219.25,17.44276354251241,197.0,239.0,7.656113689776605,0.029029554420205415,7.624495287815633,7.694763591145019,DESHPDHK0000lce9_2,TRY_B,1.0637690538767606,1.0907978457147531,6,294.0077105461892,1.8104536598050849,retrofit,False,6
DESHPDHK0000lce9,V2,31,81868.56487592183,2132.6767498450517,79584.96782713688,84617.47773385304,77.7301689453125,0.1687698576915909,77.4897890625,77.8628232421875,286.75,9.178779875342908,277.0,296.0,8.795197357884856,0.021298252282045876,8.765010994409486,8.810540754764327,DESHPDHK0000lce9_2,TRY_B,1.1876705509390895,1.1115003615863177,5,294.6070057089133,1.3342991274838094,retrofit,False,6
DESHPDHK0000lce9,V2,46,242836.58272264866,2518.9285579547536,240545.25591809745,245873.98653659652,83.99973315429688,0.17051117224157677,83.7589853515625,84.1267509765625,15.0,2.581988897471611,12.0,18.0,7.44148728651838,0.03301073010935294,7.404199320463652,7.477309032902167,DESHPDHK0000lce9_2,TRY_B,0.9387479218139348,1.0363661965925668,4,294.5525785878797,1.3871096529467135,standard,True,6
DESHPDHK0000lce9,V2,30,125537.05941344105,2343.155631613369,123520.67511580705,128006.11869966782,53.84036206054687,1.0077642021271094,52.914716796875,55.05116015625,1919.5,18.50225211517056,1899.0,1943.0,4.79607978475079,0.059050865235141685,4.733138639243034,4.854278191735302,DESHPDHK0000lce9_2,TRY_A,1.0798828535242997,0.9063479845838078,5,294.3038444941408,1.524143260130582,standard,True,6
DESHPDHK0000lce9,V2,14,224823.239032887,2563.380645894361,222260.6022186384,227676.81424576318,78.51765161132812,0.17800148135432003,78.2715810546875,78.6651630859375,18.5,2.5166114784235836,16.0,22.0,6.339990179338165,0.01918187340944301,6.31760746729781,6.358338210479596,DESHPDHK0000lce9_2,TRY_B,0.974686955692945,0.8858338691278117,5,294.0836738213191,0.9687277729782862,standard,True,6
DESHPDHK0000lce9,V2,28,58498.4122107982,2171.469391893216,56155.93411714774,60880.965020882904,39.57313537597656,0.7854763454236595,38.67416259765625,40.58112939453125,2158.5,14.753530650887186,2141.0,2176.0,5.058703209735822,0.03721727236299745,5.005813036072723,5.093173098991395,DESHPDHK0000lce9_2,TRY_A,0.8350599677264404,0.8472023608482062,5,294.6329269092999,0.9938680934259374,retrofit,False,6
DESHPDHK0000lce9,V2,0,91138.79526050665,1708.0639088861988,89496.98909070033,93310.48838257193,48.19339965820312,0.7398683960892123,47.57105712890625,49.0450654296875,1953.25,20.221688027132334,1934.0,1980.0,3.980065841161013,0.09019427902314281,3.8725425564335207,4.076634149602555,DESHPDHK0000lce9_2,TRY_A,1.133071278423135,1.0801060408008996,5,294.16835551224983,0.9950452772842244,standard,True,6
DESHPDHK0000lce9,V2,1,224877.7442984298,2139.1531677541902,222748.56415509165,227729.44838043983,77.90788427734375,0.1737127413688691,77.6734111328125,78.0422734375,26.75,4.5,23.0,33.0,7.862623795787029,0.019384410616988947,7.84353972444686,7.883356852640835,DESHPDHK0000lce9_2,TRY_B,0.9249466565528164,1.1329039205580804,5,293.6614166166424,1.9434068520031045,standard,True,6
DESHPDHK0000lce9,V2,2,75932.22428856956,1779.7869175800515,74376.05516851178,77919.37435718674,44.7736142578125,0.5383325668504702,44.27235546875,45.35338671875,2158.25,11.295279249904935,2148.0,2173.0,3.618661390865603,0.0373348245234121,3.5786523086378925,3.655577651878265,DESHPDHK0000lce9_2,TRY_A,1.1219057429987207,0.9549913516120698,6,293.9038403001458,1.1324462823746604,standard,True,6
DESHPDHK0000lce9,V2,3,90723.50819781207,1690.7909090415599,89199.94013339281,92888.58923342758,46.31632104492188,0.8993011492864929,45.57526123046875,47.45430859375,1826.25,15.107944929738116,1813.0,1846.0,3.859463822663396,0.0988059354748483,3.7496982483460535,3.960628381073169,DESHPDHK0000lce9_2,TRY_A,0.9153312415720977,1.0729982015899902,5,293.7251811832662,0.5116085777850673,standard,True,6
DESHPDHK0000lce9,V2,4,249427.52111644406,2363.3413428828485,247103.80651822878,252203.38538988208,83.47808251953126,0.15018546114715026,83.2537275390625,83.571033203125,8.0,1.414213562373095,6.0,9.0,6.830058144537941,0.018551928154537458,6.8066791647197125,6.845999672537786,DESHPDHK0000lce9_2,TRY_B,0.855900993443724,0.8799632809900434,4,293.6704711861492,1.2285480631851473,standard,True,6
DESHPDHK0000lce9,V2,5,241750.06897270243,2495.372243846372,239345.5318823,244869.95677984905,84.6617294921875,0.13471370750174538,84.46143359375,84.74803125,13.5,3.3166247903554,11.0,18.0,8.014245353622972,0.02407449556488476,7.985823924867224,8.041760475446942,DESHPDHK0000lce9_2,TRY_B,0.8029449079004023,1.1147697510008554,5,294.02229928267036,1.3248120574773004,standard,True,6
DESHPDHK0000lce9,V2,6,240249.54011085967,2682.8867046186497,237669.13962355183,243306.1244917885,87.86055737304687,0.13408138947068607,87.682607421875,87.9691884765625,54.0,5.163977794943222,48.0,60.0,7.296611302139256,0.019679010651907736,7.2748659811203895,7.31847685426491,DESHPDHK0000lce9_2,TRY_B,1.0659403426368128,1.082066151450534,5,294.55712551775713,1.7607089583956002,standard,True,6
DESHPDHK0000lce9,V2,7,32486.014731950996,1533.1318915075174,31047.50746495348,34426.222360209635,30.456396545410158,1.336024022556732,29.0757041015625,31.90655517578125,2431.0,16.020819787597222,2418.0,2452.0,4.078103713283882,0.075201777376764,3.971875155357151,4.139623249438431,DESHPDHK0000lce9_2,TRY_A,1.1122916124087872,0.983566310215336,5,294.5658139132884,1.0379203880565346,retrofit,False,6
DESHPDHK0000lce9,V2,8,213436.11756940148,2063.882650086889,211289.49542737065,215989.20272288693,78.17812524414063,0.16817343069910284,77.938505859375,78.30319921875,25.25,6.184658438426491,20.0,34.0,7.681950835084391,0.028156893840916967,7.651855503583445,7.7109331388531235,DESHPDHK0000lce9_2,TRY_B,1.0274964783811575,0.8559187992510631,5,294.3277485562038,1.5074822679197077,standard,True,6
DESHPDHK0000lce9,V2,9,248915.6862797377,2664.119929900011,246426.26351682268,252064.68250174366,87.034533203125,0.13655885169002271,86.8503603515625,87.1447333984375,21.25,4.031128874149275,17.0,26.0,7.19312343852132,0.012830105086154361,7.18040342127375,7.205195130530105,DESHPDHK0000lce9_2,TRY_B,0.8458120294143894,1.0673611847161886,5,294.16986718220073,1.7309759242710185,standard,True,6
DESHPDHK0000lce9,V2,10,105183.3836716536,2072.1654815667853,103427.23758876657,107546.92424783391,49.82830810546875,0.7812913508317363,49.1670439453125,50.6984755859375,1846.5,18.30300521772311,1828.0,1870.0,4.096241966990384,0.07155853602182266,4.0338032703641336,4.168922534912585,DESHPDHK0000lce9_2,TRY_A,0.988438482457253,1.0260944425924756,5,294.28653069195923,1.598985319869216,standard,True,6
DESHPDHK0000lce9,V2,11,205006.0804255681,2358.6975787791903,202948.84587057433,207840.59158698935,73.19115356445312,0.18350857784337796,72.942052734375,73.3470380859375,41.0,5.291502622129181,36.0,48.0,6.98828028075948,0.024794536534037834,6.96347278585826,7.013044256500523,DESHPDHK0000lce9_2,TRY_B,1.1059995429664102,1.0538873280002363,5,294.11782458525266,1.316099493250095,standard,True,6
DESHPDHK0000lce9,V2,12,245096.82168093644,2808.927363568809,242440.5094986657,248165.6164060054,87.91594580078126,0.15290150041166248,87.7117490234375,88.0388515625,46.0,3.1622776601683795,43.0,50.0,6.946024478999002,0.014954006841126494,6.932818246124515,6.96160793924914,DESHPDHK0000lce9_2,TRY_B,1.0214317602631984,1.0236828642981655,5,294.6250130173052,1.1492705082649117,standard,True,6
DESHPDHK0000lce9,V2,13,225289.30250144287,2494.6653720675113,223102.6416911497,228089.9877017312,77.33453930664062,0.1783400270222702,77.0863095703125,77.483421875,12.25,1.4999999999999998,11.0,14.0,6.832367977041756,0.018526382378977097,6.809630438503429,6.848804645867074,DESHPDHK0000lce9_2,TRY_B,0.9215800392250448,0.8123271338271758,5,294.41331053736974,0.925296360898044,standard,True,6
DESHPDHK0000lce9,V2,29,208807.60540937277,2383.6548319933477,206535.47741448117,211748.7763453272,78.03985717773438,0.18039972978349922,77.7921005859375,78.1884697265625,59.0,7.393691004272944,52.0,68.0,6.7184748184244185,0.036659537655206895,6.676956028715689,6.752912451913133,DESHPDHK0000lce9_2,TRY_B,1.1847590658198057,1.163432276283043,5,293.7593387812915,0.9411610476466669,standard,True,6
DESHPDHK0000lce9,V2,15,79767.84908932992,2300.8959155032676,77337.89017461496,82727.27445158557,73.60458520507812,0.12924600393923738,73.4179951171875,73.6945390625,119.5,9.539392014169458,109.0,132.0,7.645964743652622,0.03355373174215111,7.596984936431477,7.67267238276011,DESHPDHK0000lce9_2,TRY_B,0.9634114574898545,1.1413612293072664,5,293.7933835247956,1.0197474106288174,retrofit,False,6
DESHPDHK0000lce9,V2,27,228067.27229053582,2408.8207046260577,225594.22257828875,230859.56874979922,82.2016328125,0.1596903527330307,81.96841015625,82.317833984375,38.5,3.6968455021364712,34.0,42.0,6.4294705294593975,0.022807500611841496,6.402163807407744,6.449066412910157,DESHPDHK0000lce9_2,TRY_B,1.0521130372475553,0.9447250442213562,5,294.05300310542407,0.8628765821611922,standard,True,6
DESHPDHK0000lce9,V2,26,98860.73623737108,1638.0102111401911,97233.2657656703,100989.63703176516,48.45159350585938,0.7407387897517251,47.8116689453125,49.312693359375,1811.25,14.522970311429631,1797.0,1831.0,4.074037770242019,0.08235268131023375,3.9759773295323826,4.15763053288812,DESHPDHK0000lce9_2,TRY_A,0.952408490438593,0.9206048356591506,5,294.0960293233723,0.8168933013769959,standard,True,6
DESHPDHK0000lce9,V2,25,212307.62422691152,2679.602950786685,209248.51729849688,215139.88236384105,80.40315942382813,0.13690505944791445,80.218494140625,80.5220126953125,54.5,8.266397845091497,46.0,63.0,7.270003678550763,0.002757815173869181,7.266177834583848,7.272089048711534,DESHPDHK0000lce9_2,TRY_B,1.0785281500310944,0.9784625102296123,6,293.9776415177212,1.7293596643846005,standard,True,6
DESHPDHK0000lce9,V2,23,102967.23465487167,1959.4980191759216,101312.10023583614,105190.20515416074,49.41244360351563,0.7536147591740356,48.7315703125,50.2492421875,1824.25,15.924300089276546,1809.0,1844.0,4.171536276131214,0.0724346413345305,4.094603750235198,4.237285024022259,DESHPDHK0000lce9_2,TRY_A,0.984750892100555,0.8645087116134408,5,294.481968998694,0.9080218563373833,standard,True,6
DESHPDHK0000lce9,V2,22,32122.90034395639,1523.5802925291246,30594.99911256029,34027.54624926508,29.07668536376953,1.191241029037484,28.05103515625,30.45514453125,2303.0,15.01110699893029,2290.0,2322.0,3.8022061006049386,0.07703793284683672,3.694298596050675,3.8612834406612,DESHPDHK0000lce9_2,TRY_A,0.8360191443102567,1.0889437402385802,6,294.40685103497736,1.5086745914513409,retrofit,False,6
DESHPDHK0000lce9,V2,24,42961.82715010812,2180.3693498830353,40679.55822709274,45096.84927344319,32.87227618408203,1.1461481205133635,31.437373046875,34.10271044921875,2308.0,12.832251036613476,2296.0,2326.0,5.219617863004025,0.02730065571603545,5.188967619975283,5.2507064500609895,DESHPDHK0000lce9_2,TRY_A,1.0004179100413455,0.8609248410852675,5,294.2312698826204,1.4893507179380625,retrofit,False,6
DESHPDHK0000lce9,V2,20,35431.09745085892,1589.5113920450885,34006.55991052368,37613.444604630815,30.883662780761718,1.3039933741220762,29.47200048828125,32.276208984375,2318.75,16.640813281407453,2305.0,2340.0,4.404451060003921,0.054900527533826224,4.327089286832939,4.450241229942628,DESHPDHK0000lce9_2,TRY_A,0.9625547445760282,1.1256081538664138,5,294.02812205897544,0.7451380379995027,retrofit,False,6
DESHPDHK0000lce9,V2,19,72610.89580555906,2110.078223136654,70289.77887898304,75298.73396984334,69.94381518554687,0.14525222156240422,69.780447265625,70.0718427734375,203.0,17.107503227141788,181.0,218.0,7.4842703690500025,0.029391346430913543,7.44528778218989,7.511896801136384,DESHPDHK0000lce9_2,TRY_B,1.1135592836425654,1.065725416130955,5,294.6235494851678,1.0958892754048333,retrofit,False,6
DESHPDHK0000lce9,V2,18,93597.47560106446,1741.0240242929674,91910.33830739536,95753.32059207476,47.90532080078125,0.8322718931677721,47.2096552734375,48.91299609375,1912.0,18.49324200890692,1896.0,1936.0,3.9261804795567192,0.09346838106725779,3.8328183638615405,4.010475628072022,DESHPDHK0000lce9_2,TRY_A,1.0647666058907581,1.0228128609365112,5,294.1546509747472,0.8129223162871597,standard,True,6
DESHPDHK0000lce9,V2,17,117631.36129717308,2010.4753507661628,115795.06688242721,120005.59612353749,50.631017822265626,1.3484312438837096,49.4711708984375,52.1172333984375,1819.25,14.127396551853906,1806.0,1837.0,4.478040282631858,0.0646864232323048,4.400286939777941,4.542069378406434,DESHPDHK0000lce9_2,TRY_A,0.9125535568087987,0.9174375031066735,5,294.00382413415696,1.8559371822267299,standard,True,6
DESHPDHK0000lce9,V2,16,216956.9462347112,2276.0475916575847,214848.20094058837,219639.8799681903,76.63012280273438,0.17518534602854,76.387224609375,76.779078125,10.25,1.7078251276599332,8.0,12.0,6.4173599023713415,0.025409834357589398,6.386341726762252,6.439743061150583,DESHPDHK0000lce9_2,TRY_B,0.8935757943461363,0.8233210966756265,5,293.7795466999801,0.8393237984710207,standard,True,6
DESHPDHK0000lce9,V2,21,101433.33444910728,1704.5100667810111,99930.90674444169,103605.41166549349,48.11809765625,0.9188807905375647,47.342341796875,49.28712109375,1752.75,14.908051515875584,1740.0,1772.0,3.8951580525261007,0.07099613629875784,3.815537974219688,3.959916183494323,DESHPDHK0000lce9_2,TRY_A,0.8667891679630816,0.8090848292535442,5,294.4799310044209,1.5270891105034667,standard,True,6
DESHPDHK0000lce9,V2_20HH,38,218114.84101817256,2015.9019250403128,216322.7285498838,219993.26113479698,86.799974609375,0.22324485370618458,86.5243974609375,87.023638671875,105.0,12.083045973594574,95.0,122.0,6.904804797956846,0.020000333232015697,6.875968738909036,6.918608863254947,DESHPDHK0000lce9_2,TRY_B,1.0877851823803746,0.9728372159100415,5,294.62061222358807,1.151285285305705,standard,True,6
DESHPDHK0000lce9,V2_20HH,42,201933.50229769154,2371.060876487631,199269.76036779297,204181.876201997,75.03799267578125,0.32301921739728645,74.577072265625,75.2777373046875,62.25,11.528949070347508,53.0,79.0,6.952213185901121,0.014864573947323106,6.934532594849514,6.965297744693505,DESHPDHK0000lce9_2,TRY_B,0.9975963276978076,0.9319444849331141,5,294.1331599180649,1.9263652862852065,standard,True,6
DESHPDHK0000lce9,V2_20HH,41,203615.87535043375,1942.2861538209459,201738.2323833493,205516.5116491506,77.78202368164062,0.2303096427493524,77.4459853515625,77.9463955078125,39.5,6.244997998398399,33.0,48.0,6.434381440355008,0.01760595326911886,6.418447779487932,6.4522300905702945,DESHPDHK0000lce9_2,TRY_B,0.9663229608682439,0.816645669544757,5,294.0259747893535,0.6409436065306673,standard,True,6
DESHPDHK0000lce9,V2_20HH,40,62212.62359574579,1230.579871440816,60886.04498021174,63353.83654768199,41.3485888671875,0.6404123861103657,40.4968125,42.03611669921875,2251.0,27.28858125052797,2225.0,2277.0,3.5281375005029965,0.05919607034518516,3.441351307212675,3.5692303991388523,DESHPDHK0000lce9_2,TRY_A,1.059938640621928,0.8337777284559557,6,293.786005139177,0.8465225711742266,standard,True,6
DESHPDHK0000lce9,V2_20HH,39,103676.86922758938,1365.4945529591455,102155.3844680442,105164.85044087762,50.36207653808594,0.6012938184503447,49.55989013671875,51.00679296875,2020.0,28.717010057919794,1990.0,2051.0,4.758861274836803,0.06676556527425202,4.6993865810046405,4.822455993241311,DESHPDHK0000lce9_2,TRY_A,1.0509235362809772,1.0336391875650943,4,293.9558759809219,1.986826882421659,standard,True,6
DESHPDHK0000lce9,V2_20HH,37,88615.01727342862,1380.004341528078,87300.84139839059,89972.83550584484,47.99655639648437,0.5831328745927967,47.24960302734375,48.5906845703125,2159.75,34.99880950356263,2127.0,2191.0,4.372466346088468,0.09587354346824091,4.245010203551028,4.446454256613117,DESHPDHK0000lce9_2,TRY_A,1.1426457136369501,1.103407811934084,5,294.21065557499986,1.0875438674967421,standard,True,6
DESHPDHK0000lce9,V2_20HH,31,60328.84190372382,2071.8647185403515,58266.297845737456,62423.07741707062,76.37058251953124,0.31920451558063256,75.93057421875,76.67932421875,456.0,29.143323992525858,431.0,491.0,8.892579974655748,0.030797302213504553,8.860674545136563,8.93077351613998,DESHPDHK0000lce9_2,TRY_B,1.1876705509390895,1.1115003615863177,5,294.6070057089133,1.3342991274838094,retrofit,False,6
DESHPDHK0000lce9,V2_20HH,35,25063.965420710876,872.1243746251918,24129.295383071305,26025.370717588783,27.29585583496094,0.35791229168857924,26.967005859375,27.8054140625,2455.75,55.3255516616569,2403.0,2506.0,4.675539983133928,0.05638181876392342,4.618069078671636,4.752401730960098,DESHPDHK0000lce9_2,TRY_A,0.8809453459180921,0.922382649660261,5,293.9065569746838,1.6220802053354992,retrofit,False,6
DESHPDHK0000lce9,V2_20HH,34,65612.07879158457,993.1340473338756,64523.96330778786,66516.98941801113,44.12172473144531,0.6526253510691268,43.301009765625,44.88779345703125,2121.5,30.816662159725652,2091.0,2150.0,4.112525444435701,0.08900313344820691,4.010669002439345,4.188898304909989,DESHPDHK0000lce9_2,TRY_A,1.1610409586175368,0.9823105159334444,5,293.8394095036339,1.3958737912952404,standard,True,6
DESHPDHK0000lce9,V2_20HH,33,73166.70987628275,2124.5030391625714,70872.4741813001,75074.284327209,75.00556127929687,0.2912881714496085,74.608099609375,75.301158203125,233.0,14.85485330343813,218.0,249.0,8.91176862121241,0.027380400954604756,8.884768714726267,8.94728359557249,DESHPDHK0000lce9_2,TRY_B,0.9088966247380637,0.8385563848613997,5,294.4501720383919,1.400693691482259,retrofit,False,6
DESHPDHK0000lce9,V2_20HH,32,61348.958060989826,1165.4410863931948,60222.01833435744,62465.15074659526,42.01798828125,0.6228898131222935,41.21202734375,42.72976416015625,2086.5,29.894258088580607,2055.0,2114.0,3.8851751234552916,0.11245358559102926,3.724020675904757,3.9737875774807225,DESHPDHK0000lce9_2,TRY_A,1.0867560756635983,0.9797446008575155,5,294.5612988226346,1.7354011315259665,standard,True,6
DESHPDHK0000lce9,V2_20HH,43,193286.8548002891,2057.82581497625,191175.0448967495,195056.079699249,74.2916298828125,0.2144971189994527,73.9776552734375,74.461998046875,18.75,2.362907813126304,17.0,22.0,6.200552377046593,0.03239745571695131,6.15548987160561,6.231068797830498,DESHPDHK0000lce9_2,TRY_B,0.8578096755464188,0.8413611870890207,5,294.16753885705407,1.223186179890253,standard,True,6
DESHPDHK0000lce9,V2_20HH,36,33297.34155477201,1031.5884435070338,32258.325347428632,34449.37217184651,32.82651416015625,0.4588419329861835,32.37264453125,33.46548779296875,2591.25,48.931073971454985,2548.0,2638.0,4.867906699100582,0.06237929657221114,4.812113885233997,4.953176083241993,DESHPDHK0000lce9_2,TRY_A,1.0316878275767585,0.8707091131756928,5,294.20859467932024,0.8407844925535242,retrofit,False,6
DESHPDHK0000lce9,V2_20HH,44,77068.0797370066,1162.6913134958077,76013.87744629449,78336.99232698948,44.97704895019531,0.7030307710554252,44.07368994140625,45.7565634765625,2019.0,29.06314963431642,1993.0,2048.0,4.419484513274822,0.11345587682239071,4.271166129711481,4.508417584746132,DESHPDHK0000lce9_2,TRY_A,1.0350578288710848,0.8682371874147545,5,293.7780052002691,1.4675831588133978,standard,True,6
DESHPDHK0000lce9,V2_20HH,50,72387.64208620178,1491.1124844187086,70816.09945434224,73978.09098840696,44.64683239746094,0.6656229877800145,43.77190576171875,45.3912177734375,2081.75,27.463612289718927,2055.0,2115.0,4.095323453549858,0.06725476269303089,4.016041475593631,4.167351790533643,DESHPDHK0000lce9_2,TRY_A,0.9962827977418084,1.175130581989993,5,294.2670894498206,1.499831765013579,standard,True,6
DESHPDHK0000lce9,V2_20HH,46,219292.301417622,2018.0057403718954,217407.60327621325,221253.76064307522,82.52385961914062,0.23236629431250266,82.1876650390625,82.7152021484375,44.25,7.365459931328117,35.0,53.0,7.431946366824678,0.02732161015234538,7.40490236729741,7.458307195479927,DESHPDHK0000lce9_2,TRY_B,0.9387479218139348,1.0363661965925668,4,294.5525785878797,1.3871096529467135,standard,True,6
DESHPDHK0000lce9,V2_20HH,47,86750.64945306642,2122.00760904201,84180.02005671978,88492.52998088812,46.828519897460936,0.6801932463691773,45.90219970703125,47.53909326171875,1950.75,33.33041653905134,1920.0,1991.0,5.124275723925304,0.07404799491271902,5.0438715492042165,5.2040586929835095,DESHPDHK0000lce9_2,TRY_A,0.809121548411879,1.183423685296578,5,294.2627506937877,1.6532412936842737,standard,True,6
DESHPDHK0000lce9,V2_20HH,48,178527.05073388698,2184.8066789191366,176495.62900111842,180483.99035612703,72.73169995117188,0.23186396827658284,72.3953544921875,72.92598046875,57.75,12.86791876463841,46.0,76.0,6.406901451540165,0.033509806307903546,6.357455541521242,6.43047967167726,DESHPDHK0000lce9_2,TRY_B,0.9929213747771601,1.1130940909001144,5,293.9632629879993,0.6026605184239517,standard,True,6
DESHPDHK0000lce9,V2_20HH,49,248909.6983818445,2182.418603485091,246713.91685617392,251015.86259474105,87.14024169921875,0.20706693351352143,86.8876884765625,87.34395703125,61.75,9.535023160258536,52.0,74.0,8.04666432647479,0.020017900336545987,8.025373737747548,8.066394371796441,DESHPDHK0000lce9_2,TRY_B,0.8330919999689754,0.9946633323352642,5,294.21800018280095,1.3193801899972133,standard,True,6
DESHPDHK0000lce9,V2_20HH,59,82467.6625400895,1331.4878001364593,81195.40881977156,83698.3505132252,45.639773193359375,0.5274961834325768,45.140533203125,46.1790419921875,2083.5,26.801741236966944,2054.0,2110.0,3.8662331621065342,0.09544140977733002,3.727205971198709,3.9379158172415853,DESHPDHK0000lce9_2,TRY_A,1.1074589967670627,0.8430963783823586,5,294.33108738581615,0.6377921581658856,standard,True,6
DESHPDHK0000lce9,V2_20HH,51,200278.7233342868,2130.819272148262,198264.5368996497,202224.54939448886,76.48857470703125,0.25319183389781924,76.12576171875,76.6956796875,48.5,7.54983443527075,41.0,59.0,6.448968752131809,0.03739543230081677,6.394640125404851,6.477444524539688,DESHPDHK0000lce9_2,TRY_B,1.0286912209504302,0.9893957604227815,4,293.7222896558904,0.5382447828929202,standard,True,6
DESHPDHK0000lce9,V2_20HH,52,89779.80309005658,1549.8063778350966,88042.27108855409,91166.17587902061,47.51407849121094,0.6870478653235768,46.5933095703125,48.236599609375,1942.25,29.35273979262128,1918.0,1980.0,4.080730063337509,0.06676165307394455,4.007979216334512,4.150991749183841,DESHPDHK0000lce9_2,TRY_A,0.9067902652367574,0.9326275989370209,5,294.3908715587036,1.6524004375023162,standard,True,6
DESHPDHK0000lce9,V2_20HH,53,61592.53334100761,1264.0149534628504,60427.976015916705,62867.98118604768,40.159275024414065,0.6478212011069644,39.29305712890625,40.8535048828125,2276.0,33.456439340332274,2244.0,2311.0,3.501226340046677,0.07506049328258062,3.3966772651824777,3.5679908197718864,DESHPDHK0000lce9_2,TRY_A,1.008268960988615,0.9755645841220186,6,293.86012059585823,0.683351289718084,standard,True,6
DESHPDHK0000lce9,V2_20HH,54,88544.86124106823,1664.799604290127,87026.55692491285,90210.03228804756,46.01596862792969,0.6145711821384855,45.17501953125,46.651037109375,1943.75,33.05929017185135,1913.0,1981.0,4.523993628085743,0.09362286018981593,4.39594703433095,4.595591616186975,DESHPDHK0000lce9_2,TRY_A,0.8086448319521322,1.1305167696777432,5,294.60312175440515,0.980570098587097,standard,True,6
DESHPDHK0000lce9,V2_20HH,55,22138.20070284793,781.4104687756935,21390.506979317368,23006.894080389142,26.276962463378908,0.27287514602661705,26.00364453125,26.62239306640625,2698.25,46.30604712129939,2654.0,2744.0,5.440722428613461,0.03928186436514001,5.402233519574278,5.493498003737268,DESHPDHK0000lce9_2,TRY_A,1.1584643087359066,0.8560996355994444,5,294.3923298602891,1.4978451236156414,retrofit,False,6
DESHPDHK0000lce9,V2_20HH,56,188035.10827570723,2000.061760956828,186090.32578709637,189877.8249293906,71.325005859375,0.33254912515438056,70.84612890625,71.5700302734375,52.25,8.65544144839919,46.0,65.0,6.312108668926143,0.02588598375681456,6.275111361815908,6.330481085218318,DESHPDHK0000lce9_2,TRY_B,1.0216144574156198,0.8434302964541774,5,293.75980505392926,0.8530378582913738,standard,True,6
DESHPDHK0000lce9,V2_20HH,57,211521.15185568453,2037.881069226506,209451.2662254212,213362.7156458081,80.20425,0.25066168905787367,79.837818359375,80.370830078125,92.0,11.430952132988164,82.0,108.0,6.966425798701557,0.016616683971791293,6.94259714963243,6.978720752170489,DESHPDHK0000lce9_2,TRY_B,1.0688960372159246,0.9124935135356034,5,293.9583085996452,0.7401931763565632,standard,True,6
DESHPDHK0000lce9,V2_20HH,30,111263.7720147802,1221.2486480023497,109974.6921990304,112478.59698037585,51.745628662109375,0.6389318347492452,51.0567578125,52.3820322265625,2081.75,21.761969886325392,2062.0,2103.0,4.789817176960796,0.06187891535510521,4.725313731571161,4.847245741374907,DESHPDHK0000lce9_2,TRY_A,1.0798828535242997,0.9063479845838078,5,294.3038444941408,1.524143260130582,standard,True,6
DESHPDHK0000lce9,V2_20HH,45,50316.45899582298,1785.5610743665204,48732.04900308835,52327.20566733766,72.04290942382812,0.24398724476948858,71.6915107421875,72.2341328125,469.0,37.12142238654117,437.0,512.0,7.816761413511517,0.06024366863029309,7.756716113944475,7.890679315785379,DESHPDHK0000lce9_2,TRY_B,1.1700480473507189,1.032424455880158,6,294.59088342621766,1.1113982649695373,retrofit,False,6
DESHPDHK0000lce9,V2_20HH,58,42432.083775202256,1705.9476491224052,40543.445480395436,44026.179146079514,60.29321801757813,0.2607582962766606,59.98584765625,60.56230078125,394.75,31.39400155019002,368.0,431.0,7.877096336599004,0.04270602302265641,7.842071993004557,7.931792941189783,DESHPDHK0000lce9_2,TRY_B,1.0637690538767606,1.0907978457147531,6,294.0077105461892,1.8104536598050849,retrofit,False,6
