variant,building_id,base_building_group,weather_key,sample_id,seed,run_dir,year,n_timesteps,dt_hours,n_zones,wwr_factor,gains_scale,weather_key_meta,sa_tabula_year_class,sa_tset_mean_K,sa_tset_spread_K,sa_retrofit_state,sa_retrofit_is_standard,annual_heating_kWh,peak_heating_kW,annual_cooling_kWh,peak_cooling_kW,mean_tair_C,max_tair_C,mean_tsetheat_C,overheating_hours_meanTair_gt_26C,underheating_hours_meanTair_below_meanTset,mean_interzone_spread_C,max_interzone_spread_C,overheating_hours_any_zone_gt_26C
V4,DESHPDHK0000lce9_4,DESHPDHK0000lce9,TRY_A,40,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0040\seed_4,2021,8761,1.0,11,1.059938640621928,0.8337777284559557,TRY_A,6,293.786005139177,0.8465225711742266,standard,True,73259.49290246461,43.16705102539063,0.0,0.0,23.10939353416941,35.03491648893396,17.208151433053164,2094.0,0.0,2.792078156433699,8.145874023437557,2470.0
V4,DESHPDHK0000lce9_4,DESHPDHK0000lce9,TRY_A,36,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0036\seed_4,2021,8761,1.0,11,1.0316878275767585,0.8707091131756928,TRY_A,5,294.20859467932024,0.8407844925535242,retrofit,False,39491.61325706275,31.7814033203125,0.0,0.0,23.80331246624441,35.60722032135715,17.973702871652616,2293.0,0.0,3.5718946383976453,8.79119873046875,2786.0
V4,DESHPDHK0000lce9_4,DESHPDHK0000lce9,TRY_A,40,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0040\seed_2,2021,8761,1.0,11,1.059938640621928,0.8337777284559557,TRY_A,6,293.786005139177,0.8465225711742266,standard,True,71016.30775268783,42.01642553710938,0.0,0.0,23.11254876288261,34.88977418077047,17.208151433053164,2086.0,0.0,2.971598041396398,8.154754638671875,2537.0
V4,DESHPDHK0000lce9_4,DESHPDHK0000lce9,TRY_A,40,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0040\seed_1,2021,8761,1.0,11,1.059938640621928,0.8337777284559557,TRY_A,6,293.786005139177,0.8465225711742266,standard,True,74928.88695172318,42.41536865234375,0.0,0.0,23.077042514729516,34.81107774464044,17.208151433053164,2054.0,0.0,2.9816922955338305,8.160980224609375,2555.0
V4,DESHPDHK0000lce9_4,DESHPDHK0000lce9,TRY_A,39,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0039\seed_4,2021,8761,1.0,11,1.0509235362809772,1.0336391875650943,TRY_A,4,293.9558759809219,1.986826882421659,standard,True,109520.56822778012,52.123909423828124,0.0,0.0,23.241951137063698,35.46446377110851,17.774784365307653,1842.0,0.0,4.272915196927658,10.232513427734375,2380.0
V4,DESHPDHK0000lce9_4,DESHPDHK0000lce9,TRY_A,39,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0039\seed_3,2021,8761,1.0,11,1.0509235362809772,1.0336391875650943,TRY_A,4,293.9558759809219,1.986826882421659,standard,True,108051.90434119204,50.84501513671875,0.0,0.0,23.2616784503533,35.29066260422462,17.774784365307653,1828.0,0.0,4.407621559793583,10.237396240234375,2424.0
V4,DESHPDHK0000lce9_4,DESHPDHK0000lce9,TRY_A,40,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0040\seed_3,2021,8761,1.0,11,1.059938640621928,0.8337777284559557,TRY_A,6,293.786005139177,0.8465225711742266,standard,True,71056.553425886,42.0638828125,0.0,0.0,23.115935450111152,34.88788070066255,17.208151433053164,2074.0,0.0,3.01343493793071,8.15728759765625,2562.0
V4,DESHPDHK0000lce9_4,DESHPDHK0000lce9,TRY_A,39,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0039\seed_1,2021,8761,1.0,11,1.0509235362809772,1.0336391875650943,TRY_A,4,293.9558759809219,1.986826882421659,standard,True,112632.80396500378,50.316229736328125,0.0,0.0,23.234981662721488,35.210429272270176,17.774784365307653,1795.0,0.0,4.388394332587919,10.240142822265625,2380.0
V4,DESHPDHK0000lce9_4,DESHPDHK0000lce9,TRY_A,37,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0037\seed_4,2021,8761,1.0,11,1.1426457136369501,1.103407811934084,TRY_A,5,294.21065557499986,1.0875438674967421,standard,True,89539.06977462488,47.83901806640625,0.0,0.0,23.31739351211266,35.643823425385335,17.779187500260377,1990.0,0.0,3.853599831361558,9.410125732421875,2485.0
V4,DESHPDHK0000lce9_4,DESHPDHK0000lce9,TRY_A,37,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0037\seed_3,2021,8761,1.0,11,1.1426457136369501,1.103407811934084,TRY_A,5,294.21065557499986,1.0875438674967421,standard,True,87792.31252153707,46.72479809570312,0.0,0.0,23.313781019627903,35.4750019014262,17.779187500260377,1973.0,0.0,4.1238187770976324,9.422119140625,2546.0
V4,DESHPDHK0000lce9_4,DESHPDHK0000lce9,TRY_A,37,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0037\seed_2,2021,8761,1.0,11,1.1426457136369501,1.103407811934084,TRY_A,5,294.21065557499986,1.0875438674967421,standard,True,87888.94765997592,46.73258935546875,0.0,0.0,23.306348113528433,35.46547228178656,17.779187500260377,1974.0,0.0,4.069437783516349,9.424468994140625,2510.0
V4,DESHPDHK0000lce9_4,DESHPDHK0000lce9,TRY_A,37,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0037\seed_1,2021,8761,1.0,11,1.1426457136369501,1.103407811934084,TRY_A,5,294.21065557499986,1.0875438674967421,standard,True,91952.45251854103,47.5502412109375,0.0,0.0,23.281420118595257,35.39969212380345,17.779187500260377,1937.0,0.0,4.080544314881383,9.428466796875,2539.0
V4,DESHPDHK0000lce9_4,DESHPDHK0000lce9,TRY_A,39,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V4\DESHPDHK0000lce9_4\TRY_A\sample_0039\seed_2,2021,8761,1.0,11,1.0509235362809772,1.0336391875650943,TRY_A,4,293.9558759809219,1.986826882421659,standard,True,109256.3042441553,51.14298974609375,0.0,0.0,23.248237690329606,35.30922906375088,17.774784365307653,1829.0,0.0,4.390661557696888,10.23956298828125,2372.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,15,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0015\seed_2,2021,8761,1.0,21,0.9634114574898545,1.1413612293072664,TRY_B,5,293.7933835247956,1.0197474106288174,retrofit,False,61607.041927090235,73.61408862304687,0.0,0.0,21.526608504185088,28.35069977742819,17.506839762456877,133.0,0.0,8.741378785921363,18.073883056640625,871.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,15,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0015\seed_1,2021,8761,1.0,21,0.9634114574898545,1.1413612293072664,TRY_B,5,293.7933835247956,1.0197474106288174,retrofit,False,59174.080726761174,73.41010375976562,0.0,0.0,21.616071425172407,28.196885815223595,17.506839762456877,142.0,0.0,8.772241946619786,17.20001220703125,962.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,14,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0014\seed_4,2021,8761,1.0,21,0.974686955692945,0.8858338691278117,TRY_B,5,294.0836738213191,0.9687277729782862,standard,True,214772.95162903448,83.64410229492188,0.0,0.0,21.349142703459407,27.532858454579753,17.821436217461493,22.0,0.0,7.66442226675082,15.688751220703125,372.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,14,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0014\seed_3,2021,8761,1.0,21,0.974686955692945,0.8858338691278117,TRY_B,5,294.0836738213191,0.9687277729782862,standard,True,218448.355813609,84.1067138671875,0.0,0.0,21.324055049862025,27.150070995965166,17.821436217461493,17.0,0.0,7.653136266528332,15.700897216796875,336.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,14,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0014\seed_2,2021,8761,1.0,21,0.974686955692945,0.8858338691278117,TRY_B,5,294.0836738213191,0.9687277729782862,standard,True,218484.26894283228,84.14407080078125,0.0,0.0,21.31643236082447,27.10118411667952,17.821436217461493,15.0,0.0,7.698402578081531,15.702056884765625,360.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,13,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0013\seed_3,2021,8761,1.0,21,0.9215800392250448,0.8123271338271758,TRY_B,5,294.41331053736974,0.925296360898044,standard,True,229273.60496632903,87.97460375976563,0.0,0.0,21.597136012373984,27.00228831165174,18.166602036589833,14.0,0.0,7.092570473486228,15.039459228515625,302.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,13,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0013\seed_4,2021,8761,1.0,21,0.9215800392250448,0.8123271338271758,TRY_B,5,294.41331053736974,0.925296360898044,standard,True,225938.50653177025,87.71022143554687,0.0,0.0,21.616776832190585,27.37104493195534,18.166602036589833,20.0,0.0,7.090401039781013,15.025115966796875,307.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,13,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0013\seed_2,2021,8761,1.0,21,0.9215800392250448,0.8123271338271758,TRY_B,5,294.41331053736974,0.925296360898044,standard,True,229139.74044368212,88.18994677734375,0.0,0.0,21.590983281427295,26.963860053777466,18.166602036589833,12.0,0.0,7.120459711697254,15.039825439453125,315.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,13,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0013\seed_1,2021,8761,1.0,21,0.9215800392250448,0.8123271338271758,TRY_B,5,294.41331053736974,0.925296360898044,standard,True,226276.04175833846,88.10296142578125,0.0,0.0,21.60859543839829,26.849925343363566,18.166602036589833,15.0,0.0,7.088762885726025,15.033996582031193,283.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,15,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0015\seed_3,2021,8761,1.0,21,0.9634114574898545,1.1413612293072664,TRY_B,5,293.7933835247956,1.0197474106288174,retrofit,False,60905.32886738803,73.44259399414062,0.0,0.0,21.539422586440743,28.389750749642644,17.506839762456877,137.0,0.0,8.756664309650237,17.292022705078125,893.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,14,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0014\seed_1,2021,8761,1.0,21,0.974686955692945,0.8858338691278117,TRY_B,5,294.0836738213191,0.9687277729782862,standard,True,215384.13782372998,84.04557348632812,0.0,0.0,21.338914683241583,26.975330547792453,17.821436217461493,20.0,0.0,7.653947084546841,15.695159912109375,345.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,15,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0015\seed_4,2021,8761,1.0,21,0.9634114574898545,1.1413612293072664,TRY_B,5,293.7933835247956,1.0197474106288174,retrofit,False,58314.95964230544,73.01158154296876,0.0,0.0,21.63302742924304,28.729387213024836,17.506839762456877,176.0,0.0,8.79106186987698,18.1639404296875,944.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,27,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0027\seed_2,2021,8761,1.0,21,1.0521130372475553,0.9447250442213562,TRY_B,5,294.05300310542407,0.8628765821611922,standard,True,217226.5743096112,84.63201000976562,0.0,0.0,21.390815435519347,27.4521473505024,17.84565951844354,35.0,0.0,7.209673983092018,15.171417236328125,389.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,16,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0016\seed_2,2021,8761,1.0,21,0.8935757943461363,0.8233210966756265,TRY_B,5,293.7795466999801,0.8393237984710207,standard,True,213286.12184419404,81.16867358398437,0.0,0.0,21.05829873929038,26.858577335183156,17.57692446086031,10.0,0.0,6.627828639169466,14.383392333984375,240.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,16,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0016\seed_3,2021,8761,1.0,21,0.8935757943461363,0.8233210966756265,TRY_B,5,293.7795466999801,0.8393237984710207,standard,True,213528.26923797233,81.0988642578125,0.0,0.0,21.06774946601243,26.90947720810192,17.57692446086031,11.0,0.0,6.625209038965973,14.3824462890625,273.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,16,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0016\seed_4,2021,8761,1.0,21,0.8935757943461363,0.8233210966756265,TRY_B,5,293.7795466999801,0.8393237984710207,standard,True,210099.0225931034,80.56057006835937,0.0,0.0,21.092916397023,27.31465012344131,17.57692446086031,17.0,0.0,6.576759323574695,14.368682861328125,258.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,19,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0019\seed_1,2021,8761,1.0,21,1.1135592836425654,1.065725416130955,TRY_B,5,294.6235494851678,1.0958892754048333,retrofit,False,63071.21283692239,78.89508764648437,0.0,0.0,22.06133189731701,28.612278656124147,17.99362221957597,233.0,0.0,8.85300471246304,17.171234130859375,1038.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,19,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0019\seed_2,2021,8761,1.0,21,1.1135592836425654,1.065725416130955,TRY_B,5,294.6235494851678,1.0958892754048333,retrofit,False,65333.18618022869,79.022787109375,0.0,0.0,22.021824565855358,28.726015300160725,17.99362221957597,223.0,0.0,8.753679937130377,17.795867919921875,932.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,19,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0019\seed_3,2021,8761,1.0,21,1.1135592836425654,1.065725416130955,TRY_B,5,294.6235494851678,1.0958892754048333,retrofit,False,65407.660050548206,79.21156030273437,0.0,0.0,22.02822421736599,28.75813942986349,17.99362221957597,227.0,0.0,8.819320255484625,17.54144287109375,979.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,19,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0019\seed_4,2021,8761,1.0,21,1.1135592836425654,1.065725416130955,TRY_B,5,294.6235494851678,1.0958892754048333,retrofit,False,62314.592918604205,78.42060595703126,0.0,0.0,22.076694114346495,29.069710964277988,17.99362221957597,261.0,0.0,8.840498085749122,17.902282714843693,1008.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,25,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0025\seed_1,2021,8761,1.0,21,1.0785281500310944,0.9784625102296123,TRY_B,6,293.9776415177212,1.7293596643846005,standard,True,192801.1103068962,82.60269848632812,0.0,0.0,21.3802379941242,27.748635787349485,17.676662787845544,64.0,0.0,7.600517360903662,15.893157958984375,471.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,25,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0025\seed_2,2021,8761,1.0,21,1.0785281500310944,0.9784625102296123,TRY_B,6,293.9776415177212,1.7293596643846005,standard,True,196511.798264135,82.69920336914062,0.0,0.0,21.370914265908123,27.842743481755065,17.676662787845544,63.0,0.0,7.585694533261983,15.8990478515625,418.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,25,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0025\seed_3,2021,8761,1.0,21,1.0785281500310944,0.9784625102296123,TRY_B,6,293.9776415177212,1.7293596643846005,standard,True,195739.28030050773,82.61797827148438,0.0,0.0,21.375579555993767,27.857189671543665,17.676662787845544,59.0,0.0,7.593472499388049,15.899108886718807,467.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,25,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0025\seed_4,2021,8761,1.0,21,1.0785281500310944,0.9784625102296123,TRY_B,6,293.9776415177212,1.7293596643846005,standard,True,192707.77633174494,82.20388598632813,0.0,0.0,21.40081386254124,28.241352798828757,17.676662787845544,82.0,0.0,7.603443686976554,15.883819580078125,458.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,27,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0027\seed_1,2021,8761,1.0,21,1.0521130372475553,0.9447250442213562,TRY_B,5,294.05300310542407,0.8628765821611922,standard,True,214157.04604797618,84.47670532226563,0.0,0.0,21.413949024835915,27.33679641523588,17.84565951844354,37.0,0.0,7.230325696022326,15.164459228515625,455.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,12,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0012\seed_4,2021,8761,1.0,21,1.0214317602631984,1.0236828642981655,TRY_B,5,294.6250130173052,1.1492705082649117,standard,True,229903.21709705787,95.67538061523437,0.0,0.0,22.204650897222017,27.84332465069531,18.756759439321225,56.0,0.0,7.136134847469657,15.001617431640625,504.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,16,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0016\seed_1,2021,8761,1.0,21,0.8935757943461363,0.8233210966756265,TRY_B,5,293.7795466999801,0.8393237984710207,standard,True,210257.06141892725,80.973228515625,0.0,0.0,21.077547979241707,26.745941838356373,17.57692446086031,11.0,0.0,6.66413868073663,14.37786865234375,271.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,12,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0012\seed_3,2021,8761,1.0,21,1.0214317602631984,1.0236828642981655,TRY_B,5,294.6250130173052,1.1492705082649117,standard,True,233069.53763865284,95.80598974609374,0.0,0.0,22.1861200707102,27.41344258207772,18.756759439321225,37.0,0.0,7.145284711273686,15.014007568359375,517.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,1,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0001\seed_2,2021,8761,1.0,21,0.9249466565528164,1.1329039205580804,TRY_B,5,293.6614166166424,1.9434068520031045,standard,True,217980.02194377035,81.98270654296876,0.0,0.0,21.19687514427038,27.325756058358138,17.550787911429836,29.0,0.0,8.441156212073352,16.48828125,462.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,12,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0012\seed_1,2021,8761,1.0,21,1.0214317602631984,1.0236828642981655,TRY_B,5,294.6250130173052,1.1492705082649117,standard,True,229826.33863640594,96.048591796875,0.0,0.0,22.19132974971417,27.253602630307512,18.756759439321225,40.0,0.0,7.153658186432818,15.007232666015625,526.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,27,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0027\seed_3,2021,8761,1.0,21,1.0521130372475553,0.9447250442213562,TRY_B,5,294.05300310542407,0.8628765821611922,standard,True,216789.65393651254,84.54871166992187,0.0,0.0,21.404355902981937,27.517888712362947,17.84565951844354,35.0,0.0,7.2408260210044,15.170989990234375,456.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,1,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0001\seed_3,2021,8761,1.0,21,0.9249466565528164,1.1329039205580804,TRY_B,5,293.6614166166424,1.9434068520031045,standard,True,217027.97006152762,81.89960498046875,0.0,0.0,21.194274858440842,27.382109204316237,17.550787911429836,26.0,0.0,8.44689473941465,16.488952636718807,493.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,1,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0001\seed_4,2021,8761,1.0,21,0.9249466565528164,1.1329039205580804,TRY_B,5,293.6614166166424,1.9434068520031045,standard,True,214329.58541264082,81.25530322265625,0.0,0.0,21.249237169557837,27.87654136055687,17.550787911429836,46.0,0.0,8.429272257510204,16.473968505859375,479.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,4,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0004\seed_1,2021,8761,1.0,21,0.855900993443724,0.8799632809900434,TRY_B,4,293.6704711861492,1.2285480631851473,standard,True,231378.5866994619,82.97904760742188,0.0,0.0,21.13649367369909,26.56046222313381,17.68868517560054,6.0,0.0,7.235885952776558,15.40557861328125,250.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,4,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0004\seed_2,2021,8761,1.0,21,0.855900993443724,0.8799632809900434,TRY_B,4,293.6704711861492,1.2285480631851473,standard,True,234325.0909304078,83.16715283203125,0.0,0.0,21.127583564591514,26.68775076473395,17.68868517560054,7.0,0.0,7.215410922028382,15.411163330078125,228.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,4,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0004\seed_3,2021,8761,1.0,21,0.855900993443724,0.8799632809900434,TRY_B,4,293.6704711861492,1.2285480631851473,standard,True,234010.97216026584,83.13733935546875,0.0,0.0,21.13028028268179,26.7006698314691,17.68868517560054,5.0,0.0,7.215622873070063,15.411804199218807,238.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,4,4,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0004\seed_4,2021,8761,1.0,21,0.855900993443724,0.8799632809900434,TRY_B,4,293.6704711861492,1.2285480631851473,standard,True,230757.59729568762,82.4611337890625,0.0,0.0,21.158665581036836,27.15535614189389,17.68868517560054,11.0,0.0,7.201664294462857,15.398040771484375,244.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,5,1,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0005\seed_1,2021,8761,1.0,21,0.8029449079004023,1.1147697510008554,TRY_B,5,294.02229928267036,1.3248120574773004,standard,True,210687.29757300759,81.80997094726563,0.0,0.0,21.179700867757564,26.685153572089803,17.664534149943677,11.0,0.0,8.310132468512801,16.265838623046875,406.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,5,2,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0005\seed_2,2021,8761,1.0,21,0.8029449079004023,1.1147697510008554,TRY_B,5,294.02229928267036,1.3248120574773004,standard,True,214081.15675458516,82.02508520507813,0.0,0.0,21.165616303358263,26.807240391749303,17.664534149943677,10.0,0.0,8.277941234089202,16.274078369140625,321.0
V5,DESHPDHK0000lce9_5,DESHPDHK0000lce9,TRY_B,5,3,C:\WF\Thomas Sharon\Floorplan_Dataset\Sensitivity Analysis\results\sa_results\V5\DESHPDHK0000lce9_5\TRY_B\sample_0005\seed_3,2021,8761,1.0,21,0.8029449079004023,1.1147697510008554,TRY_B,5,294.02229928267036,1.3248120574773004,standard,True,213260.28032762135,81.86507690429687,0.0,0.0,21.179635651240304,26.827419886172663,17.664534149943677,10.0,0.0,8.281254688581233,16.27288818359375,396.0
